galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC4088,1.74,84.9,137.12,11.3,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,1,2.1632603252983253,0.036533128614173016,9.92986568666727e-05,4855.653719674732,10800.167336803195,0.6916820277840849,7470.281643927475,0.308317972215915,0.6805737650666791,0.4482153891180077,0.2244931164677831,1338497201.579239,32.213424,137.12,0.6150765606595995,0.18963915794010694
NGC4088,3.5,136.0,180.27,9.9,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,1,2.1632603252983253,0.036533128614173016,9.92986568666727e-05,4855.653719674732,10800.167336803195,0.6916820277840849,7470.281643927475,0.308317972215915,0.6805737650666791,0.4482153891180077,0.2244931164677831,1338497201.579239,32.213424,180.27,0.32551470588235304,0.10036203404410707
NGC4088,5.24,162.0,241.53337243536348,8.0,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,1,2.1632603252983253,0.036533128614173016,9.92986568666727e-05,4855.653719674732,10800.167336803195,0.6916820277840849,7470.281643927475,0.308317972215915,0.6805737650666791,0.4482153891180077,0.2244931164677831,1338497201.579239,32.213424,241.53337243536348,0.4909467434281696,0.15136770439978034
NGC4088,8.72,182.0,247.18580076533524,6.1,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2,2.1267271966841523,0.04497484612552172,0.00024861862844916113,18468.82644305053,23763.909637495104,0.5965932664930962,14177.388475279973,0.4034067335069038,0.36787944117144233,0.5,0.24884853554389844,1651718175.2304704,83.39106599999998,247.18580076533524,0.35816374046887495,0.14448566460316328
NGC4088,10.47,179.0,235.3753226232521,7.0,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2,2.1267271966841523,0.04497484612552172,0.00024861862844916113,18468.82644305053,23763.909637495104,0.5965932664930962,14177.388475279973,0.4034067335069038,0.36787944117144233,0.5,0.24884853554389844,1651718175.2304704,83.39106599999998,235.3753226232521,0.3149459364427491,0.12705131145164236
NGC4088,12.19,174.0,225.54851761871547,6.2,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,2,2.1267271966841523,0.04497484612552172,0.00024861862844916113,18468.82644305053,23763.909637495104,0.5965932664930962,14177.388475279973,0.4034067335069038,0.36787944117144233,0.5,0.24884853554389844,1651718175.2304704,83.39106599999998,225.54851761871547,0.2962558483834222,0.11951160407867291
NGC4088,15.68,168.0,192.1140338444852,6.1,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,3,2.073310633047282,0.05341656363687042,0.00033952605310768637,16000.910654748272,20952.504492186366,0.5519740532267101,11565.23882980296,0.4480259467732899,0.19400058848491206,0.5428986510699197,0.2844595779684787,882258090.199703,151.94724,192.1140338444852,0.1435359157409833,0.0643078145458252
NGC4088,17.42,165.0,181.09665319933444,5.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,3,2.073310633047282,0.05341656363687042,0.00033952605310768637,16000.910654748272,20952.504492186366,0.5519740532267101,11565.23882980296,0.4480259467732899,0.19400058848491206,0.5428986510699197,0.2844595779684787,882258090.199703,151.94724,181.09665319933444,0.09755547393536025,0.043707383572806784
NGC4088,19.28,171.0,170.92076205072337,8.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,3,2.073310633047282,0.05341656363687042,0.00033952605310768637,16000.910654748272,20952.504492186366,0.5519740532267101,11565.23882980296,0.4480259467732899,0.19400058848491206,0.5428986510699197,0.2844595779684787,882258090.199703,151.94724,170.92076205072337,0.0004633798203311785,0.0002076061827195132
NGC4088,21.48,174.0,160.49922741247073,7.6,1.41,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4088_structure_enriched.csv,3,2.073310633047282,0.05341656363687042,0.00033952605310768637,16000.910654748272,20952.504492186366,0.5519740532267101,11565.23882980296,0.4480259467732899,0.19400058848491206,0.5428986510699197,0.2844595779684787,882258090.199703,151.94724,160.49922741247073,0.07759064705476591,0.034762623107463676
