r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
3.44,285.0,14.4,231.61120552648447,24436.085726744186,-8265.154641769614,66.74753364617936,2.2026785366770416,0.485119024451361,0.375790115779043,-26898.194526100724,-8841.97220190947,0.3618407751873424,15594.113524834716
3.77,297.0,13.6,228.98401268424587,21708.584694960213,-7066.391954049017,66.1094081499788,2.2004186285462635,0.4836124190308423,0.3724830911882602,-24307.571354791417,-7800.447277193932,0.3593254644097022,13908.13741776628
4.13,303.0,8.47,228.23770718389815,19560.275278450365,-5455.761772602161,65.19560372562322,2.1972093289881904,0.4814728859921269,0.36789260913459,-21866.984020072396,-6947.091021655487,0.3551632542364639,12613.184256794877
4.47,306.0,5.93,228.04832532079746,17889.551454138702,-4532.345782512988,64.07661088536098,2.193305354959897,0.47887023663993133,0.3620131778481551,-19814.722610649715,-6255.090898966379,0.3496505161128162,11634.460555172322
4.8,307.0,5.93,228.30338598883566,16523.603604166663,-3775.5512019999837,62.71900398594088,2.1886034641097156,0.4757356427398104,0.35493032175476513,-17958.377871282006,-5664.762759590146,0.34282853155359494,10858.840844576516
5.13,304.0,8.47,229.16523510442863,15397.687660818712,-3108.0185033365524,61.130962623876385,2.183140923257263,0.4720939488381753,0.3473083090835083,-16150.663282881518,-5160.51320068849,0.33514858297977057,10237.174460130223
5.48,308.0,8.47,230.47580544989975,14410.151021897806,-2709.8112380723087,59.52810645704637,2.177655008807964,0.4684366725386425,0.33973098393816825,-14466.882219155897,-4716.885164638676,0.32733072383980233,9693.26585725913
5.83,313.0,12.7,231.30826375707676,13500.819794168096,-2443.574506992572,58.02945406571022,2.1725330960364584,0.46502206402430557,0.332882525759639,-13009.252337177166,-4323.544857236126,0.3202431350949335,9177.27493693197
6.16,314.0,9.32,232.31378300249264,12748.520357142857,-1840.9641185583932,56.699152116579526,2.167978476224437,0.4619856508162913,0.32740053752117904,-11085.257611495734,-3987.206432966033,0.31275836891393005,8761.313924176824
6.51,315.0,6.78,235.5246048730611,12248.964193548389,-1370.9096938775522,55.82077279514236,2.16495937185629,0.45997291457085987,0.323813382333978,-8997.126444854755,-3727.94430098133,0.30434771806622335,8521.01989256706
6.86,317.0,8.47,237.56786029001606,11788.88357142857,-1338.4619610188824,55.588241485205494,2.164157538488934,0.4594383589926228,0.32253893183051907,-8388.2183472672,-3561.698696388251,0.30212349412122036,8227.184875040319
7.18,320.0,7.63,238.41890254764598,11352.194679665738,-1305.2198548455563,55.91169954981427,2.1652714990301067,0.46018099935340445,0.3239154496099003,-7944.4172548768065,-3435.2624941470876,0.30260778563817214,7916.93218551865
7.51,316.0,20.5,239.5457822719987,10940.49066577896,-1105.9240109090265,56.66736405286481,2.1678735830291807,0.46191572201945374,0.3280850186892392,-6932.931643293496,-3299.720785046096,0.3016062885888086,7640.769880732863
7.85,318.0,23.4,240.83428669713882,10611.22559235669,-1003.5365870967934,57.93081107425274,2.1722308025986585,0.4648205350657723,0.33488721871812666,-6335.902032964929,-3222.5435988637405,0.30369193179579107,7388.68199349295
8.21,321.0,8.48,239.79068650083252,10238.015054811203,-1123.3141978634815,59.712157461727685,2.17839171217406,0.46892780811604007,0.3440703964180199,-6752.900455377481,-3234.4129436613202,0.3159218780540234,7003.602111149883
8.57,323.0,8.66,237.39092220382327,9802.439369894983,-1224.6821670444076,61.82122404186166,2.1857246361803515,0.47381642412023434,0.35528946112634957,-7081.471119908228,-3226.657579372035,0.32916883824669896,6575.781790522948
8.9,321.0,12.7,234.40584970309519,9392.984359550563,-1280.9269363942697,64.15351789409318,2.1939103083842206,0.47927353892281377,0.3681838996525987,-7272.527589091585,-3219.264991569658,0.3427307944249248,6173.719367980904
9.24,323.0,11.0,230.5349586995247,8944.218322510822,-1295.2478053103302,66.7643617737061,2.2032421866300154,0.4854947910866769,0.38240872776225504,-7338.305087908561,-3192.44698240351,0.35692856181392113,5751.771340107312
9.6,323.0,10.4,226.71697542854025,8486.310895833332,-1184.2703332796937,69.43677517108516,2.213021113698043,0.49201407579869527,0.39761463184684803,-6951.682496464106,-3132.083088805693,0.36907475194474726,5354.227807027639
9.93,322.0,13.6,224.04224873997865,8127.071792547834,-1011.3018355459781,72.0300700102757,2.222753779105655,0.49850251940377,0.4136533371562308,-6262.379628386033,-3072.194731070848,0.3780198833592088,5054.877061476986
10.27,321.0,13.6,221.4815710172651,7808.738666017527,-914.4412561260259,74.64042142707008,2.2327732879672846,0.5051821919781897,0.430509460226355,-5824.707118838945,-3032.2940408689533,0.38832059447258077,4776.444625148573
