r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.1,6.29,4.62,2.7348288476353755,51.18499999999999,507.7183333333333,79.55841918749081,2.2519394588276094,0.5179596392184063,0.46122669511298964,183133.44766588812,23.60788825858635,0.4612266925581001,74.79288825858634
0.3,13.9,4.62,8.122545788009138,152.72866666666664,360.21899529042395,77.08449014466085,2.2425394840449804,0.5116929893633202,0.43993400082493017,55264.469724662136,67.19050026101667,0.43993378405942135,219.9191669276833
0.49,15.6,4.62,11.531624781111145,191.6704081632653,351.48167967298417,74.54456422734633,2.2329115668376947,0.5052743778917964,0.4158919542591911,32482.10327815191,79.71402059660541,0.415891119346419,271.38442875987073
0.69,18.4,4.62,16.68421498312006,289.80652173913046,176.22426049071314,71.9336406696653,2.223038669958591,0.49869244663906076,0.39205525779491646,15589.46887764882,113.61815884488112,0.3920483161077879,403.4246805840116
0.89,22.5,4.62,12.133986082212001,262.16011235955057,-50.22960710011985,69.67618285813091,2.2143872350851477,0.49292482339009847,0.36904617389728483,-3874.321296227315,-96.7290806254893,0.3689694811117037,165.43103173406126
1.09,26.5,4.62,19.945909940018044,269.7146788990825,94.56037801585225,68.46200297267156,2.209538422131675,0.48969228142111676,0.35327919325395596,5641.936869673803,95.27552599569782,0.3532456089694194,364.99020489478033
1.29,35.3,4.62,22.841225346453502,299.98426356589147,212.54725438211688,68.54721985184459,2.2099005816992436,0.48993372113282907,0.3482041363694186,8994.888519067372,104.45106614532544,0.34818848463490415,404.4353297112169
1.48,40.5,4.62,26.599479785165094,352.60810810810807,192.29004458074257,68.91310764142409,2.2113601758611754,0.49090678390745024,0.3558236888202275,7392.923701108736,125.45427354149096,0.35578953137126174,478.06238164959905
1.68,44.2,4.89,29.433529339426926,374.97738095238105,64.75260207015539,69.7550844300524,2.2147325199825048,0.4931550133216698,0.375574509568243,2623.3952382286134,140.69681510411047,0.37521413890822863,515.6741960564915
1.88,46.3,4.62,20.59937816246513,378.5091489361702,-35.35258699633714,72.02208670818278,2.2239610944805754,0.49930739632038357,0.4054393601858369,-1344.3517515063684,-152.79937197859294,0.40368739410407284,225.70977695757728
2.08,46.4,4.62,20.47357155168094,360.8363461538462,-113.0396115272859,75.20897438969621,2.2364766658542377,0.5076511105694917,0.44177095035954206,-3802.2393009790203,-159.31368649913512,0.44151230383873286,201.52265965471108
2.27,46.3,4.62,19.925425175220095,334.4237004405287,-123.52966737176709,78.46185894569417,2.2492201796525553,0.5161467864350369,0.47727492796660426,-3919.815059241359,-159.52389056683057,0.47701131934337604,174.89980987369813
2.37,46.4,6.73,19.419516529952976,325.01274261603373,-98.7284371456543,81.78574114205864,2.262208673122692,0.5248057820817946,0.5108667340628112,-3222.0713437882323,-165.8913830138747,0.5104150122810934,159.12135960215903
2.98,46.9,8.65,19.061754761968245,264.32651006711416,-99.48562712937638,84.75615759227647,2.2739757045871674,0.5326504697247783,0.5392257950398573,-2673.7472741749048,-142.39681389079902,0.5387155978212083,121.92969617631513
