r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
5.49,198.0,10.0,194.8480997012571,8486.925500910747,-654.8433455570846,34.80382684472652,2.0997140984646854,0.41647606564312356,0.32519409112333547,-1698.2189924681418,-1571.4825214588311,0.18516511324273938,6915.4429794519165
6.17,195.0,5.0,199.79679965103372,8041.63202593193,-767.1229906526505,38.85009612584027,2.1124843888849245,0.42498959258994967,0.3411198789905472,-1702.2396486755981,-1571.8166044091895,0.19545990158969437,6469.8154215227405
6.92,194.0,4.0,200.76798463596663,7389.939624277457,-876.6168708008126,43.54194282339982,2.127578157623478,0.4350521050823187,0.36200813239542556,-1707.7710201302443,-1565.1153967069758,0.2117900113236721,5824.8242275704815
7.69,195.0,3.0,198.96891750289322,6709.174382314694,-900.4246045121903,48.73369984687848,2.144548476431658,0.44636565095443864,0.38761836173559167,-1720.892131090555,-1561.1080452180593,0.2326825860024032,5148.066337096635
8.36,195.0,3.0,194.29902754093337,6093.328193779904,-919.9327434294889,54.31177241368664,2.16302165811489,0.4586811054099265,0.41733522598072836,-1764.7933618371228,-1577.525310603782,0.25889386890634364,4515.802883176122
9.12,195.0,3.0,186.84334670437542,5393.670559210526,-959.7546448530691,60.20188214298319,2.182748254102315,0.4718321694015432,0.4471462991492521,-1794.2272764216198,-1565.7718522268158,0.29029801413306905,3827.8987069837103
9.88,192.0,7.0,175.47943129415458,4634.501133603238,-1013.6414736731341,65.68846096797054,2.2015188653701885,0.4843459102467923,0.47566446515283434,-1808.1759861296664,-1517.797610595149,0.32749967404044844,3116.7035230080883
10.56,188.0,8.0,162.20677091072108,3934.026837121212,-916.9272455870245,70.356717318934,2.2178433974043803,0.49522893160292014,0.501629135219773,-1809.7778781974466,-1442.4514082118228,0.3666602867578199,2491.5754289093893
11.31,186.0,7.0,149.9920934551547,3323.295172413793,-722.4626444549626,74.02834195334415,2.230988183396621,0.5039921222644139,0.5240326362942169,-1764.5939307089131,-1334.114969137059,0.4014434168265763,1989.180203276734
12.08,186.0,6.0,139.932816476058,2835.883617549669,-569.6817429401179,76.74413908639403,2.2409424389036046,0.5106282926024031,0.5420608698331277,-1677.8958667840436,-1214.9239216124067,0.4284110652827691,1620.9596959372623
12.77,186.0,5.0,133.00171359147714,2491.559827721221,-448.0332755654206,78.56362240235356,2.2477622020423578,0.5151748013615718,0.5555626953752044,-1554.9080306489732,-1106.3244464941802,0.44402885059598335,1385.235381227041
