r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.49,211.0,40.1,208.51562781274285,130900.17020408163,-64728.31320283211,45.84733750623846,2.1332766957823495,0.43885113052156627,0.32233218490116095,-993573.2902993868,-42167.99256705652,0.3221385617857789,88732.1776370251
0.98,233.0,17.4,255.14696711810993,99183.2967346939,-66543.19922254617,48.91655702827363,2.1434253365607474,0.44561689104049823,0.3306659697103345,-530045.254714638,-32754.750990234832,0.3302446285673559,66428.54574445906
1.47,227.0,14.4,252.25195112811468,65687.83496598639,-51550.717975361214,52.28132498566539,2.154653009938926,0.4531020066259505,0.34142914555637427,-377626.7748023609,-22401.408538815802,0.3410282672646374,43286.42642717059
1.97,234.0,10.8,247.50095417420974,48148.0859390863,-25428.540328622206,55.67433151210042,2.1659661621327784,0.4606441080885189,0.3545793536142221,-295154.3455583991,-17053.303036982605,0.3541844437711873,31094.782902103692
2.46,245.0,7.67,250.68118580077876,40513.580040650406,-13243.184441475125,59.23577286185922,2.17789700421688,0.46859800281125324,0.37005639389779954,-216700.93238888288,-14968.434953461563,0.3694671006226203,25545.145087188845
2.95,244.0,23.3,252.61316415278264,35169.76518644067,-9734.767720644695,63.08201965707403,2.1909043208029444,0.4772695472019629,0.3858085828012384,-164480.76273134816,-13538.10054126077,0.384935767113971,21631.664645179902
3.44,261.0,23.3,252.72531912275068,30973.507674418604,-8744.824033523353,66.77065911676438,2.2036848420154422,0.48578989467696143,0.401616513519975,-139535.25118749798,-12406.621940204603,0.40055592251992117,18566.885734214004
3.93,259.0,22.7,246.9866790425752,26599.837633587787,-8182.438341705191,70.25388648689224,2.216143043656691,0.49409536243779395,0.4175873799153339,-122866.23633062837,-11077.593454330776,0.4164534237736484,15522.244179257012
4.42,258.0,22.7,240.01142096834565,22954.718099547517,-6297.182035241016,73.37961752916826,2.2277648705761615,0.5018432470507743,0.4338567268487371,-93798.51432405727,-9921.80357573656,0.43223373655510666,13032.914523810958
4.92,258.0,22.5,235.28485603602851,20365.627418699183,-4321.882917775677,76.33236804138363,2.239290993824145,0.5095273292160968,0.45061257306452646,-63580.369971830165,-9113.805573192138,0.4475091970318617,11251.821845507046
5.74,261.0,22.4,230.58223930341137,17249.832648083622,-3312.0179642573826,79.29914108875917,2.2514765275723994,0.5176510183815995,0.4681346144980205,-44327.99154800889,-7987.085421223751,0.4630239367632984,9262.747226859872
6.56,263.0,22.4,225.98234983731226,14933.917957317077,-2706.781839523213,82.45952053026244,2.2650054783159157,0.5266703188772771,0.4862819967910615,-33306.15005271315,-7149.15843933028,0.4787195469911801,7784.759517986797
7.37,264.0,22.3,218.64272223805182,12837.778249660785,-2258.744988308866,86.00434225542985,2.280617583546073,0.5370783890307154,0.5049780632307173,-25968.006906835304,-6351.395619041263,0.4947425867251669,6486.382630619522
8.19,265.0,22.2,213.0909012341619,11252.163626373625,-1722.5377649118636,89.72158039812957,2.2975004265388757,0.5483336176925837,0.5239539915836158,-18706.64182635765,-5707.873981833047,0.5072690169963867,5544.289644540579
9.01,265.0,22.2,207.85312779898297,10012.81631520533,-1491.7171889966457,93.15401309537327,2.3133067950297153,0.5588711966864768,0.5427876019793286,-15322.148274076755,-5217.819341196412,0.5211140579172217,4794.996974008917
9.83,264.0,22.0,200.05104724162817,8805.747436419126,-1456.9683474714723,96.26496481078121,2.327866357493802,0.5685775716625345,0.5590943951443672,-14179.196150259599,-4734.493977368043,0.5376595242542334,4071.253459051083
10.65,264.0,21.9,191.0139926364275,7623.388225352114,-1361.7226590962302,98.99255231863654,2.340890902548192,0.5772606016987947,0.5724852979901534,-12588.389495353123,-4197.440302074257,0.5506003601017423,3425.9479232778576
11.47,265.0,22.0,181.8637847827852,6572.522275501307,-1281.5438412814713,101.33280246484786,2.3523144450414764,0.5848762966943175,0.5827229734064269,-11267.273025355102,-3688.9620125964066,0.5612703704857414,2883.560262904901
