r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.25,4.25,2.0,4.044154717360445,47.1652,108.68243902439032,83.64444434373678,2.2682419037821675,0.5288279358547783,0.38705552884006317,32524.811430891637,18.25554951179495,0.38705548819457886,65.42074951179495
0.41,6.84,2.0,6.04835995798677,64.55439024390245,105.24032894736847,83.56328161980166,2.2679672285599346,0.5286448190399564,0.38218343713477293,19309.747764556396,24.671605320433486,0.3821832291687376,89.22599556433593
0.57,9.56,2.0,7.960553473099495,80.8421052631579,139.85647510037754,82.8068577734705,2.2649568027830247,0.5266378685220164,0.37522634260170507,17037.874663994837,30.334055435221796,0.3752259461388112,111.1761606983797
0.74,12.3,2.0,10.582221014615543,110.70702702702704,158.00641502746754,81.32516061860902,2.2591905713503615,0.5227937142335743,0.3669325216071055,13967.598170159077,40.62189405698761,0.3669314870777854,151.32892108401464
0.9,15.1,2.0,12.750901712800415,132.9842222222222,143.47544911096298,79.27555295920916,2.251375635742092,0.5175837571613948,0.35843841542814625,10512.318120963359,47.66632721055172,0.35843595889818636,180.65054943277391
1.07,17.5,2.0,15.118413234800757,158.05392523364483,141.3540427999157,77.39860953981312,2.2441577468588783,0.5127718312392522,0.35152770151115514,8545.73353717076,55.55955022261564,0.3515227485839669,213.61347545626046
1.24,19.7,2.0,17.40157805603452,181.04459677419354,112.99351660800274,76.28326238139454,2.2395302504650862,0.5096868336433908,0.34888195044515874,6166.208970644518,63.16098293569526,0.3488697484546987,244.2055797098888
1.4,21.8,2.0,19.23767492033968,195.34178571428572,68.66644096606088,76.15095366973785,2.2388369007072813,0.5092246004715208,0.35330640980059447,3564.7204357169767,69.00688310047585,0.3532622723200039,264.3486688147616
1.57,24.4,2.0,20.90175796357903,203.70452229299363,46.159572259136176,77.29828059575445,2.244043632633838,0.5126957550892255,0.36618314596881635,2224.377239872788,74.56521399238179,0.3660459431780933,278.2697362853754
1.72,27.3,2.0,22.393842226046512,210.1128488372093,28.58623159100874,79.7053755577835,2.255797708630926,0.5205318057539507,0.388135751048265,1313.7326936531763,81.44771490992079,0.387637954369105,291.5605637471301
1.89,30.3,2.0,20.991390175443993,212.85211640211642,0.46035322008681495,83.32675547985347,2.274507220119548,0.5330048134130321,0.41900774969215193,20.29611484144572,20.28992671837387,0.09532405437793488,233.14204312049029
2.06,32.6,2.0,15.33920887411916,210.26936893203882,-33.88846551790501,87.62339652431949,2.2959524821628485,0.5473016547752323,0.4574902341126402,-1424.7694729693608,-96.05027724084658,0.4567963357130301,114.21909169119223
2.46,33.3,2.0,15.522149614801913,193.53569105691057,-45.50647582873684,92.64531087731584,2.3201535498619013,0.5634356999079342,0.4944686706091437,-1678.4027589272646,-95.59376883565237,0.4939335391503696,97.9419222212582
2.79,34.6,2.0,15.27297818771493,177.04964157706092,-70.40966716328742,98.23513573485054,2.3464033217365596,0.5809355478243731,0.5280517539645319,-2360.5964405599693,-93.44252232171468,0.5277758344460911,83.60711925534625
3.13,34.2,2.0,14.260762370377073,146.361214057508,-90.2600809398616,103.65229635238144,2.3720560468861636,0.5980373645907757,0.5562302952174728,-2762.5643170627377,-81.38698294429307,0.5560693348192277,64.97423111321493
