r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.28,168.0,49.7,179.2538356008203,166191.3914285714,-294350.74560274545,44.40873477570374,2.128232006226657,0.4354880041511047,0.30954070888895846,-2306328.341082412,-51434.47150855029,0.30948938489787353,114756.91992002112
0.37,187.0,40.2,188.90878038021697,139699.82432432432,-246348.27515597493,44.49614286154632,2.1285046524352143,0.4356697682901428,0.3096537301067962,-1748764.823641317,-43249.7505277269,0.3095905863655143,96450.07379659743
0.47,204.0,26.9,196.79940715166796,119385.21914893617,-176146.86016561664,44.541676207725054,2.1286461361262834,0.4357640907508556,0.3098359287754481,-1378095.9792324393,-36980.94966968514,0.30976154278822776,82404.26947925103
0.56,218.0,23.5,202.59850224754263,106231.92089285715,-130982.82347699582,44.563437801348236,2.1287128637274493,0.4358085758182995,0.3101150402222904,-1157181.3181835152,-32935.218905450856,0.3100312846518938,73296.7019874063
0.65,232.0,8.63,207.20869925053142,95808.31092307692,-99855.61312030081,44.620662791298265,2.1288893070381913,0.43592620469212756,0.31064733113792087,-998234.2917797246,-29753.78008446587,0.31055531402024966,66054.53083861104
0.75,243.0,4.97,212.27063479111766,87259.3544,-71655.13706381341,44.75051512307444,2.1292916243678928,0.43619441624526184,0.31159780360462214,-867564.8853518962,-27180.92454050127,0.3114958244580053,60078.42985949873
0.84,253.0,3.65,217.78149214591124,82193.83488095237,-48081.39003584226,44.931462955304355,2.1298552428545032,0.43657016190300213,0.31316760511698905,-775739.0604902983,-25731.003546071894,0.313052719627209,56462.83133488048
0.93,262.0,2.86,223.7152646306437,78604.70419354839,-37836.345566586366,45.39880300925062,2.1313276661169853,0.4375517774113235,0.31549511252269047,-702100.3126561543,-24789.09168950652,0.31536397145479145,53815.61250404187
1.03,269.0,3.8,229.44682818007274,75004.92922330096,-35494.110417172014,46.24918076887446,2.1340323430375294,0.4393548953583529,0.318691823328618,-643117.4810914692,-23892.45644476132,0.31854515019446095,51112.47277853964
1.12,275.0,5.39,233.48474539575534,71860.8232142857,-34611.59990906414,47.41597141409383,2.137775676824633,0.44185045121642214,0.3228178847768181,-605173.6211211217,-23186.60327453509,0.3226598616243749,48674.21993975061
1.21,280.0,5.01,236.5295493245327,68774.84123966942,-34290.75375457866,48.799034573705725,2.1422490168134685,0.4448326778756456,0.327878625701609,-576054.6059538652,-22538.289418457396,0.3277112533043156,46236.55182121202
1.3,284.0,10.0,238.56401272385895,65688.48753846154,-33625.08066643219,50.40957360872767,2.1474805118329727,0.4483203412219818,0.33370988251524436,-552919.8393422023,-21909.41971776191,0.33353515263894046,43779.06782069964
1.41,287.0,6.59,240.32657626157265,62049.82510638298,-32194.7616923077,52.19067182056686,2.1532876809511485,0.45219178730076565,0.34003058859244767,-525550.1948170738,-21087.510739284044,0.3398480286307012,40962.31436709894
1.5,289.0,3.56,241.03403641898598,59249.535200000006,-30104.746048738416,54.02430237999458,2.1592871422842737,0.45619142818951575,0.3464859020493726,-507322.58209274756,-20517.9307250473,0.34629690605652713,38731.60447495271
1.59,290.0,6.13,241.45390207804581,56630.97081761006,-28374.70712962965,55.83753210147875,2.1652406774010338,0.46016045160068914,0.3527283691542138,-490456.71791204845,-19964.31243477073,0.3525334661676433,36666.658382839334
1.68,291.0,10.2,241.61089314002842,54142.08791666667,-26721.883960218576,57.520123797330456,2.170791858759444,0.46386123917296257,0.35841694643569094,-473264.3203694461,-19394.573819093912,0.3582162152472816,34747.514097572755
1.78,292.0,8.61,241.76127872712058,51553.81286516853,-25062.70420536635,58.883520572122784,2.1753180326328803,0.46687868842192015,0.36327688925430335,-451356.5152189975,-18717.56798215028,0.36306854802579486,32836.244883018255
1.87,292.0,11.2,241.78051918620082,49380.17411764706,-23080.92493120842,59.85118628581838,2.178553515849038,0.46903567723269207,0.36715426740412277,-428055.3306954871,-18119.308097353573,0.3669348766204178,31260.866020293488
1.96,291.0,5.15,241.9768317428654,47399.24637755102,-20872.109596684208,60.449230381965236,2.1805637375770037,0.4703758250513358,0.36997593952718566,-400385.53362216224,-17525.375408002557,0.3697395369624027,29873.87096954846
2.05,291.0,4.92,242.44218829063675,45623.19439024391,-18786.319619236547,60.74295535648406,2.1815517929453314,0.47103452863022094,0.37180087262405276,-370392.1924305967,-16950.89455455973,0.37154115973485013,28672.299835684178
2.16,291.0,9.32,243.1862894033743,43641.982453703706,-17345.73884010841,60.82929180522397,2.1818369241151605,0.47122461607677363,0.37291922119898524,-340494.26946586213,-16262.551271397355,0.3726354843904948,27379.43118230635
