r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
2.43,62.2,5.69,114.88909300847686,7719.766666666667,-1356.23944157497,42.046074934726086,2.1212037954798393,0.43080253031989285,0.32064190735413567,-4952.489653528945,-2287.8721430821215,0.2963654527229391,5431.894523584546
3.65,88.2,3.85,124.63419172410799,6065.154547945204,-1229.6558112753817,44.578251701942285,2.129291807001132,0.43619453800075464,0.3302969071521548,-3494.940884870965,-1809.3513296652836,0.29831908080203307,4255.803218279921
4.86,107.0,4.42,126.03181569167424,4731.70304526749,-906.0695968368825,47.49770882291595,2.138717054760735,0.4424780365071565,0.3435564795306298,-2787.78927383981,-1463.386467790094,0.30927267704462774,3268.316577477396
6.08,120.0,3.93,126.395752920275,3863.4054276315796,-483.4754808153684,50.74483191297148,2.1492983193449455,0.4495322128966303,0.36032541868302587,-2231.5635671411696,-1235.792540085,0.3198713060882636,2627.6128875465797
7.29,124.0,5.15,132.55656754510986,3556.8576268861448,-352.72169701802005,54.58164665664549,2.1620460065063773,0.45803067100425154,0.3804468764559571,-1807.2600314824115,-1146.5361454950234,0.3223452456540297,2410.3214813911213
8.51,128.0,4.29,129.05521408360744,3006.291703877791,-402.6954917865226,59.06436465578348,2.1772939316302753,0.4681959544201835,0.4020970573491258,-1761.9349626042192,-1049.1532453389254,0.34898584325188114,1957.1384585388655
9.73,133.0,5.36,126.62981678100962,2574.2806269270295,-301.10087049383975,63.32472489956044,2.192139120791171,0.4780927471941139,0.4249404504920614,-1457.8834018416176,-926.2733815013291,0.3598183398548278,1648.0072454257004
10.96,138.0,6.78,126.58014213881641,2268.5945711678833,-215.53849757699888,67.30625779301653,2.206320816890055,0.48754721126003664,0.4484537843004064,-1119.650098023439,-806.6846821274667,0.35558785707231133,1461.9098890404166
12.19,143.0,6.42,126.03781658402495,2044.0559228876125,-192.86072225604758,71.27029812061276,2.2208755745101616,0.4972503830067744,0.471945832822467,-983.1522322609256,-740.895036155183,0.3624631928408934,1303.1608867324294
13.41,146.0,5.4,121.85797450844416,1796.0858016405668,-188.63259298779073,75.0888585250878,2.235348303111186,0.5068988687407907,0.49440109317504866,-925.9511706562711,-688.7505330872018,0.3834730681897761,1107.335268553365
14.55,148.0,4.5,120.63413139298092,1598.8830034364262,-151.05197119379196,78.51013803750566,2.2487635250857965,0.5158423500571976,0.5152086203426922,-746.985898018781,-598.7047452275613,0.374451879181144,1000.1782582088649
15.78,154.0,4.46,119.11833921558866,1438.09262991128,-135.21485854548018,81.66785952239691,2.261421172042943,0.5242807813619619,0.5336720911348263,-652.0090501478727,-538.9051307046864,0.37473603542348516,899.1874992065937
17.0,158.0,4.02,114.00750958236051,1267.6065999999998,-134.93021020033427,84.36474110431412,2.2722833154896254,0.5315222103264169,0.5492715089861837,-624.0641375186358,-503.03529169576314,0.3968386498585312,764.5713083042367
18.23,159.0,5.07,110.43867995019136,1107.513614920461,-118.79487495717703,86.29463244297209,2.280158326725869,0.536772217817246,0.5617205333408193,-532.1337480052705,-438.4679742654527,0.3959030104536841,669.0456406550081
19.46,160.0,7.33,111.29552732039868,975.3712076053442,-86.26071454935484,87.33202497531626,2.2844242851603873,0.5396161901069249,0.5706180939342705,-375.8120710405315,-338.850426437533,0.3474066322599908,636.5207811678113
20.69,158.0,7.82,113.65303360536494,895.3122571290479,-68.62886421260508,87.9243421402457,2.2868636355256564,0.541242423683771,0.5757950565346094,-286.18379550658034,-271.0004133541705,0.3026881528721317,624.3118437748774
21.92,155.0,8.07,109.56229796449763,806.5442016423357,-70.39045966814545,88.20043863107588,2.288009689999133,0.5420064599994221,0.5774319093711693,-277.65953192434165,-258.9211571504853,0.3210253779312453,547.6230444918504
23.14,156.0,7.93,108.58197399126772,722.8556309420916,-59.86329712457609,87.82759911612477,2.286401645746731,0.5409344304978205,0.5760977727568335,-223.95539995800482,-213.34633639410814,0.2951437704318021,509.5092945479835
24.28,154.0,9.09,108.20541998070954,665.2668204283361,-53.49853611362393,87.121874165187,2.2833205613151115,0.5388803742100743,0.5727969911397468,-189.76025447117763,-183.042235864838,0.27514108661992964,482.2245845634981
25.51,150.0,13.4,108.97988905695101,596.0641003528028,-39.32544049794124,86.19125958302044,2.2792074677805334,0.5361383118536889,0.5689195530025548,-132.04027179203777,-130.49702003663853,0.2189311853530501,465.56708031616427
26.73,141.0,20.1,114.63448256134568,568.9194912083801,-24.339022887862647,85.13692267462301,2.274514713025109,0.5330098086834061,0.564771190362702,-77.33523667164869,-77.2971720124405,0.13586662648569478,491.6223191959396
27.96,152.0,16.0,113.06176504360342,536.4334942775394,-26.411379618569722,84.21575970011781,2.2704614449555405,0.5303076299703603,0.5610029654906613,-79.32634975602245,-79.24598659603065,0.1477275141119925,457.1875076815087
