r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
3.5,102.0,7.0,119.81362066249137,5459.295114285714,-187.9865643214376,35.65675579226563,2.102705350534215,0.4184702336894765,0.32551359669158747,-1789.9537463241497,-1357.7797724984616,0.24870972242285744,4101.515341787252
5.24,125.0,6.1,140.6949933533276,5132.198492366412,-261.9528619419312,41.118904863069005,2.1205879044948697,0.43039193632991307,0.3414452694733946,-1812.5686253675763,-1354.511249104409,0.2639241742343164,3777.687243262003
6.98,145.0,4.9,149.58619933722662,4547.699154727793,-355.8598298743513,47.451665132925484,2.1419817157437655,0.44465447716251033,0.36235076406430333,-1947.6698748449382,-1341.9640498343124,0.2950863731694312,3205.7351048934806
8.72,164.0,3.9,150.81852404172963,3893.8062844036695,-451.0080144388522,54.52560106887691,2.1666034714034406,0.46106898093562704,0.38801135481238386,-2045.9868726577224,-1285.2939914993372,0.3300867833737594,2608.5122929043323
10.47,162.0,4.8,140.34030213051676,2973.681184336199,-434.5855937776923,62.10556431424918,2.193559262710189,0.47903950847345944,0.4181560445301472,-1905.1411803806607,-1092.5541163242863,0.36740795283613165,1881.1270680119126
12.19,160.0,4.8,134.31103134990093,2385.7942739950777,-287.0260174243385,69.98263957740542,2.221923589294846,0.49794905952989743,0.44917833156175474,-1420.379824850019,-905.9375765156622,0.37972158219603946,1479.8566974794155
13.94,156.0,4.8,129.75482682722068,1977.7009038737447,-219.5513167391397,77.2232504817969,2.2490405841370533,0.5160270560913689,0.4796344440003836,-1110.807463156779,-769.9308116956942,0.3893059917137228,1207.7700921780506
16.03,146.0,4.85,124.89821430540265,1542.7172177167809,-141.36426479061356,83.76889066535642,2.274612157163909,0.5330747714426058,0.5081045955735086,-710.4665257083008,-569.5691243494517,0.36919865663547413,973.1480933673291
22.3,158.0,4.9,105.50686434790332,795.8956502242152,-90.58875428698683,89.46135451267763,2.297499405256175,0.54833293683745,0.5335637859027329,-357.54724530209296,-296.71634867592496,0.3728081044196381,499.1793015482902
27.52,168.0,10.6,97.6898485219699,501.85243095930235,-49.102090905590224,93.7467283714466,2.3156644797960486,0.560442986530699,0.5540491544228555,-166.46129822569307,-155.07530507829125,0.3090057863859726,346.7771258810111
30.08,169.0,10.6,97.92123994987944,413.88138297872337,-30.087577212770658,96.71333695961448,2.328960851327483,0.5693072342183221,0.5697794267858064,-96.5623244519056,-95.11245899860825,0.22980608191187413,318.7689239801151
32.52,167.0,15.2,94.48751738966722,351.41454489544896,-25.601163148882904,98.80933434872927,2.3387459655706775,0.575830643713785,0.5810256001790743,-77.68485915570368,-76.87915306080367,0.21877054941956475,274.5353918346453
