r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.25,20.9,3.4,19.854979032520077,1201.5091999999997,474.01114250103944,29.969836743836133,2.0850325380788797,0.4066883587192531,0.31242518301811656,41653.21824893039,375.37156952724814,0.31241672517134966,1576.8807695272478
0.83,40.0,3.29,40.238443629007726,1476.4356626506026,628.5208439143267,34.00163475237913,2.0976159943769437,0.4150773295846291,0.3213585830143287,15997.365347777652,474.3261996202797,0.3212643880253715,1950.7618622708824
1.38,51.5,2.96,59.299179129024594,1911.7377536231888,585.2077499185928,39.060676612315426,2.1138885137380177,0.4259256758253451,0.33326397396251034,10782.264149712688,636.3728589682214,0.33287664992865595,2548.1106125914102
1.85,67.9,3.45,50.021324576704,2073.3475675675672,-375.1910102497549,44.700568379053614,2.1323471987457796,0.4382314658305197,0.34879390548529365,-7345.081056758545,-720.8432905902855,0.3476712259276299,1352.5042769772817
2.68,80.2,2.93,49.118482375001385,1423.9894402985074,-548.6612643383099,50.93823410137599,2.1531563880931257,0.45210425872875043,0.36848591179833695,-7060.386374359965,-523.7561153644323,0.36780898828479974,900.2333249340751
3.19,83.3,3.08,51.1786819106288,1338.141473354232,-160.16995660285534,57.63292384750858,2.175820039775746,0.4672133598504974,0.3909808953538918,-2770.87323558074,-517.0576231632216,0.3863998190468957,821.0838501910104
3.68,91.4,2.83,52.35219099342515,1263.819483695652,-162.3939480070522,65.29914958887773,2.2034598699164993,0.4856399132776662,0.4156613992663007,-2755.969846079969,-519.0499451597648,0.4106994328351092,744.7695385358872
4.13,102.0,5.4,52.41969075049487,1185.491162227603,-220.816455896905,73.5640519520415,2.2351988000976144,0.5067992000650763,0.4418116695610724,-3629.676856344169,-520.158479811739,0.4387704407971567,665.3326824158639
5.23,105.0,4.21,50.72219337572567,921.5539770554492,-242.528842241477,81.86186802472406,2.2691570522565114,0.5294380348376743,0.4686397094353225,-3449.359834730016,-429.6341107371874,0.46620612729593447,491.91986631826177
6.05,109.0,2.1,46.976796653447735,719.8357851239671,-218.59315077860273,89.37362506761366,2.302095797361035,0.55139719824069,0.4956156523886815,-2984.507246614749,-355.0722439967971,0.49326839722986,364.76354112716996
6.81,108.0,2.1,43.50624222305236,576.176798825257,-142.38729769238506,95.6487363456657,2.3317625492448486,0.571175032829899,0.5217787161391192,-1932.042427371756,-298.23361051822263,0.5176078091417058,277.9431883070344
7.56,109.0,2.1,42.13590777310177,504.83096560846565,-81.97988300959456,100.89660377232444,2.3577402380656527,0.5884934920437684,0.5463481821263538,-1081.4665431952888,-269.9851026635796,0.5348029757607486,234.84586294488605
8.32,110.0,2.1,41.18871862114297,452.3871754807692,-66.18829694205029,105.56362129218128,2.3815317612397693,0.6043545074931795,0.5664645432223616,-833.4348768108193,-248.4796584553258,0.5492632681093511,203.9075170254434
9.09,111.0,2.33,39.71599964414812,403.5628712871287,-77.36587222678432,109.63286485645393,2.4029727800743013,0.6186485200495342,0.5822614921693134,-923.4761704446704,-230.0358495342163,0.5700124216098893,173.5270217529124
9.86,112.0,4.74,36.83746882835499,333.2437322515214,-91.32355718910043,113.24508439691638,2.422559336573559,0.6317062243823726,0.5941681007859544,-1033.8844937541517,-195.61704769979465,0.5870089330056757,137.62668455172675
