r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.26,14.6,13.0,6.470175422615474,99.43692307692307,299.7001748251747,129.62713821192955,2.540693552159101,0.7104623681060674,0.6192561984027789,6843.499826679027,61.57526922852822,0.619239486934792,161.0121923054513
0.44,10.0,7.0,10.416537669991454,153.3829545454545,250.81657558128154,127.88286249397196,2.5272911710808037,0.7015274473872024,0.607855025319598,3989.47132381569,93.2176296144341,0.6077443865303128,246.60058415988863
0.77,10.7,7.13,16.69926375690468,227.35337662337665,195.6556066280786,125.1329741150698,2.5076863662912294,0.6884575775274863,0.5936748251291387,2230.6771420557207,134.80949353593533,0.592951358533173,362.162870159312
0.89,17.4,9.6,18.395496783076627,241.42797752808988,50.050784188489075,121.17129232808531,2.481819275190961,0.6712128501273072,0.5759359633688985,1866.2693028441165,138.79033920919392,0.5748726416475316,380.21831673728377
1.22,23.5,11.2,11.69269795715013,249.87622950819673,-27.24933056553208,117.82554766512195,2.45931946486371,0.6562129765758067,0.5536759253487475,-1276.574168962279,-137.81132334660424,0.551518340171223,112.06490616159249
1.55,31.0,5.2,12.812829731797498,223.4434193548387,-102.10949532064573,114.90932344369877,2.4394845941206693,0.6429897294137795,0.5283439802447735,-1017.6043261534454,-117.52818984772006,0.5259863556826426,105.91522950711865
1.8,32.3,2.41,13.104636379713167,190.6527222222222,-80.94436910338243,110.93707432264132,2.414085204503359,0.6260568030022394,0.5017073912752739,-845.9668028779093,-95.24633630861008,0.49958025879951645,95.40638591361211
2.21,40.9,5.9,14.064300992384421,170.02013574660631,-43.32407124465944,105.46377239469192,2.3818160170287315,0.6045440113524876,0.4759908547034253,-652.666874726174,-80.51580886679392,0.4735663132676981,89.5043268798124
2.31,43.8,4.26,14.69198562509602,168.55744588744588,-10.473806724385607,99.01950864669398,2.3464883802439735,0.5809922534959824,0.45162855188373735,-378.2550452138666,-75.1139646718493,0.44562827988035963,93.44348121559658
2.54,44.8,4.5,16.857376911327282,166.56377952755906,-1.9750437938269794,93.5509214854806,2.317571884189991,0.561714589459994,0.42897406786188896,-72.24509236458366,-54.68537152340547,0.3283149054285084,111.87840800415358
3.1,51.7,12.7,26.70543645175417,166.99716129032257,4.996867107960978,89.70649554091467,2.298271522984669,0.5488476819897794,0.40751643395603565,138.53120298175017,63.06101163828401,0.37761726697050374,230.05817292860658
3.43,55.7,4.5,19.577571305488394,171.01099125364433,-4.492958338098233,86.92431045187331,2.285437343971205,0.5402915626474698,0.38755180952809437,-109.96280109429212,-59.26717253018005,0.3465693760132335,111.74381872346429
3.86,59.4,9.85,20.0191588062022,163.5825129533679,-20.59837527873061,85.10206349198056,2.277791762429037,0.5351945082860246,0.3712662023077449,-273.95792310420535,-59.75693800312361,0.36530150395817906,103.8255749502443
4.09,62.0,4.5,20.422175138263523,157.41606356968214,-14.704348546784193,81.13880790221837,2.260934703070896,0.5239564687139306,0.36034039410551033,-215.10482980502533,-55.44412289048684,0.35221388232684286,101.9719406791953
4.37,63.0,3.2,21.569892562400284,156.08329519450797,-5.5736431053828515,76.15177177618916,2.239321636918353,0.5095477579455687,0.35541288224519973,-92.11846977453074,-49.616415296683925,0.3178842119834343,106.46687989782404
4.76,66.6,6.9,22.42456943839129,153.68172268907563,-5.64875836935329,74.10007524050098,2.2302524092663765,0.5035016061775843,0.356399946118305,-83.28622335159287,-48.038589391337666,0.3125849225969957,105.64313329773796
5.4,71.3,2.95,23.662281925388776,150.26507407407408,-5.596353546072467,76.18063208810851,2.2395906392834553,0.5097270928556368,0.3630080407024534,-74.84867276513735,-46.579224830262916,0.3099803804528882,103.68584924381116
5.86,72.3,15.5,24.000087714976992,147.5257337883959,-6.86318459035663,81.07432412582374,2.2631021788001213,0.5254014525334142,0.37730910498397463,-87.75936846976408,-49.23149994426801,0.3337146589955851,98.2942338441279
6.08,73.4,6.0,23.981854569582627,145.59810855263157,-6.65192443845618,86.57098464363807,2.292482357777257,0.5449882385181712,0.4001199268514006,-87.93602674185077,-51.00446569134683,0.35030994700669116,94.59364286128474
6.43,72.4,5.81,26.580034338624316,143.7341368584759,-2.553853047868384,92.0352755912481,2.324956002601827,0.5666373350678846,0.43050183191350666,-36.13833287397199,-33.858829635700175,0.23556567963418737,109.87530722277572
6.97,77.1,12.1,31.700913620294894,143.3251793400287,0.06092312925181217,98.01636333926743,2.363006309630247,0.5920042064201647,0.46616876083743675,0.8567323330557057,0.8567323330557057,0.0059775423760201245,144.18191167308441
7.96,80.3,13.5,34.52782360514857,143.82734924623117,0.4539324818546683,104.24930636622047,2.402130305498066,0.618086870332044,0.5042253349419302,5.942826998823327,5.942826998524462,0.04131917211621827,149.77017624475562
10.29,84.7,6.0,33.955505719202755,144.8322351797862,-3.121764200560534,112.00732089902182,2.4470984984088404,0.6480656656058936,0.5381655064314586,-33.40661298615709,-32.783997216053365,0.22635842894613373,112.04823796373284
15.49,86.9,5.6,36.122459509743244,120.32046481601034,-5.137429089104026,120.35959552655001,2.4941577585298065,0.6794385056865376,0.5675558555193826,-38.153473661668734,-36.08340341942931,0.29989414913420365,84.23706139658103
16.26,85.8,8.6,33.07479680108186,114.16178351783516,-7.998287400227495,126.90711833418227,2.5347250162703316,0.7064833441802211,0.5916150463637198,-56.20399583957558,-46.88366645554397,0.4106774177036177,67.27811706229119
