r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.75,169.0,4.27,143.10133329801482,39291.93933333333,-4092.6040053763336,22.54824913266856,2.063635431903868,0.39242362126924524,0.30719835431976816,-83963.6294843495,-11987.95054444063,0.30509948726991565,27303.988788892697
1.55,203.0,4.92,196.2196777533706,36017.85612903226,-5214.123861617576,26.103977318500817,2.0741511150472514,0.39943407669816755,0.31543337055371684,-51113.0952687961,-11177.751653137682,0.3103391721343413,24840.10447589458
2.3,232.0,5.49,221.0782654693509,31210.047347826086,-4548.290710046036,30.407395803915286,2.0870780181885453,0.40805201212569686,0.3265574538432465,-38457.476145695655,-9959.786711766614,0.31912116635928,21250.260636059473
3.06,256.0,4.38,244.6756964653035,29149.937156862747,-3558.9083852753133,35.44822293080271,2.102488081931798,0.41832538795453195,0.3405056028414224,-30325.085042261388,-9585.820672947279,0.3288453289406319,19564.116483915466
3.85,248.0,3.47,254.21591946215102,25693.73935064935,-4360.21335009968,41.07140904556391,2.1199435427942577,0.4299623618628384,0.35704749679839226,-30556.161023125926,-8907.834491431984,0.3466928020816425,16785.904859217364
4.61,253.0,5.68,256.17907040122327,22391.606464208242,-4161.616810749298,47.31982406894338,2.13969795535568,0.44313197023711987,0.3744124088019144,-28866.08995519456,-8155.659368408913,0.36422841663662175,14235.947095799329
5.36,269.0,8.42,253.69231634790924,19409.69796641791,-3585.170395722897,53.28255867909361,2.1590079118350185,0.456005274556679,0.3921022494155341,-26119.221878831046,-7402.274202617973,0.38136988094431823,12007.423763799936
6.12,268.0,4.67,250.46845088701534,16977.99916666667,-2792.6950233833863,58.646934466100696,2.1767430169777477,0.46782867798516514,0.4095776701495064,-21804.66750906718,-6727.2728774932675,0.3962347277470181,10250.7262891734
6.91,260.0,5.58,248.6086492554295,15081.02068017366,-2078.4377196997966,63.4202611950564,2.1928862046837825,0.47859080312252167,0.4263410336787543,-16904.54388943865,-6136.5546187251575,0.40690578899560886,8944.466061448504
7.66,245.0,8.47,247.94342413784366,13777.205078328981,-1792.2885535119954,67.77690309259053,2.2080348540474355,0.48868990269829027,0.44182213680548044,-14467.553604743915,-5751.625238485818,0.4174740236343658,8025.579839843163
8.42,247.0,6.0,242.90785852650762,12374.664964370548,-1852.6836713689586,71.6718350429325,2.2219787909468187,0.4979858606312124,0.45598253124692456,-14302.821480623583,-5367.036967466291,0.4337116990980524,7007.627996904257
8.86,267.0,10.3,237.874322613972,11553.984672686232,-1847.0642149909613,75.0696410588906,2.2345654580018497,0.5063769720012331,0.46872099271918255,-14201.576402289016,-5167.5068669237,0.44724889406680207,6386.477805762533
9.21,255.0,7.27,234.75381248281082,10915.484234527687,-1513.0503205734378,77.93760553888922,2.2455522301744284,0.5137014867829522,0.48030966447833234,-11978.633524746094,-4931.841186187329,0.45182065039194574,5983.643048340357
10.82,253.0,11.2,223.83636685827716,8588.406044362293,-1336.4692980615498,80.52710629866559,2.2558316505877682,0.5205544337251788,0.49111595771112615,-9437.779351543277,-3957.840505701181,0.46083528017393116,4630.565538661112
11.56,271.0,11.3,221.1966589119635,7774.781384083045,-1014.2940154191733,82.50824229165491,2.263844084027974,0.5258960560186494,0.5015217854268016,-7020.4217718858845,-3542.258727178588,0.4556087884902452,4232.522656904457
12.4,276.0,8.71,221.32937825051974,6985.821499999999,-716.5297499292055,84.4848055766354,2.2721254187847175,0.5314169458564784,0.5118138541933904,-4806.863495147125,-3035.281687357932,0.43449173262699775,3950.5398126420673
14.17,275.0,10.1,222.52949539076468,5904.638736767819,-539.4934559072443,86.74025876823961,2.2819244421647937,0.5379496281098625,0.5223286951301117,-3273.4389771987853,-2409.975623227356,0.40814954659640523,3494.6631135404627
16.88,275.0,10.0,219.67216620422133,4568.8908175355455,-393.2702453890446,89.2313680593181,2.293130138348546,0.545420092232364,0.5330156184986892,-2069.15776131558,-1710.1313030299152,0.37429900851786124,2858.7595145056302
19.49,276.0,11.7,224.9866494988177,3812.441031298102,-282.4680646353632,91.76683686571039,2.3049389621865184,0.5532926414576789,0.5440769924270298,-1326.7461758458796,-1215.263378516991,0.31876253784395053,2597.177652781111
22.19,267.0,15.7,216.35877521896907,3068.9853943217663,-243.33455346115764,94.3654033729778,2.3174489711934587,0.5616326474623058,0.5552778022474621,-1032.9414129471097,-959.4261507772693,0.3126199794083082,2109.559243544497
24.8,257.0,15.1,212.4953226366618,2520.3345524193546,-186.83954978635106,96.71340551504687,2.328905030046841,0.5692700200312272,0.566391412395668,-727.8495055710396,-699.5981757072987,0.2775814722834041,1820.736376712056
27.51,254.0,13.6,207.457709564848,2074.9989894583787,-145.09078547258937,98.85384055160246,2.3394778231807165,0.5763185487871443,0.5758661984290757,-521.031491915812,-510.52420727397936,0.24603588236312232,1564.4747821843994
30.12,248.0,11.6,206.8197830703425,1748.451573705179,-98.64383353899693,100.6903803205065,2.3487125709546235,0.5824750473030823,0.5836139534100859,-329.66591535730777,-328.3180189487538,0.1877764439612179,1420.1335547564254
35.43,227.0,11.2,192.6083608188035,1293.7398278295232,-85.63309715172429,102.51005594757935,2.357915354002702,0.5886102360018013,0.5895321295679044,-247.70787812690367,-246.66162694591023,0.19065782906268613,1047.078200883613
