r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.12,134.0,41.1,205.01484219757958,267683.32416666666,467903.9826388893,28.05456270860537,2.079445884115769,0.40296392274384585,0.3094653653646151,847200.375537034,82575.72184415387,0.3084828765528183,350259.04601082054
0.24,208.0,35.5,319.282920226178,323831.8020833334,31402.55828157356,30.920628023625063,2.0880269033228767,0.4086846022152511,0.3166534694938834,466875.3241358856,100924.79436731646,0.3116580697696421,424756.59645064984
0.35,252.0,27.1,255.93404033284114,274905.9125714286,-446461.3763105152,34.41548788505629,2.0986397087741726,0.4157598058494484,0.32592406255857087,-356327.85069604736,-87756.67542545045,0.31922440155829207,187149.23714597814
0.47,272.0,11.6,263.87656420113404,221145.68553191487,-397912.3602905569,38.22798514112647,2.1103039352807524,0.42353595685383494,0.33708423838907553,-294745.6692052777,-72994.9597136272,0.3300763455459449,148150.72581828767
0.59,276.0,12.6,263.6710110386884,179406.94610169492,-299382.37809659366,42.20499444408096,2.122517513733583,0.4316783424890553,0.34988139569204324,-259224.3044066975,-61572.36633531505,0.34319945617051756,117834.57976637987
0.71,271.0,16.3,261.1828511597941,149293.9147887324,-222236.91698999386,46.26149339448798,2.1349959350942798,0.43999729006285315,0.3626660762192227,-236115.87187779194,-53214.363042311015,0.35644026829636893,96079.55174642138
0.83,266.0,11.9,256.9485145800725,126070.0860240964,-173227.78816562655,49.889355076849746,2.1463184490086356,0.4475456326724237,0.3748106678624463,-217817.95656126604,-46524.85813866778,0.3690396318899573,79545.22788542861
0.94,262.0,12.2,252.4279582614722,109451.52351063829,-129279.16072822872,52.985762691748015,2.156127358062424,0.4540849053749492,0.38608050291740986,-204265.59267087636,-41664.423391430246,0.3806655408262144,67787.10011920804
1.06,260.0,12.1,249.3581058013005,96335.87905660378,-97045.88644969348,55.626685463674825,2.164633615544338,0.4597557436962253,0.396330919491804,-190169.64678168402,-37676.0064822523,0.3910900782886418,58659.87257435148
1.18,260.0,11.9,246.92261735321196,86160.51076271186,-77739.8027999517,57.70682896063699,2.1714109630172262,0.46427397534481746,0.40547574135758474,-177218.511622566,-34490.35910121971,0.40030355897270614,51670.15166149215
1.3,259.0,8.04,244.3572765087714,77678.32638461537,-64829.77518500829,59.62854759872514,2.1778335860220057,0.46855572401467044,0.41378230557929213,-166216.74021905655,-31747.189013242943,0.4087007340509676,45931.13737137243
1.42,257.0,10.2,241.8423053566493,70601.36471830987,-55796.26475834473,61.392885549449254,2.1839387366570113,0.47262582443800755,0.42160491954279267,-156672.79236955682,-29412.843126606487,0.4166044557914688,41188.52159170338
1.53,254.0,9.68,239.00077130434397,64845.18549019608,-48160.49405721475,63.05534712872865,2.1897923561310875,0.4765282374207249,0.42915487633200683,-149346.26714807053,-27510.95759211025,0.4242559780520579,37334.22789808583
1.66,244.0,4.95,235.95012225892373,59042.846144578325,-40014.14414531247,64.81593431293216,2.19609197080518,0.48072798053678656,0.4367502180639074,-141493.85510860488,-25505.219521686126,0.4319781512434453,33537.6266228922
1.89,228.0,9.83,231.06489235053377,50440.0935978836,-35538.893746414265,66.72391206872838,2.203001015597117,0.4853340103980779,0.44443921986293206,-127933.29234626035,-22190.895461923934,0.4399455647095594,28249.198135959665
2.01,220.0,18.6,227.3823664180884,46604.23333333334,-30349.442221228615,68.60339877345761,2.2098734919578473,0.48991566130523156,0.4523910420436497,-123683.96824941452,-20881.47683687074,0.44805965774648665,25722.756496462596
2.13,215.0,4.11,223.57780245202315,43156.22746478873,-27454.08184523809,70.51396400402345,2.216922789225349,0.49461519281689925,0.46036936505797754,-119966.27662874766,-19688.136502687375,0.4562061528374085,23468.090962101356
2.24,213.0,16.1,219.96993863364813,40289.794508928564,-18615.551992299654,72.38904186757657,2.2239066299933383,0.4992710866622255,0.4678528124071963,-117100.48962442718,-18688.55615960226,0.4638533501445562,21601.238349326304
3.1,228.0,9.59,202.76114633218057,25099.142032258063,-14252.321165859097,74.43402153713717,2.231586618990827,0.504391079327218,0.47456371900442634,-86944.17635733483,-11837.179947761308,0.47161691553232615,13261.962084496756
3.79,236.0,7.22,189.76214917960803,18198.696701846966,-9675.746354425148,76.0207762431693,2.2375990333389466,0.5083993555592977,0.48026246933347666,-71993.24968395356,-8697.463651381579,0.4779168417317973,9501.233050465387
3.9,236.0,7.24,187.20851628395286,17358.544948717947,-6944.224186091401,76.89882401479362,2.2409333179383597,0.5106222119589064,0.4847345782848886,-68423.87387351894,-8372.127366861781,0.4823058264154867,8986.417581856165
4.14,237.0,8.26,183.25772451302308,15768.218236714978,-6418.085870286568,77.49673136153089,2.243213243767087,0.5121421625113912,0.4878869755359454,-64016.85389825447,-7656.287416982838,0.4855518424495047,8111.93081973214
4.25,237.0,4.07,181.50020892405857,15112.214894117647,-5727.195099437312,77.71075050885906,2.2440208080015616,0.5126805386677077,0.4894900702943136,-60871.763821169145,-7361.079402476023,0.48709467500632786,7751.135491641625
4.37,237.0,4.04,179.93905968434282,14450.963363844394,-5290.892236997247,77.63704332459912,2.2437199831587837,0.5124799887725224,0.48972228681136865,-57791.44743108009,-7041.795125838561,0.4872889750351723,7409.168238005833
4.49,237.0,1.94,178.65562480849968,13842.400757238307,-4887.9888894818005,77.40182994080477,2.2427960178435886,0.5118640118957257,0.4889488881405159,-54584.913922370564,-6733.752143493229,0.4864584013703037,7108.648613745078
4.61,237.0,1.49,177.57671688161523,13277.84603036876,-4539.695904720731,76.99388691390386,2.2411924764510087,0.5107949843006725,0.4873989494865001,-51387.01177944862,-6437.609505758495,0.4848383910337983,6840.236524610265
4.72,236.0,2.38,176.808191029891,12798.270699152541,-3780.090809268078,76.4346678819961,2.2389904911745404,0.5093269941163603,0.4854650366033941,-45721.15248557517,-6175.148577274908,0.48249866895562743,6623.122121877633
5.16,235.0,2.4,173.30282826579662,11198.796085271319,-3362.92208035647,75.7580945631147,2.236299058264485,0.5075327055096567,0.4833635299707346,-38821.00231074018,-5378.278588192987,0.4802550691378791,5820.517497078332
5.43,234.0,4.05,171.8559665926175,10410.596022099448,-2822.8408876387302,75.15724215613028,2.2339259014532384,0.5059506009688256,0.48126827328324473,-32708.48134659387,-4971.466509487501,0.4775390860363951,5439.129512611947
5.56,233.0,3.03,171.4264211448208,10069.659730215828,-2567.513260805312,74.77154492541604,2.2324326648811668,0.5049551099207779,0.47928328906922485,-29714.837939765377,-4784.224862136427,0.47511286282896914,5285.434868079401
5.67,233.0,2.48,171.05887868401874,9794.392839506172,-2450.782036456894,74.43259156092529,2.2311276064077665,0.504085070938511,0.4774803898495199,-28024.66920476766,-4633.697958265635,0.47309700909436503,5160.694881240537
5.79,233.0,3.03,170.53791145981762,9505.979861830741,-2430.4031172317214,74.1993219498186,2.2302410912071826,0.5034940608047884,0.47594103616183336,-27186.75122937606,-4482.978265099033,0.4715955987977091,5023.001596731709
5.91,232.0,6.7,169.82208491675976,9211.096091370558,-2369.9464254003465,73.95132369480822,2.2292983102945456,0.5028655401963638,0.47463606410856696,-26043.634325260195,-4331.309200427214,0.47022733857754595,4879.786890943345
6.03,232.0,7.44,169.22750324913142,8937.192719734658,-2196.394697718278,73.6598770441037,2.2281873912148185,0.5021249274765456,0.4734570898543626,-23965.047121552252,-4187.947635831709,0.46859766451987706,4749.245083902949
6.2,232.0,1.64,168.31084942991149,8574.141629032258,-2022.0297801228387,73.36796736699897,2.227075141819413,0.5013834278796085,0.47250983207365016,-21719.14121092634,-4005.0219458357515,0.4671047107823187,4569.119683196506
6.5,233.0,14.3,166.55555486634586,7986.838723076924,-1811.8985870569263,73.11382348911152,2.2261064163805298,0.5007376109203532,0.47184092679827144,-18836.58260111197,-3719.0305912559465,0.4656448840653681,4267.808131820977
6.85,235.0,7.57,164.70961677424887,7396.407547445257,-1640.8846964771162,72.9224221903225,2.2253681675543593,0.5002454450362395,0.47155317526194557,-16364.762006056028,-3435.9319477489166,0.4645406470247436,3960.47559969634
6.98,236.0,3.05,164.19850617085763,7199.2140687679075,-1470.6599150134316,72.94581034507273,2.225451570620067,0.5003010470800445,0.47182271030034406,-14577.73802513964,-3336.5852107820665,0.4634652031333607,3862.628857985841
7.09,236.0,2.91,163.68243415702602,7043.449167842033,-1371.8987733320978,73.15010739045056,2.226232963368132,0.5008219755787546,0.4728410178737983,-13514.803134601652,-3264.614294560063,0.4634965365357032,3778.8348732819695
7.21,237.0,4.07,162.96628737108404,6883.677350901526,-1323.6642785206511,73.4990247920633,2.22757408268575,0.5017160551238333,0.47476145605965875,-12923.762271111747,-3200.180704644279,0.46489405901994596,3683.4966462572465
