r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.22,152.0,39.4,168.42378182092324,160.21952877224425,116683.17,64115.28128460694,7575.880740152705,251.90946420112402,107.41326409847997,2.2372223817316,0.5348889526926401,0.4544646928673747,0.8110798523253513,60863.450053452565,12255.785831190713,128938.95583119072,0.10503473492527425,0.0
0.43,167.0,32.9,227.66892142583512,236.56579000354216,130147.37906976746,-31322.983542039343,-26446.43199526866,-251.9094671668575,108.21333871216532,2.266390306410133,0.5465561225640533,0.4629499073193115,0.8051533109496136,-22493.64197418087,-9605.198178597466,120542.18089116999,0.07380247106972823,503.8189313679815
0.65,179.0,20.9,218.9153784535471,259.01599680328627,103214.28707692308,-123143.45661101797,-53601.641545321414,-755.728398534839,109.29985464982411,2.298071545648814,0.5592286182595256,0.4721662678251095,0.7970295713412272,-95488.20661822575,-29485.144117754226,73729.14295916885,0.2856692125943734,503.8189313679815
0.87,188.0,15.7,192.45885287952717,257.077623685921,75964.25816091955,-105996.28239249987,-76336.57821049196,-755.728398534839,110.50540212123892,2.3318689451339543,0.5727475780535818,0.48199823858442314,0.7880373078708086,-100361.87049791514,-33389.07419344428,42575.18396747527,0.43953663211867666,0.0
1.08,195.0,10.6,181.61964263417022,249.4929988997687,57635.885648148134,-71660.76646565685,-77118.70605059298,-755.728398534839,111.49185170652413,2.366773457737697,0.5867093830950788,0.49215227861460276,0.7806979618251776,-79580.30602804324,-27093.57584207064,30542.309806077494,0.4700817127625967,0.0
1.31,199.0,8.88,173.42358436063475,241.26316005557086,44433.52091603053,-49559.40204124577,-57467.8524255137,-755.728398534839,112.21127154372094,2.381446765554549,0.5925787062218196,0.4964208772522325,0.7754146034419551,-66251.0446802766,-21474.941059167784,22958.579856862747,0.48330496022925223,0.0
1.52,202.0,4.4,167.91242892941978,233.36927411293885,35829.74875,-35233.62274254449,-39864.36078158248,-755.728398534839,112.63929569188566,2.3852980828986854,0.5941192331594742,0.4975412604796176,0.7724195514822773,-56667.437029679626,-17280.680467777995,18549.068282222004,0.4822997947418762,0.0
1.73,202.0,2.3,162.9534085205721,226.42712050458974,29635.399364161847,-24889.188485621522,-28235.0196517323,-755.728398534839,112.77755690830455,2.385429566686027,0.5941718266744107,0.4975795103086623,0.7717302684014736,-49589.76653189226,-14286.374307241347,15349.0250569205,0.4820712598365687,0.0
1.96,202.0,3.38,158.24708255803557,220.82090344892623,24878.50581632653,-17978.824172843742,-20546.238526683064,-755.728398534839,112.82028778851819,2.38423813604655,0.59369525441862,0.49723291230445094,0.7718049693354821,-44007.41649853433,-12101.904215239936,12776.601601086595,0.48644015458910944,0.0
2.17,200.0,4.47,156.35010506099707,217.12354846952923,21724.7167281106,-13514.060816405969,-15415.996270612277,-755.7283985348336,112.71990318449568,2.383826761458993,0.5935307045835974,0.4971132396971617,0.7730327782741357,-39471.61894261697,-10459.576012633726,11265.140715476875,0.48145971906273943,5.4569682106375694e-12
