r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
3.44,285.0,14.4,216.89650482496342,289.9312589218348,24436.085726744186,-8265.154641769614,-7463.5235303920035,-1027.0900157148044,111.71156233327847,2.358427588775305,0.5833710355101219,0.4897243894619069,0.795821785876028,-32376.367231734137,-10760.477062417041,13675.608664327145,0.44035191162552634,0.0
3.77,297.0,13.6,209.62248878208123,286.07929722368937,21708.584694960213,-7066.391954049017,-6716.961758540679,-1027.0821371685809,111.6633179816387,2.3577714057196286,0.5831085622878515,0.48953349984571015,0.7965766285319758,-30506.326001210866,-10052.991113211201,11655.593581749012,0.4630882784148092,0.007878546223537342
4.13,303.0,8.47,207.9763152435567,284.22515177232293,19560.275278450365,-5455.761772602161,-5819.0410705867525,-1027.0212783372958,111.56759454399496,2.356345285787382,0.5825381143149528,0.48911862859269295,0.7978955085671373,-27919.80472171471,-9087.116028501869,10473.159249948496,0.4645699459308316,0.060858831285031556
4.47,306.0,5.93,207.11930026802378,282.78312361242496,17889.551454138702,-4532.345782512988,-4787.613842900141,-1026.688988975996,111.43318204018269,2.3535598451767292,0.5814239380706917,0.48830831859686674,0.7995220195841203,-25699.021048755443,-8292.592943285057,9596.958510853645,0.46354392755703144,0.3322893612998996
4.8,307.0,5.93,206.4557281210583,281.6261658653187,16523.603604166663,-3775.5512019999837,-3916.297699704799,-1025.6198031709234,111.19306264669206,2.3493554631954243,0.5797421852781698,0.48708522565685075,0.8017485661360221,-23809.017795985066,-7643.610338750758,8879.993265415906,0.46258737027698443,1.0691858050724932
5.13,304.0,8.47,206.40351504734062,281.0518416591501,15397.687660818712,-3108.0185033365524,-3313.8602465828812,-1022.6167709738022,110.73458158690875,2.3472558562989723,0.5789023425195889,0.4864744309233374,0.8048791087352427,-22074.95281321785,-7093.124108401993,8304.56355241672,0.4606616437902757,3.003032197121229
5.48,308.0,8.47,206.80938336809504,281.0117926351134,14410.151021897806,-2709.8112380723087,-2775.583913791962,-1015.1875348029083,110.07778368692601,2.341699931164827,0.576679972465931,0.48485816179340435,0.8084236323756432,-20406.953474263755,-6605.384407100049,7804.766614797756,0.45838412082305335,7.429236170893887
5.83,313.0,12.7,206.77957061910777,280.55263213878425,13500.819794168096,-2443.574506992572,-2294.6556121674757,-1000.9729154275806,109.23369453166947,2.332840238235571,0.5731360952942284,0.4822807965776207,0.812055895502416,-18768.708727936566,-6166.721882431803,7334.097911736292,0.45676647614359106,14.214619375327743
6.16,314.0,9.32,206.95332699941343,280.233626461922,12748.520357142857,-1840.9641185583932,-1940.7443037039418,-978.0339807479954,108.0743440673105,2.3266436335327323,0.5706574534130929,0.4804781479367949,0.8163061634736977,-17122.086943865383,-5795.650299330171,6952.870057812686,0.4546135658859368,22.938934679585145
6.51,315.0,6.78,209.81003239532473,282.3840592172299,12248.964193548389,-1370.9096938775522,-1659.8260270585913,-943.1252809740449,106.6614393088324,2.3217448178038516,0.5686979271215407,0.47905303790657505,0.8203272097325278,-15482.119160019894,-5487.02107623238,6761.943117316008,0.44795796522308645,34.9086997739505
6.86,317.0,8.47,212.21637139657003,284.37957257862246,11788.88357142857,-1338.4619610188824,-1392.2959278418823,-900.6788131132108,105.37250842202155,2.3145979633239904,0.5658391853295962,0.4769739529669791,0.8227362134048286,-13944.02749133224,-5223.899855870707,6564.983715557863,0.44312082855167917,42.446467860834105
7.18,320.0,7.63,213.8125551822088,285.497386678057,11352.194679665738,-1305.2198548455563,-1224.8104215495623,-863.6368864823958,104.29408888962763,2.3108849649262084,0.5643539859704834,0.4758938079785334,0.8235411630588462,-12654.952370075269,-4985.090396442189,6367.104283223549,0.4391301010166409,37.041926630815055
7.51,316.0,20.5,215.02645786025943,286.64103840866886,10940.49066577896,-1105.9240109090265,-1175.291322346748,-840.680793082658,103.49306710926085,2.315232323290739,0.5660929293162956,0.47715849404821503,0.8226751146756163,-11691.934128274825,-4783.849177106533,6156.641488672427,0.4372609349295509,22.95609339973771
7.85,318.0,23.4,217.00899549420694,288.61413842707015,10611.22559235669,-1003.5365870967934,-1152.5353635518532,-832.2279952518704,103.24594589519101,2.3222158899156193,0.5688863559662478,0.4791900770663621,0.8193626369736315,-11014.918542841508,-4612.12952542615,5999.09606693054,0.4346462607248956,8.452797830787631
8.21,321.0,8.48,217.9124386570842,289.92085747665686,10238.015054811203,-1123.3141978634815,-1147.6767798615958,-833.3612294701923,103.57879556009776,2.3310467719873853,0.5724187087949542,0.4817590609417849,0.813965379198001,-10554.313845682924,-4454.1136027433,5783.901452067903,0.43505636384566126,1.1332342183218316
8.57,323.0,8.66,217.22428305178585,289.8394476257502,9802.439369894983,-1224.6821670444076,-1185.5415387418564,-840.9282535349608,103.98362499718371,2.343994934028491,0.5775979736113964,0.4855257989901065,0.8081960144955669,-10209.403422115127,-4296.442969969385,5505.996399925598,0.4383034475239416,7.567024064768589
8.9,321.0,12.7,216.4667874964148,289.1324277904504,9392.984359550563,-1280.9269363942697,-1221.6882879784366,-846.6984102978163,104.17888893676712,2.3574082652222463,0.5829633060888986,0.4894278589737444,0.8029384752946287,-9860.00079792696,-4128.0551360653935,5264.929223485169,0.439482807385715,5.770156762855436
9.24,323.0,11.0,214.94422983523535,287.47969893542046,8944.218322510822,-1295.2478053103302,-1199.285815514936,-841.1935332907524,103.97412025795997,2.364823053694414,0.5859292214777657,0.49158488834746594,0.7987443413841915,-9399.088430347712,-3944.1077230018955,5000.1105995089265,0.44096729091186865,5.504877007063897
9.6,323.0,10.4,213.2580379039882,285.42702149586324,8486.310895833332,-1184.2703332796937,-1137.2376333312595,-821.2674676329143,103.10642131443726,2.367630972032832,0.5870523888131329,0.4924017373186421,0.7963441463838412,-8790.319523557197,-3748.9160280563665,4737.394867776966,0.44176039200932826,19.92606565783808
9.93,322.0,13.6,213.069398162533,284.0806626646734,8127.071792547834,-1011.3018355459781,-1053.5721057538544,-790.103796316231,101.60845625075218,2.3676939336176064,0.5870775734470426,0.492420053416031,0.795603476445553,-8078.044615701594,-3555.2119301768344,4571.8598623709995,0.43745299917699837,31.16367131668335
10.27,321.0,13.6,213.46759627348587,283.18853454898203,7808.738666017527,-914.4412561260259,-959.3916893270524,-754.1089177258588,99.80887073432321,2.3658903086924163,0.5863561234769665,0.4918953625287029,0.7951155098643825,-7350.779053872103,-3371.697316574493,4437.041349443034,0.43178513980082595,35.994878590372196
10.6,323.0,9.32,214.08940535394487,282.22792065988085,7514.396150943397,-862.5992985072445,-886.6773678767763,-719.7479574967899,97.77245447258244,2.365681019550494,0.5862724078201976,0.4918344784146892,0.7935291495587325,-6653.004004104484,-3190.4080863390836,4323.988064604313,0.42457278299581575,34.36096022906884
10.93,322.0,11.9,215.3089475086814,281.29503159494305,7239.423129002746,-824.3457231763198,-836.1581053902289,-688.0957153567833,95.16975239099673,2.3710085315347182,0.5884034126138873,0.4933843000828272,0.7905312816402145,-5971.713158114779,-2998.0742838704373,4241.348845132308,0.4141316553054459,31.652242140006592
11.27,321.0,11.0,218.54293040662,280.11192852143944,6962.084516415262,-820.698726028313,-778.7854831475875,-650.7838911315514,91.52210924386085,2.38280708793309,0.5931228351732359,0.496816607398717,0.7862083856067541,-5152.941085247467,-2724.195214666128,4237.889301749135,0.39129016722549076,37.31182422523193
12.31,323.0,4.24,216.1430148824834,274.1813868591375,6106.858887083673,-758.7055231132407,-694.3971002251324,-598.1915528982631,86.07052194805989,2.3953725667445607,0.5981490266978243,0.5004720194165995,0.7810963294235759,-4109.492866336083,-2311.748985987861,3795.109901095812,0.37854959951298883,52.592338233288274
14.35,319.0,4.24,201.21795366422054,257.62889220737645,4625.271505226481,-627.5781449128191,-589.4680411471858,-524.8563966958941,78.22331786568142,2.4066385442113147,0.6026554176845259,0.5037493946796552,0.776459338206347,-2949.7400775568067,-1803.7617577131423,2821.509747513339,0.3899796489081605,73.33515620236903
16.4,308.0,4.24,191.67999976004083,240.95031458788344,3540.064274390244,-440.6573838949688,-467.1240627730351,-434.49245877146546,68.15526070759577,2.4151258506879194,0.6060503402751678,0.5062184292910311,0.7734562451588419,-1903.0786104103556,-1299.745840975046,2240.3184334151983,0.36715317582727214,90.36393792442863
18.48,299.0,5.66,188.361246360978,227.6905538225071,2805.3565097402598,-299.70042778658717,-346.3917572453778,-338.1790860669352,56.969266971397246,2.418810951121138,0.6075243804484552,0.5072904585079674,0.7719046363338227,-1137.3470341124255,-885.4453013711559,1919.9112083691039,0.3156266586071575,96.31337270453025
20.57,299.0,5.66,188.53770284177074,217.05240956967052,2290.313490520175,-208.9788341575594,-248.04403952250013,-252.81581814734875,45.87695026438196,2.4194545281090107,0.6077818112436043,0.5074776809044396,0.7713939570294678,-635.9811746390347,-562.2403066187728,1728.0731839014022,0.24548617861525893,85.36326791958646
22.51,298.0,5.66,191.66572302702446,210.21654882525306,1963.1718080852952,-155.04399547495447,-183.20428043855918,-188.48041150387957,36.01614942516809,2.4212660260089107,0.6085064104035643,0.5080046621116832,0.7716314649431805,-343.8683748909,-331.1971575534405,1631.9746505318546,0.16870513125209405,64.33540664346918
24.59,296.0,5.66,190.87311256868247,202.46587539632452,1667.0366287108582,-135.8395562984306,-141.7163182229206,-145.17577216125807,28.148398530561266,2.4240388719334485,0.6096155487733794,0.5088113081988214,0.7720874201384547,-188.13602717295566,-185.43658390984407,1481.600044801014,0.11123725820784434,43.3046393426215
