r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.55,239.0,19.6,217.49589318719842,302.7939502367905,59151.08148387096,-29865.37162292423,-29773.465333439108,-4082.2551038065617,111.10467629216947,2.3434570785587625,0.5773828314235051,0.4853693319443674,0.7988892261893903,-293822.6297265642,-28632.072739808238,30519.008744062725,0.4840498604850614,0.0024824209467624314
1.63,240.0,17.8,218.68472290328216,304.3629788591247,56832.40668711658,-28208.17733330393,-28216.09642431443,-4082.249903956687,111.29583546520834,2.348223994456872,0.5792895977827488,0.4867560711147264,0.7971138357578703,-278638.08350041433,-27493.1379562667,29339.26873084988,0.4837581154644144,0.0051998498747707345
1.72,241.0,7.14,219.08410609904954,305.76427047645706,54355.6913372093,-26683.8135189864,-26664.801475779186,-4082.238631566551,111.46979904623278,2.3526225636757325,0.581049025470293,0.4880356548874859,0.7955019353865634,-265475.2868358607,-26449.967183011853,27905.724154197444,0.48660897382249785,0.011272390136127797
1.8,242.0,11.9,219.97159064115846,306.8111554360434,52296.158388888885,-25004.957445768945,-25082.409299802588,-4082.2144957045066,111.61417095829023,2.356110618873107,0.582444247549243,0.48905036185399486,0.7941719067072502,-253004.61117158429,-25414.21356155478,26881.944827334104,0.48596712157263194,0.02413586204420426
1.89,243.0,10.9,220.2770910741373,307.73066762999105,50104.84857142858,-23561.687457912405,-23528.06126947503,-4082.1631662738573,111.72989969751869,2.359139546656222,0.5836558186624888,0.4899315044818101,0.7931160755077868,-241657.2547908312,-24431.834363976843,25673.014207451735,0.4876141742878886,0.05132943064927531
1.98,244.0,17.6,220.66490165477,308.462328656191,48055.054646464654,-21953.410743041248,-21986.75055112,-4082.057371965523,111.81349330565234,2.361107182653133,0.5844428730612533,0.49050390768091146,0.792363566506851,-230808.63621808257,-23462.630998833687,24592.423647630967,0.48824480944711196,0.1057943083342252
2.07,246.0,11.4,220.89613843476002,309.09091817780734,46153.234637681155,-20436.43718166616,-20499.507010926085,-4081.8430806119004,111.86319617131167,2.3624348589995017,0.5849739435998007,0.49089014079985505,0.791928501283472,-221158.7360903815,-22580.720639908854,23572.5139977723,0.48925542959611207,0.21429135362268426
2.15,247.0,12.9,221.39778949265693,309.59465386211053,44580.86032558141,-18977.259927211235,-19046.366979336577,-4081.4184394938666,111.87328707859797,2.362986286856005,0.585194514742402,0.49105055617629245,0.7918560884760167,-212535.4505584991,-21782.264422216373,22798.595903365036,0.4886012576504107,0.42464111803383275
2.23,248.0,15.4,221.91449666945573,310.0816455387194,43116.873049327354,-17568.739744799386,-17633.545202438287,-4080.5862877231584,111.83913742723674,2.362469255527863,0.5849877022111452,0.49090014706265106,0.7921644577680026,-204499.67797649157,-21033.445321947136,22083.427727380218,0.48782399637107426,0.8321517707081512
2.32,249.0,17.6,222.13976916201506,310.64205285183135,41594.174568965514,-16295.987299964847,-16246.13366511453,-4078.937209108896,111.75090668235875,2.3609227138667803,0.5843690855467122,0.4904502440339725,0.7929040613741405,-196877.96748757066,-20324.31377441666,21269.860794548855,0.4886336604833397,1.6490786142626348
