r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.47,15.3,4.4,16.83246270840982,12.992405473968244,359.15446808510643,434.1791157386451,276.00414171463075,49.41732452513439,111.78785030764894,2.3648393691828384,0.5859357476731354,0.4915896346713712,0.8180667177945876,9070.794829824652,243.67915070214312,602.8336187872495,0.6784800757216254,0.0
1.41,41.0,4.36,38.83189536068056,32.891774047624736,767.2828368794328,192.6659800814848,162.65883039259504,47.054037355406464,111.01966088435266,2.3727673939706997,0.5891069575882799,0.4938959691551127,0.8206744251558157,5487.729907709043,302.1612037608824,1069.4440406403153,0.3938068066135599,2.3632871697279256
2.35,60.7,4.4,49.01854851895758,41.172943785937875,721.3665106382979,-115.18261872426665,63.342510399022856,21.545831995217124,109.56525989389259,2.3722312145527327,0.5888924858210931,0.49373998968806776,0.8186984141332828,1462.1715908548495,301.1092761299567,1022.4757867682546,0.41741510271043986,25.50820536018934
3.29,74.9,4.4,46.45000059100234,42.56680631665946,550.7395136778115,-132.54744087153324,-30.382634354091095,-9.90747688236414,107.23873127582176,2.3642504198804852,0.5857001679521942,0.4914183039652321,0.809743294398098,-81.69074080149477,105.06673401340964,655.8062476912212,0.1907739165322988,31.453308877581264
4.22,83.0,6.28,40.73855851158473,44.701026833843535,473.50279620853075,-62.40248422921576,-75.6801723872063,-37.75756933808302,103.57066085615686,2.3727303322634437,0.5890921329053775,0.4938851875675473,0.8071321557009268,-668.4032022292317,-80.22550957303017,393.27728663550056,0.1694298538792553,27.850092455718883
5.17,86.8,4.4,34.6572439055872,47.33704785894448,433.42284332688587,-34.44660802692463,-59.16560786306463,-39.55999125854542,98.74688673220882,2.3850524126268553,0.5940209650507422,0.49746979276417613,0.8002297826669024,-732.0534362685898,-201.09701061288945,232.32583271399642,0.4639741852766695,1.8024219204624004
6.11,89.4,4.4,36.86748892508111,49.95313904050475,408.3987070376432,-33.82171008409122,-38.903282982799425,-33.81528824723258,92.8532242238907,2.38287177762615,0.59314871105046,0.4968354262185164,0.7914137652438116,-537.1318331578573,-185.9417938394471,222.4569131981961,0.4552947662057812,5.744703011312843
7.05,92.5,4.4,37.99738527324438,51.06229626642343,369.83802836879437,-32.609796103558246,-31.447503266904675,-28.18040144567066,85.53746337512038,2.3891733595010267,0.5956693438004107,0.49866861367302595,0.7947154418830571,-362.84166801925943,-165.04351948888387,204.7945088799105,0.446258921011514,5.634886801561919
7.99,94.7,4.4,40.72895019068753,52.661821085108706,347.0922903629537,-31.23581647020727,-26.56230497271578,-24.10953452656752,77.125857430754,2.3842418141833184,0.5936967256733274,0.4972339823078745,0.8095143216278538,-243.62191269128994,-139.47684810569393,207.61544225725976,0.4018436939634795,4.070866919103143
8.92,96.3,4.4,41.97343637507885,52.706065115885856,311.4270515695068,-25.12358564974202,-21.518632159629657,-20.398548778241743,68.31684452376366,2.373413086460939,0.5893652345843756,0.49408380697045506,0.8236448380744051,-163.64424573235124,-113.91927565775876,197.507775911748,0.36579762446337566,3.7109857483257755
9.87,97.8,4.4,45.64931147182637,54.40236851461524,299.8599493414387,-10.020616555980144,-17.343762147755868,-16.86852078180923,59.66933162323256,2.3674152326981828,0.5869660930792732,0.49233897678492594,0.8425129840373017,-109.18724392161987,-88.7292869451045,211.13066239633423,0.29590242758319135,3.530027996432512
10.79,98.8,4.62,49.25499544012766,56.197054193258204,292.6884986098239,-8.603346018660607,-14.048636417610032,-14.032097536651435,53.32943920995271,2.3662742922111155,0.5865097168844462,0.4920070668250518,0.8471806638185232,-74.71006721207095,-67.84562782140907,224.84287078841484,0.23180148227092606,2.836423245157796
11.8,99.5,4.4,52.16074129912865,57.813621232370494,283.25549152542374,-11.735446044189297,-11.975956851557248,-12.689200193303565,49.09785670428888,2.3651153390542943,0.5860461356217177,0.49166991681579475,0.8443143679211694,-56.00735634999137,-52.68405653604866,230.57143498937506,0.1859948283873606,1.34289734334787
12.6,99.7,5.14,53.419980489917606,58.48278806623364,271.4473412698413,-14.760187819478096,-12.923871104256838,-12.340835442517982,46.83424692183183,2.382634128344339,0.5930536513377357,0.4967662918819896,0.8369299776309164,-48.17984495428047,-44.96366543308114,226.48367583676014,0.16564415485795275,0.34836475078558315
