r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.12,6.48,2.6,1.7481164213141391,2.296867431960321,43.96333333333334,-234.17543859649123,-106.3731005836269,-66.35969749856282,101.9236747940735,2.3237230943896154,0.5694892377558463,0.4796285365497064,0.7996323455789234,-40985.50175598502,-18.497408146098728,25.46592518723461,0.42074626156870254,0.0
0.19,8.6,2.65,2.080890035387161,2.2887769659798662,27.57105263157895,-19.77106227106223,-24.93713374344957,-19.072867790810495,101.90353311587312,2.3357217308272205,0.5742886923308882,0.4831190489679187,0.7977823773246266,-16131.65447376453,-4.781035055928534,22.790017575650417,0.17340778097287798,47.28682970775233
0.26,10.2,3.03,3.6892726684666637,3.2727358585745967,41.195384615384626,190.4318751424014,58.355363941769326,45.63385577819524,103.68358404843477,2.3491439404660284,0.5796575761864113,0.48702369177193555,0.79374258334666,12664.067933371782,11.15358777805821,52.348972393442835,0.2707484802531215,64.70672356900573
0.33,11.7,3.55,5.164714873187981,4.2304136913545465,54.23151515151515,173.00439560439548,153.86269408531,93.79881655004755,105.62818298211516,2.3685266601901382,0.5874106640760554,0.49266230114622206,0.7896410017531065,26531.901668509578,26.59963551917922,80.83115067069437,0.49048298659669787,48.16496077185231
0.4,12.7,3.75,6.286139719339676,5.115310352266029,65.416,182.28704982960318,217.36732520801934,116.3791740519276,107.83395447735217,2.410043774276465,0.6040175097105861,0.5047400070622444,0.7860168846897597,30005.238885358092,33.372881427649766,98.78888142764976,0.5101638961056892,22.58035750188006
0.47,14.1,3.43,7.555743184387711,6.122360655825497,79.75170212765958,243.3612121212121,240.88276083265407,122.02553930914853,110.22666781891853,2.415602421002442,0.6062409684009769,0.5063570679279832,0.7830206285081345,28421.221226129604,41.71479801791776,121.46650014557734,0.5230584038337431,5.646365257220921
0.55,16.0,3.33,9.194812218697981,7.487062174177533,101.92018181818182,297.7520933424845,259.6222346101499,123.68046600546347,112.38127497365767,2.420178054967072,0.608071221986829,0.5076881614449665,0.781743637171849,25460.886528125524,51.79722134021394,153.71740315839577,0.5082135884786431,1.654926696314945
0.62,18.1,2.66,10.773285359926698,8.782767217682592,124.41451612903226,308.0090532655752,276.4083652663451,124.38117115822801,112.1206569686843,2.4229910020478194,0.6091964008191277,0.508506473323002,0.7844895365908632,22527.23665446951,62.78496362324342,187.1994797522757,0.5046433935259463,0.7007051527645416
0.69,21.2,3.78,12.24851051934317,10.003929228058343,145.0414492753623,266.70176449187466,269.9536040451102,123.61271244773701,110.61788951153055,2.4133224897521117,0.6053289959008448,0.5056938152006144,0.7894772276701097,19745.30804375124,72.3875506412468,217.42899991660911,0.499081821113208,0.7684587104910037
0.76,21.6,3.33,13.582523262886246,11.087474915416944,161.75276315789472,266.217703110579,231.99233135670445,120.15573283557757,107.05775343772409,2.386862914243828,0.5947451656975312,0.49799648414365905,0.7967655786301672,16766.051939341924,80.99057656163953,242.74333971953425,0.5007059847415447,3.4569796121594436
