r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.74,145.0,6.8,158.343435098506,202.95003744764375,23671.67683908046,-6209.324275451561,-5008.763017875089,-1272.1486786636347,108.62169676707609,2.283412663759669,0.5533650655038675,0.4679018658209946,0.8180217814084072,-65929.66360616498,-9262.111644370816,14409.565194709645,0.39127399834555227,0.0
3.5,174.0,6.8,141.61056136553012,211.19050972995922,12743.266114285712,-4282.876561438475,-4049.243572923773,-1264.2417607022517,107.8536246331633,2.308963428170835,0.5635853712683341,0.47533481546787937,0.8119477208367436,-47625.78543043692,-7013.680088496978,5729.586025788734,0.5503832397123342,7.906917961382987
5.24,194.0,6.4,152.53216083989753,213.28767076415832,8681.6088740458,-2132.9657015822827,-2947.80792188371,-1216.3531798079803,105.56160086205695,2.3323528265499824,0.5729411306199931,0.4821390040872677,0.8052331877469956,-26294.916631128726,-4241.521070517485,4440.087803528315,0.4885639438558182,47.8885808942714
6.98,190.0,5.5,131.88556229909003,192.71068314963753,5320.545472779368,-1411.7270506949862,-1790.7093421747034,-1069.7410519321397,100.63342802551654,2.3571739151224573,0.582869566048983,0.48935968439926036,0.7980559559733081,-16223.185370744482,-2828.596827657999,2491.948645121369,0.5316366229984283,146.61212787584054
8.81,186.0,5.8,125.25260161787732,179.1193973303841,3641.7433030646994,-702.146020251243,-990.9629694841557,-840.1452178141069,91.67970355712924,2.370556703824956,0.5882226815299825,0.4932528592945328,0.793848319882573,-9454.055247689026,-1861.0152426734753,1780.728060391224,0.5110231797796794,229.59583411803283
10.9,188.0,7.0,118.11585784818489,167.31004303388363,2568.133073394495,-423.83137690652865,-601.8827289844367,-575.6165234831924,79.4651283459819,2.3835943632571364,0.5934377453028545,0.49704563294753057,0.7917835590119504,-4934.469390710267,-1288.1921674116861,1279.940905982809,0.5016064707694393,264.5286943309145
13.12,187.0,8.5,110.12364532062153,154.31524390027062,1815.0300685975615,-284.14469798573754,-344.1751075398818,-372.949091983474,65.57811640554189,2.3863421319758187,0.5945368527903275,0.4978449838475109,0.79207826085769,-2289.1590901576315,-890.6994848550271,924.3305837425344,0.49073538795048904,202.66743149971842
15.33,179.0,12.6,104.08307636035147,141.67806358078164,1309.372061317678,-187.56449908368796,-224.30604872696986,-239.1078287478383,51.73249780378917,2.3938825407622457,0.5975530163048983,0.5000385573126533,0.7935983118037987,-1021.6993151055997,-602.6997335528538,706.6723277648241,0.4602967722912393,133.84126323563567
17.3,176.0,11.7,104.25877831846014,133.5532889898261,1031.0104624277456,-123.18894347221183,-160.09991858300077,-168.24108876407496,40.5230282674705,2.3999912593553447,0.599996503742138,0.5018156390851912,0.7955810614338469,-478.9730182446367,-402.69295627411464,628.3175061536309,0.3905808630941375,70.86673998376335
19.05,167.0,13.5,102.83294517751288,127.33275344545095,851.1091916010498,-102.80072618668328,-123.83112422318993,-135.38279185962432,33.2002522902211,2.4027809750883025,0.601112390035321,0.5026271927529607,0.7967271968258559,-288.65738563750773,-296.01131160727715,555.0978799937727,0.3477947536325397,32.85829690445064
