r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
1.74,59.2,3.5,42.06144679187726,56.25,1818.426724137931,-552.4576782489978,-453.92194096457956,-170.1072318441942,109.37280495561397,2.343460443976746,0.5773841775906984,0.48537031097505334,0.8289761654498808,-9427.47239647706,-801.6650538931483,1016.7616702447826,0.4408563970446469,0.0
2.61,71.2,4.0,41.197296436377215,59.09,1337.788544061303,-408.1453140394088,-371.93878888689807,-166.7315931979901,107.96870136624486,2.3477306835329026,0.579092273413161,0.486612562482299,0.8238798460771336,-7435.629001950952,-687.5137418901386,650.2748021711643,0.5139180963554685,3.375638646204095
3.5,84.5,4.4,43.7211753802028,62.05093391722642,1100.0909714285715,-204.09135603649545,-287.92453935069597,-156.66982360848206,105.37898071198842,2.3580688220848947,0.5832275288339579,0.4896200209701512,0.8189700581043869,-4939.591958716507,-553.9363495352997,546.1546218932718,0.5035368564255748,10.061769589508032
4.37,93.5,4.5,46.880182965423586,65.39440725322005,978.5877574370709,-142.54191786059,-197.31572081993917,-137.7577738613454,101.6535653735329,2.3683346944096657,0.5873338777638664,0.49260645655553914,0.8111710952298438,-3356.227607857399,-475.66978149391497,502.9179759431559,0.4860777971918409,18.91204974713665
5.24,97.5,3.5,47.7148414624849,66.8194320538569,852.0680343511449,-132.38643056798756,-132.53995533620795,-116.07187073716483,96.93170533191783,2.3704415260456724,0.588176610418269,0.49321935303146835,0.8013704540673718,-2262.8364615132095,-417.58213820800216,434.4858961431427,0.4900807463408642,21.685903124180584
6.11,100.0,3.5,48.32931614870516,67.61448143704128,748.2353682487725,-99.41358559521386,-108.02768312741834,-97.09859683215524,90.41706832064895,2.3826039954292635,0.5930415981717054,0.49675752594305855,0.7960761283007272,-1519.7098617514785,-365.95667767569665,382.27869057307583,0.4890929956067297,18.97327390500959
6.98,101.0,4.0,50.0847003454469,68.84792662092302,679.0883954154727,-84.26648662075294,-91.66444411095699,-82.69335774882302,82.30631387729372,2.3934184722355294,0.5973673888942118,0.4999035555594268,0.7975007882678624,-1018.46056997337,-319.70770649094425,359.3806889245285,0.4707895299776755,14.40523908333222
7.85,103.0,3.5,50.60924385183342,68.72155193241782,601.6116815286624,-81.52999499254733,-72.20871790703089,-69.02657901813843,73.16999261984097,2.3889613229731608,0.5955845291892643,0.498606930319465,0.8036548525006356,-672.9164498693112,-275.3319919421224,326.27968958654003,0.4576573234790236,13.666778730684584
8.72,105.0,4.0,51.773019345612994,68.44422912123417,537.2262041284404,-60.7257227782833,-56.82119889094237,-55.54948566145316,62.83059906257837,2.377260310315903,0.5909041241263612,0.4952029993646263,0.8191402058036896,-429.20774139809765,-229.8356614494017,307.3905426790387,0.4278191564059531,13.477093356685273
9.6,110.0,4.9,54.13547682799356,68.9585382675706,495.34166666666664,-35.107799548357015,-44.46309966974604,-43.545336516689005,53.78605688343116,2.3639361713016744,0.5855744685206699,0.49132688619685083,0.8371024250760857,-268.5253455770247,-190.06564047976792,305.2760261868987,0.3837061431936231,12.004149144764156
10.47,111.0,6.0,56.97160365365544,70.57971167410646,475.7875549188156,-22.475990514771283,-32.65229877419083,-36.01542866594397,46.90609107261078,2.3455911560941933,0.5782364624376773,0.48599015450012895,0.8528703956936647,-188.89123236644048,-165.78147823598795,310.00607668282765,0.34843592801471135,7.529907850745033
