r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
0.45,8.41,1.58,15.934618262250844,13.052206709978202,378.578,204.12419753086422,150.29970781893005,79.99117513246011,101.74560579167074,2.229902859428755,0.531961143771502,0.45233537728836515,0.8173727170866263,13878.399746943165,185.67102036368468,564.2490203636846,0.4904432385497432,0.0
0.9,17.8,2.22,24.730993885599794,20.57645499108143,470.4338888888889,163.6109465020576,70.92708888888889,48.200609830848926,102.0044569278601,2.2434555377864136,0.5373822151145655,0.45627797462877495,0.8151502364492186,7788.166144399151,209.14617618841604,679.5800650773049,0.4445814409382696,31.79056530161119
1.35,26.0,2.35,28.658160028262348,26.643340631384795,525.8278518518518,-24.48500000000005,-5.77589072096476,-2.4378890439396628,102.21727498361082,2.265203262747758,0.5460813050991032,0.46260458552662054,0.8117904721998418,783.8632453236457,82.53521200406938,608.3630638559213,0.1569624197603802,50.63849887478859
1.8,30.9,2.22,26.94972411497488,28.40977472631559,448.3973888888888,-192.7388971193416,-73.46087704997848,-50.94446530439234,103.41129966073832,2.2890370759453704,0.5556148303781483,0.4695380584568351,0.8067635683506027,-2241.167876974411,-44.90426118152293,403.4931277073659,0.10014389533532728,48.506576260452675
2.25,34.7,1.82,20.132335896235073,28.156995578363823,352.3628444444444,-179.390700518404,-127.56721360416645,-78.13701286023277,104.01303050298257,2.3144664455148423,0.5657865782059369,0.4769356932406814,0.8015400210742669,-3259.8671748244046,-172.22464504940652,180.1381993950379,0.4887707309802934,27.192547555840434
2.69,38.8,1.81,19.950440274553102,27.869512015821158,288.7396654275093,-134.30073411420435,-138.57081162256702,-84.16320113339796,103.57788298881998,2.3473371589493928,0.5789348635797571,0.4864980826034597,0.7971243493887734,-3140.396311701741,-140.7768151864273,147.96285024108198,0.4875562038834966,6.0261882731651895
3.14,42.5,1.57,19.110023229627753,27.03890715247197,232.83519108280254,-106.92073626888222,-112.81215877662314,-79.2133587094023,101.81016221268635,2.363725960284486,0.5854903841137944,0.49126573390094136,0.793735819797188,-2575.263785411883,-116.53169177168395,116.30349931111859,0.5004900300068562,4.949842423995662
3.59,45.6,1.59,18.57248697451673,26.289056658617476,192.5110027855153,-79.50299009200286,-87.3241333827939,-69.91121189555628,98.42526426962093,2.373821963345304,0.5895287853381217,0.4942027529731794,0.7916313549744974,-1948.5844616382906,-96.42819709788478,96.08280568763053,0.5008970692720329,9.302146813846022
4.04,48.8,1.83,18.039757159404754,25.52609057415569,161.28249999999997,-63.945632889622274,-68.81058890447454,-59.580019378605044,92.26279855615525,2.3828416465379916,0.5931366586151967,0.49682666081105215,0.7913394695863127,-1407.2533845540079,-80.72981723507546,80.55268276492451,0.5005491434909273,10.331192516951234
4.49,51.8,1.91,17.325141966966665,24.616459940454476,134.95993318485523,-51.9505735492577,-54.305154946934834,-50.04665299201373,84.72721086976556,2.3897513755105386,0.5959005502042155,0.498836763784884,0.7917893242796129,-982.8484133530042,-68.1090324776059,66.85090070724934,0.5046611306802934,9.533366386591311
4.94,54.8,2.19,16.75948756534146,23.785779364990336,114.52698380566802,-41.73301172260765,-44.01487314019502,-41.68382793902152,76.262708104284,2.3966804499298213,0.5986721799719286,0.500852494525039,0.7926341417901472,-674.2859880438791,-57.668598491328964,56.85838531433906,0.5035372152049542,8.362825052992214
5.39,56.6,2.73,16.11955230986373,22.912599154177162,97.40022263450837,-34.393566481183676,-35.85635970356111,-34.71298464710449,67.53784505362049,2.402371379897211,0.6009485519588844,0.5025080377882796,0.7936962336968243,-457.4748060146962,-49.19243661030927,48.207786024199095,0.5050546629128614,6.970843291917028
5.84,58.4,3.27,15.556381236051859,22.092193191261025,83.57277397260273,-28.05158105830378,-29.322172044052067,-28.94854678809494,59.30206420010547,2.4067709651436715,0.6027083860574687,0.5037879171327044,0.7949241178110305,-310.4434791331657,-42.134247061406434,41.4385269111963,0.5041623612400267,5.764437859009551
6.29,58.5,3.95,15.015863192275756,21.303694515271285,72.15379968203496,-23.153065706452754,-24.50129720233121,-24.44093950403829,52.09186417346864,2.412656971729886,0.6050627886919544,0.5055002099577851,0.7963685656366996,-214.53320670562022,-36.30703538805374,35.84676429398122,0.5031895139001745,4.50760728405665
6.74,57.7,4.07,14.514971369904769,20.562927807099843,62.735014836795244,-19.279635251712467,-21.148311408895143,-21.222151339008228,46.75925175537069,2.4171755346401107,0.6068702138560443,0.5068147009862141,0.7975817265152417,-155.65006171047582,-31.476202690036327,31.258812146758917,0.5017326093238597,3.2187881650300625
7.19,57.3,3.94,13.73526566026777,19.850120906432785,54.80212795549373,-17.628637514003355,-19.063722700035058,-19.495842891353824,43.262608750108534,2.4209811824225245,0.6083924729690098,0.5079217985229162,0.7984740646777545,-127.2817607060263,-28.56325135491918,26.23887660057455,0.521206975358989,1.7263084476544037
