r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_total,struct_to_bar_ratio,sigma_flip_severity
2.5,206.0,75.0,199.833749538504,210.99533857410216,17807.61316,-2030.319093952926,-1569.2581594631417,-83.24176250379337,108.47059003038186,2.265609524897266,0.5462438099589065,0.46272277087920477,0.814110212617763,-2811.5804554540987,-1834.2021781529827,15973.410981847019,0.10300101207684717,0.0
7.49,285.0,8.0,216.05594036274596,239.78249185459725,7676.3208811749,-1291.5008048062934,-1219.4840461739198,-83.24176241977827,108.99274920826589,2.2896454653888414,0.5558581861555366,0.46971504447675394,0.8077832513255,-1849.5315300174832,-1443.988522559354,6232.332358615546,0.18810945307152716,8.401509887789871e-08
12.54,291.0,7.0,221.61743955967555,246.38476271880126,4840.945079744816,-463.8327106506369,-845.2598822494773,-83.24085876877703,109.30453576444292,2.31572254422941,0.5662890176917641,0.47730110377582846,0.800933459186664,-818.3560784969615,-924.3350704157531,3916.6100093290634,0.19094103634501017,0.000903651001237904
17.45,274.0,5.0,209.34283573072153,230.94749749672545,3056.5470830945565,-281.4485275068157,-458.884163621217,-82.91675211587898,109.05348892672788,2.3432363093587716,0.5772945237435086,0.48530510817709727,0.7934198386690156,-542.9750025788871,-545.1188382934181,2511.428244801138,0.1783446560690701,0.3241066528980525
22.47,266.0,4.0,196.0071662845589,214.4230449368724,2046.1612016021363,-159.19827433071384,-213.8110140636686,-80.56504598610152,107.42633075731766,2.354485941913789,0.5817943767655157,0.4885777285567387,0.7879003642521223,-393.42081573383626,-336.3788591498563,1709.78234245228,0.16439509208095282,2.3517061297774546
27.48,255.0,2.0,183.60016984394227,200.287256209675,1459.7883915574964,-98.44050081162491,-129.76731319562205,-73.39989253537738,103.66935058643921,2.3670271028132603,0.5868108411253041,0.4922260662729485,0.7847040596649251,-281.7966900801764,-233.11363294306983,1226.6747586144265,0.1596900169170089,7.165153450724148
32.5,250.0,2.0,170.9594529314901,185.50228246574216,1058.8029784615383,-66.13505701855163,-79.44031317254705,-61.36536447784533,97.08605982594894,2.372654437044236,0.5890617748176945,0.4938631089583233,0.7841790926153935,-190.1029748952485,-159.50653087278826,899.29644758875,0.1506479808968373,12.034528057532043
37.51,242.0,2.0,161.1860063193733,172.84380492224764,796.4537696614237,-43.61420631040414,-52.02610156487639,-47.14367062176068,87.59384391485355,2.377189835264349,0.5908759341057396,0.49518249753144694,0.7849968365079584,-118.40687009220075,-103.81371012559191,692.6400595358318,0.1303449290844886,14.221693856084656
42.42,237.0,2.0,154.48511477016643,162.976333251181,626.1500518623291,-29.813527391440637,-35.53331658452389,-34.53166974649253,75.93658781300513,2.3799922807309395,0.5919969122923758,0.49599775439445515,0.7871758611007289,-68.42444765303982,-63.54631104310481,562.6037408192243,0.10148735251894009,12.612000875268144
47.44,235.0,2.0,148.30802941426248,154.0754172475285,500.4054426644182,-22.127216292360597,-24.599532268651522,-24.97940992456268,63.36986384813984,2.3788211095361507,0.5915284438144603,0.4956570500468802,0.7897375467477105,-37.65979644651692,-36.761437842711985,463.64400482170623,0.0734633053688925,9.552259821929852
52.45,236.0,2.0,141.8702326167276,145.60572825270302,404.21407244995225,-15.976575909862394,-17.77437561062243,-18.2385046694789,51.179074866419796,2.3787696863614514,0.5915078745445805,0.4956420905778768,0.7923184579537861,-20.29900795562301,-20.47407430458715,383.7399981453651,0.05065156237756206,6.740905255083781
57.47,242.0,2.0,137.47611008860386,139.81780072651694,340.1603862884984,-11.466135439189824,-13.413757226058637,-13.730003777935568,40.74057164169805,2.3808571984996467,0.5923428793998587,0.49624936683626086,0.7947006135427152,-11.071370933945829,-11.298704626867398,328.861681661631,0.03321581548677067,4.508500891543331
62.48,246.0,2.0,132.921851851455,134.42381373848906,289.2087339948784,-9.488423020258706,-10.436427177401454,-10.779578137152342,32.94718853984967,2.3852147498809497,0.5940858999523799,0.4975170181471854,0.7962681946710489,-6.3738118701636735,-6.426744564338194,282.7819894305402,0.0222218204670541,2.9504256407832266
67.4,242.0,4.0,127.69655131652166,128.74928854172362,245.94034569732938,-8.010435468621663,-8.689225205243911,-8.953621080675958,27.881679022646402,2.3898685677269835,0.5959474270907934,0.4988708560660316,0.7971383234779894,-4.057797490576852,-4.005490828886511,241.93485486844287,0.01628643245795847,1.8259570564763834
72.41,242.0,5.0,122.32645438418608,123.21465253775624,209.66510979146528,-7.240566049074682,-7.844111327220883,-8.099917567775437,24.89836677586459,2.3962198764353273,0.598487950574131,0.5007185095084589,0.7975408416444405,-3.091414170401941,-3.011865181516952,206.65324460994833,0.01436512343189851,0.8537035129005215
