r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.08,1.41,6.0392466417592185,4.0,UGC01281,-5.85,1.5,0.0,24.85125,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,3.035898774974673,3.035635662183777,0.00026311279089608064,0.015018483423922724,0.00031573533858353673,0.85,0.07411014639350466,0.12927830224092393,0.25855660448184786,0.5,0.07715430861723446,2.5712566612585433e-06,6.039254405980806,455.90624999999994,455.9074222519822,0.0011722519822683353,-4.629254405980806,-4.629246641759218
0.23,4.46,6.842879510849215,4.0,UGC01281,-5.85,3.55,0.0,86.48521739130435,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,3.035898774974673,3.035635662183777,0.00026311279089608064,0.015018483423922724,0.00031573533858353673,0.85,0.07411014639350466,0.12927830224092393,0.25855660448184786,0.5,0.07715430861723446,2.5712566612585433e-06,6.842888308243323,203.5869565217391,203.58747999605723,0.0005234743181290469,-2.3828883082433228,-2.3828795108492153
0.38,7.71,5.399675916200897,4.0,UGC01281,-0.98,5.31,0.0,156.43184210526314,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,3.035898774974673,3.035635662183777,0.00026311279089608064,0.015018483423922724,0.00031573533858353673,0.85,0.07411014639350466,0.12927830224092393,0.25855660448184786,0.5,0.07715430861723446,2.5712566612585433e-06,5.399682858172769,76.72763157894735,76.72782886538116,0.00019728643380290123,2.3103171418272312,2.3103240837991033
0.54,11.0,8.514505270419416,4.0,UGC01281,-2.22,8.22,0.0,224.07407407407405,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,1,0.35,3.035898774974673,3.035635662183777,0.00026311279089608064,0.015018483423922724,0.00031573533858353673,0.85,0.07411014639350466,0.12927830224092393,0.25855660448184786,0.5,0.07715430861723446,2.5712566612585433e-06,8.514516216901576,134.25333333333336,134.25367853311099,0.0003451997776267035,2.4854837830984238,2.4854947295805836
0.84,17.2,12.857285872220466,5.78,UGC01281,-4.43,12.07,0.0,352.19047619047615,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,3.04836975624473,3.035635662183777,0.012734094060953272,0.7268623464551922,0.015279723587759825,0.85,0.20546639749666595,0.1658711168021817,0.3317422336043634,0.5,0.23046092184368736,0.00044263525201457255,12.860131101391753,196.79738095238096,196.8844904106946,0.08710945831364825,4.3398688986082465,4.342714127779534
1.0,20.2,14.832754295814382,4.74,UGC01281,-5.15,13.91,0.0,408.04,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,3.04836975624473,3.035635662183777,0.012734094060953272,0.7268623464551922,0.015279723587759825,0.85,0.20546639749666595,0.1658711168021817,0.3317422336043634,0.5,0.23046092184368736,0.00044263525201457255,14.836036682597442,220.0106,220.1079844473769,0.09738444737689633,5.363963317402558,5.367245704185617
1.15,23.2,16.483039768198097,4.0,UGC01281,-5.85,15.41,0.0,468.0347826086957,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,3.04836975624473,3.035635662183777,0.012734094060953272,0.7268623464551922,0.015279723587759825,0.85,0.20546639749666595,0.1658711168021817,0.3317422336043634,0.5,0.23046092184368736,0.00044263525201457255,16.48668735183636,236.25269565217388,236.357269423653,0.10457377147912439,6.71331264816364,6.716960231801902
1.3,26.4,16.832266632869143,7.13,UGC01281,-1.76,16.74,0.0,536.1230769230768,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,2,0.35,3.04836975624473,3.035635662183777,0.012734094060953272,0.7268623464551922,0.015279723587759825,0.85,0.20546639749666595,0.1658711168021817,0.3317422336043634,0.5,0.23046092184368736,0.00044263525201457255,16.835991498017098,217.94246153846143,218.0389305548492,0.09646901638777194,9.5640085019829,9.567733367130856
1.61,31.6,19.54800501329995,4.94,UGC01281,5.46,18.77,0.0,620.223602484472,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,3,0.35,3.053154927176737,3.035635662183777,0.017519264992960082,1.0,0.021020021332743246,0.85,0.31818710071400946,0.17893282410098912,0.35786564820197825,0.5,0.3837675350701403,0.0010172428922979064,19.557945020671212,237.34440993788814,237.58584685192415,0.24143691403600087,12.042054979328789,12.051994986700052
1.76,34.6,20.62334841872192,4.0,UGC01281,7.63,19.16,0.0,680.2045454545455,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,3,0.35,3.053154927176737,3.035635662183777,0.017519264992960082,1.0,0.021020021332743246,0.85,0.31818710071400946,0.17893282410098912,0.35786564820197825,0.5,0.3837675350701403,0.0010172428922979064,20.63383522978846,241.66051136363635,241.9063388011701,0.24582743753376235,13.966164770211542,13.97665158127808
