r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.33,90.0,44.56,20.0,NGC2998,0.0,44.56,0.0,24545.454545454544,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,3.361093364645766,3.1815604172873853,0.17953294735838066,1.0,0.21216712711221605,0.85,0.25695598763806016,0.47533224990420103,0.9506644998084021,0.5,0.03512298959318827,0.02202688297905998,45.04808584025708,6016.950303030303,6149.484963245971,132.53466021566783,44.95191415974292,45.44
0.99,125.0,93.2323361286201,15.0,NGC2998,0.66,93.23,0.0,15782.828282828285,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,3.361093364645766,3.1815604172873853,0.17953294735838066,1.0,0.21216712711221605,0.85,0.25695598763806016,0.47533224990420103,0.9506644998084021,0.5,0.03512298959318827,0.02202688297905998,94.25355208729309,8780.069191919194,8973.466748557646,193.39755663845244,30.746447912706913,31.767663871379895
1.98,148.0,132.156772433349,15.0,NGC2998,2.66,132.13,0.0,11062.626262626263,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,3.361093364645766,3.1815604172873853,0.17953294735838066,1.0,0.21216712711221605,0.85,0.25695598763806016,0.47533224990420103,0.9506644998084021,0.5,0.03512298959318827,0.02202688297905998,133.60434535342966,8820.915404040401,9015.212675413386,194.29727137298505,14.395654646570335,15.843227566650995
3.63,201.0,196.78832409469825,15.0,NGC2998,6.22,196.69,0.0,11129.752066115703,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,3.1987364417183266,3.1815604172873853,0.01717602443094135,0.09567059798029638,0.020608311106479787,0.85,0.8788832109342697,0.4045625476114709,0.8091250952229418,0.5,0.24964522232734151,0.006228424027798988,197.40021336030972,10668.221625344351,10734.667833249532,66.44620790518093,3.5997866396902793,4.211675905301746
7.59,206.0,222.21899558768598,10.0,NGC2998,16.84,221.58,0.0,5591.040843214756,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,3.1987364417183266,3.1815604172873853,0.01717602443094135,0.09567059798029638,0.020608311106479787,0.85,0.8788832109342697,0.4045625476114709,0.8091250952229418,0.5,0.24964522232734151,0.006228424027798988,222.90995842118028,6506.097760210804,6546.62049582771,40.522735616906175,-16.909958421180278,-16.21899558768598
12.5,214.0,215.5871510549736,5.0,NGC2998,32.06,213.19,0.0,3663.68,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,3.1987364417183266,3.1815604172873853,0.01717602443094135,0.09567059798029638,0.020608311106479787,0.85,0.8788832109342697,0.4045625476114709,0.8091250952229418,0.5,0.24964522232734151,0.006228424027798988,216.257492977652,3718.225576,3741.384261518336,23.15868551833637,-2.2574929776519923,-1.5871510549735888
22.46,213.0,183.43258516414144,2.0,NGC2998,52.43,175.78,0.0,2019.9910952804985,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,3.024146900472243,3.1815604172873853,-0.15741351681514226,-0.8767945891341941,-0.18668111249436714,0.85,0.9984569587927072,0.09113544990940244,0.18227089981880487,0.5,0.7656102175969727,-0.014438962753771867,182.10348186870084,1498.1083392698133,1476.477208757981,-21.631130511832225,30.89651813129916,29.567414835858557
27.44,214.0,172.84412920316385,2.0,NGC2998,58.37,162.69,0.0,1668.9504373177842,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,3.024146900472243,3.1815604172873853,-0.15741351681514226,-0.8767945891341941,-0.18668111249436714,0.85,0.9984569587927072,0.09113544990940244,0.18227089981880487,0.5,0.7656102175969727,-0.014438962753771867,171.59174701863586,1088.7424562682215,1073.0221444937144,-15.720311774507081,42.40825298136414,41.155870796836155
32.32,213.0,164.13762152535293,2.0,NGC2998,63.92,151.18,0.0,1403.743811881188,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,3.024146900472243,3.1815604172873853,-0.15741351681514226,-0.8767945891341941,-0.18668111249436714,0.85,0.9984569587927072,0.09113544990940244,0.18227089981880487,0.5,0.7656102175969727,-0.014438962753771867,162.94832435942183,833.5754579207921,821.5394929314155,-12.03596498937668,50.05167564057817,48.86237847464707
37.3,213.0,154.5049643215389,3.0,NGC2998,66.04,139.68,0.0,1216.3270777479893,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,3.024146900472243,3.1815604172873853,-0.15741351681514226,-0.8767945891341941,-0.18668111249436714,0.85,0.9984569587927072,0.09113544990940244,0.18227089981880487,0.5,0.7656102175969727,-0.014438962753771867,153.38546280517562,639.9942091152817,630.7533565672363,-9.240852548045382,59.61453719482438,58.49503567846111
