r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.33,90.0,44.56,20.0,NGC2998,0.0,44.56,0.0,24545.454545454544,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.9506644998084021,0.5,0.03512298959318827,1.0890826275635215,0.03512298959318827,0.0,0.0,0.01256652249677724,0.9196364807478963,0.0,1366.85452539181,0.0,0.0,6450.8595776869615,0.0,6016.950303030303,6016.950303030303,44.56,45.44,45.44
0.99,125.0,93.2323361286201,15.0,NGC2998,0.66,93.23,0.0,15782.828282828285,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.9506644998084021,0.5,0.03512298959318827,1.0890826275635215,0.03512298959318827,0.0,0.0,0.01256652249677724,0.9196364807478963,0.0,1366.85452539181,0.0,0.0,6450.8595776869615,0.0,8780.069191919194,8780.069191919194,93.2323361286201,31.767663871379895,31.767663871379895
1.98,148.0,132.156772433349,15.0,NGC2998,2.66,132.13,0.0,11062.626262626263,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,1,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.9506644998084021,0.5,0.03512298959318827,1.0890826275635215,0.03512298959318827,0.0,0.0,0.01256652249677724,0.9196364807478963,0.0,1366.85452539181,0.0,0.0,6450.8595776869615,0.0,8820.915404040401,8820.915404040401,132.156772433349,15.843227566650995,15.843227566650995
3.63,201.0,196.78832409469825,15.0,NGC2998,6.22,196.69,0.0,11129.752066115703,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.8091250952229418,0.5,0.24964522232734151,1.2021376930893317,0.24964522232734151,0.0,0.0,0.01256652249677724,0.9196364807478963,0.0,749.7264846973529,0.0,0.0,3538.6250090197955,0.0,10668.221625344351,10668.221625344351,196.78832409469825,4.211675905301746,4.211675905301746
7.59,206.0,222.21899558768598,10.0,NGC2998,16.84,221.58,0.0,5591.040843214756,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.8091250952229418,0.5,0.24964522232734151,1.2021376930893317,0.24964522232734151,0.0,0.0,0.01256652249677724,0.9196364807478963,0.0,749.7264846973529,0.0,0.0,3538.6250090197955,0.0,6506.097760210804,6506.097760210804,222.21899558768598,-16.21899558768598,-16.21899558768598
12.5,214.0,215.5871510549736,5.0,NGC2998,32.06,213.19,0.0,3663.68,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,2,0.35,-0.7720751010026292,2.7297737146490797,2.617673212880456,0.11210050176862385,0.0,0.8091250952229418,0.5,0.24964522232734151,1.2021376930893317,0.24964522232734151,0.0,0.0,0.01256652249677724,0.9196364807478963,0.0,749.7264846973529,0.0,0.0,3538.6250090197955,0.0,3718.225576,3718.225576,215.5871510549736,-1.5871510549735888,-1.5871510549735888
22.46,213.0,183.43258516414144,2.0,NGC2998,52.43,175.78,0.0,2019.9910952804985,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,0.5083397007084968,0.8640241345186709,0.711083324564367,0.008733793240919305,0.0188655203651258,149.6770262173901,0.886849108409361,2.0701493829502144,706.4068759333825,2.0701434568024775,1498.1083392698133,1500.1784827266158,183.55927849618442,29.44072150381558,29.567414835858557
27.44,214.0,172.84412920316385,2.0,NGC2998,58.37,162.69,0.0,1668.9504373177842,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,0.5083397007084968,0.8640241345186709,0.711083324564367,0.008733793240919305,0.0188655203651258,149.6770262173901,0.886849108409361,2.0701493829502144,706.4068759333825,2.0701434568024775,1088.7424562682215,1090.812599725024,173.00837475814475,40.991625241855246,41.155870796836155
32.32,213.0,164.13762152535293,2.0,NGC2998,63.92,151.18,0.0,1403.743811881188,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,0.5083397007084968,0.8640241345186709,0.711083324564367,0.008733793240919305,0.0188655203651258,149.6770262173901,0.886849108409361,2.0701493829502144,706.4068759333825,2.0701434568024775,833.5754579207921,835.6456013775946,164.34130897776086,48.65869102223914,48.86237847464707
37.3,213.0,154.5049643215389,3.0,NGC2998,66.04,139.68,0.0,1216.3270777479893,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,3,0.35,-2.6283127031030964,2.0800905539139163,2.617673212880456,-0.5375826589665396,-0.6496831607351634,0.18227089981880487,0.5,0.7656102175969727,1.0797427488378966,0.7656102175969727,0.5083397007084968,0.8640241345186709,0.711083324564367,0.008733793240919305,0.0188655203651258,149.6770262173901,0.886849108409361,2.0701493829502144,706.4068759333825,2.0701434568024775,639.9942091152817,642.0643525720842,154.75464565220244,58.24535434779756,58.49503567846111
