galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC5907,5.03,214.0,178.85,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,6842.669497658117,0.14999999999999997,68519807.195703,1572.0090704999998,178.85,0.16425233644859816,0.024637850467289717
NGC5907,7.55,220.0,207.41,6.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,6842.669497658117,0.14999999999999997,68519807.195703,1572.0090704999998,207.41,0.057227272727272745,0.00858409090909091
NGC5907,10.07,235.0,227.06,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,6842.669497658117,0.14999999999999997,68519807.195703,1572.0090704999998,227.06,0.03378723404255318,0.005068085106382976
NGC5907,12.58,235.0,233.42476518141774,4.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,1,2.2316217519333916,0.038958955188728606,0.0010191936864824387,2720.6968782776007,8050.199409009549,6842.669497658117,0.14999999999999997,68519807.195703,1572.0090704999998,233.42476518141774,0.006703126887584085,0.0010054690331376124
NGC5907,17.61,231.0,219.46474090386363,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,14692.942156626059,0.15000000000000002,85950856.18267228,2504.1941925000006,219.46474090386363,0.049936186563360914,0.007490427984504138
NGC5907,20.13,232.0,213.16109518390076,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,14692.942156626059,0.15000000000000002,85950856.18267228,2504.1941925000006,213.16109518390076,0.08120217593146226,0.01218032638971934
NGC5907,22.65,225.0,205.51178384705827,7.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2,2.192662796744663,0.05422813731081444,0.003456544481268682,16110.797698729275,17285.81430191301,14692.942156626059,0.15000000000000002,85950856.18267228,2504.1941925000006,205.51178384705827,0.08661429401307437,0.012992144101961157
NGC5907,27.68,229.0,186.069371203323,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,5451.125848572902,0.15000000000000002,45187634.22748961,5109.6151755,186.069371203323,0.18746999474531448,0.028120499211797177
NGC5907,30.2,218.0,181.25520378736718,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,5451.125848572902,0.15000000000000002,45187634.22748961,5109.6151755,181.25520378736718,0.16855411106712304,0.02528311666006846
NGC5907,32.71,214.0,173.52426141609132,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,5451.125848572902,0.15000000000000002,45187634.22748961,5109.6151755,173.52426141609132,0.18913896534536767,0.028370844801805156
NGC5907,35.23,213.0,168.5508306120145,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,3,2.1231654773117627,0.048322979404680444,0.00041045392941217723,896.267659201676,6413.089233615179,5451.125848572902,0.15000000000000002,45187634.22748961,5109.6151755,168.5508306120145,0.20868154642246717,0.03130223196337008
NGC5907,40.26,217.0,157.09772913699294,2.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,4,2.096016837935302,0.027148639376460615,3.447590014663613e-07,0.305426382516524,1839.0301123652991,1563.1755955105043,0.15,32631937.876691043,7074.431281499999,157.09772913699294,0.27604733116593116,0.041407099674889675
NGC5907,42.78,216.0,151.50150527305001,3.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,4,2.096016837935302,0.027148639376460615,3.447590014663613e-07,0.305426382516524,1839.0301123652991,1563.1755955105043,0.15,32631937.876691043,7074.431281499999,151.50150527305001,0.2986041422543981,0.04479062133815971
NGC5907,45.29,215.0,147.28132060787615,3.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,4,2.096016837935302,0.027148639376460615,3.447590014663613e-07,0.305426382516524,1839.0301123652991,1563.1755955105043,0.15,32631937.876691043,7074.431281499999,147.28132060787615,0.31497060182383185,0.04724559027357478
NGC5907,47.81,217.0,143.35281824924127,5.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,4,2.096016837935302,0.027148639376460615,3.447590014663613e-07,0.305426382516524,1839.0301123652991,1563.1755955105043,0.15,32631937.876691043,7074.431281499999,143.35281824924127,0.3393879343352937,0.050908190150294054
NGC5907,50.33,214.0,141.04020455175183,5.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,4,2.096016837935302,0.027148639376460615,3.447590014663613e-07,0.305426382516524,1839.0301123652991,1563.1755955105043,0.15,32631937.876691043,7074.431281499999,141.04020455175183,0.3409336235899447,0.051140043538491706
