galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,mass_ref_gal_msun,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,c_info_gal,tau_struct_gal,ell_info_kpc,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC06917,1,1.74,5.24,3.49,3.5,0.35,3111289038.4167104,61.92095464486067,81.17999999999999,3.9799999999999995,5,10.47,1.74,1.794628911656008,0.557218260279359,1.74,6125597731.061662,2.086840852528292,2.3732110801851283,0.09114583333333331,0.33683308197491435,2.3122233723611587,,0.17751614085158263,0.17751614085158263,2.444657869965672,0.1324344976045131,0.050718897386166466,0.7126822506619455,0.557218260279359,0.9044415964661671,0.12651260279092882,0.11442326044131773,1.0,2.0,3.93,0.6698435733004577,1000000.0,0.40098144278695,0.17751614085158263,0.9354149022561549,2.444657869965672,2.40098144278695,0.04367642717872178,1.0754997573265794,13.366048092931667,17.751614085258264,0.7178515646628032,1.0,1831832.8183801454,54994.91574785574,438.10073722834176,442.4550379237956
UGC06917,2,6.11,10.47,8.290000000000001,4.36,0.35000000000000003,9139906423.706614,68.8610731755489,105.0,4.316666666666666,6,10.47,1.74,1.794628911656008,0.557218260279359,1.74,6125597731.061662,2.0236071931077078,2.5212774240367444,0.04050925925925926,0.5987294183698287,2.4897395132127413,0.17751614085158263,,0.17751614085158263,2.444657869965672,0.045081643247069536,0.040714711204491424,1.2215089068817402,0.557218260279359,0.9663882080461426,0.21683754716548173,0.20954924864237082,1.0,2.0,3.93,1.0317065704252684,1000000.0,0.40098144278695,0.17751614085158263,0.9354149022561549,2.444657869965672,2.40098144278695,0.04367642717872178,1.0754997573265794,13.366048092931667,17.751614085258264,0.7178515646628032,1.0,1831832.8183801454,15012.296565910185,352.7774631852146,359.43537100608745
