r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
5.03,214.0,178.85,6.0,NGC5907,0.0,178.85,0.0,9104.572564612326,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.327912142636398,0.06675460992511884,0.9858533604799028,0.046389595788775786,0.045733338899668956,0.6555201797540914,559095.9400597466,2.031105341778164,2.3585404372150944,0.033605376860297645,0.3256565386594494,107713758420.55627,0.6949272243641712,0.016438205437545594,0.00662905758938618,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,14485.598185351026,269.93065567348157,323.8053139964131,-109.80531399641308,35.150000000000006
7.55,220.0,207.41,6.0,NGC5907,0.0,207.41,0.0,6410.596026490066,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.327912142636398,0.06675460992511884,0.9858533604799028,0.046389595788775786,0.045733338899668956,0.6555201797540914,559095.9400597466,2.031105341778164,2.3585404372150944,0.033605376860297645,0.3256565386594494,107713758420.55627,0.6949272243641712,0.016438205437545594,0.00662905758938618,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,6429.51925139683,220.32446606776577,302.5917686389471,-82.59176863894709,12.590000000000003
10.07,235.0,227.06,4.0,NGC5907,0.0,227.06,0.0,5484.111221449851,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.327912142636398,0.06675460992511884,0.9858533604799028,0.046389595788775786,0.045733338899668956,0.6555201797540914,559095.9400597466,2.031105341778164,2.3585404372150944,0.033605376860297645,0.3256565386594494,107713758420.55627,0.6949272243641712,0.016438205437545594,0.00662905758938618,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,3614.210665635958,190.77500203893092,296.56592016439464,-61.56592016439464,7.939999999999998
12.58,235.0,233.42476518141774,4.0,NGC5907,16.93,232.81,0.0,4389.904610492846,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,1,2.327912142636398,0.06675460992511884,0.9858533604799028,0.046389595788775786,0.045733338899668956,0.6555201797540914,559095.9400597466,2.031105341778164,2.3585404372150944,0.033605376860297645,0.3256565386594494,107713758420.55627,0.6949272243641712,0.016438205437545594,0.00662905758938618,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,2315.8537103570393,170.68520637797394,289.1721990031054,-54.17219900310539,1.5752348185822598
17.61,231.0,219.46474090386363,2.0,NGC5907,31.1,217.25,0.0,3030.15332197615,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,2,2.3946667525615166,0.05796511734918175,0.9565806881537907,0.056941586202685565,0.054469221714333355,0.7497195526066095,559095.9400597466,2.009788365900686,2.4072870036112506,0.01610305958132045,0.4910932094407687,215237634893.0507,0.9823422914797112,0.05031640448757324,0.007677498986646589,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,1351.6568945415706,154.28116512678096,268.2674978689686,-37.267497868968576,11.535259096136372
20.13,232.0,213.16109518390076,2.0,NGC5907,42.26,208.93,0.0,2673.820168902136,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,2,2.3946667525615166,0.05796511734918175,0.9565806881537907,0.056941586202685565,0.054469221714333355,0.7497195526066095,559095.9400597466,2.009788365900686,2.4072870036112506,0.01610305958132045,0.4910932094407687,215237634893.0507,0.9823422914797112,0.05031640448757324,0.007677498986646589,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,1034.421708585612,144.30145180776375,257.4112691663447,-25.41126916634471,18.838904816099244
22.65,225.0,205.51178384705827,7.0,NGC5907,53.67,198.38,0.0,2235.0993377483446,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,2,2.3946667525615166,0.05796511734918175,0.9565806881537907,0.056941586202685565,0.054469221714333355,0.7497195526066095,559095.9400597466,2.009788365900686,2.4072870036112506,0.01610305958132045,0.4910932094407687,215237634893.0507,0.9823422914797112,0.05031640448757324,0.007677498986646589,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,817.0502425249674,136.03745070086586,246.4574634560506,-21.45746345605059,19.48821615294173
27.68,229.0,186.069371203323,2.0,NGC5907,54.3,177.97,0.0,1894.544797687861,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,3,2.345491127788272,0.04535023657912607,0.9989676391396932,0.04614102009701484,0.046093385913812054,0.7637900090659246,559095.9400597466,2.005280072636216,2.352571159272681,0.010585210948132464,0.5086426230732921,230891421593.72415,1.017437252317505,0.001140779714328577,0.004503499163766243,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,557.3501729182966,124.20729763737093,223.7169275812147,5.283072418785309,42.93062879667701
30.2,218.0,181.25520378736718,2.0,NGC5907,64.08,169.55,0.0,1573.6423841059602,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,3,2.345491127788272,0.04535023657912607,0.9989676391396932,0.04614102009701484,0.046093385913812054,0.7637900090659246,559095.9400597466,2.005280072636216,2.352571159272681,0.010585210948132464,0.5086426230732921,230891421593.72415,1.017437252317505,0.001140779714328577,0.004503499163766243,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,468.2161891221389,118.91227401529497,216.78002170746407,1.2199782925359273,36.74479621263282
32.71,214.0,173.52426141609132,2.0,NGC5907,61.58,162.23,0.0,1400.061143381229,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,0.35,3,2.345491127788272,0.04535023657912607,0.9989676391396932,0.04614102009701484,0.046093385913812054,0.7637900090659246,559095.9400597466,2.005280072636216,2.352571159272681,0.010585210948132464,0.5086426230732921,230891421593.72415,1.017437252317505,0.001140779714328577,0.004503499163766243,10.07,1.0,2.0,0.3430090755973627,0.05289870305960853,0.9763034494564775,2.3031813366766207,2.3443503480739434,2.3430090755973625,0.0013412724765808903,1.0033878406762575,11.433635853278757,5.289870306060853,0.9212725346710483,1.0,559095.9400597466,399.1160782389991,114.25885925912992,207.76370284339288,6.236297156607122,40.47573858390868
