r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.32,24.4,63.28,35.9,NGC3198,0.0,63.28,0.0,1860.4999999999995,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,440427.18701786327,375.41536975158095,380.71125311148376,-356.3112531114838,-38.88
0.64,43.3,73.66,16.3,NGC3198,0.0,73.66,0.0,2929.5156249999995,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,110106.79675446582,265.458753712998,275.4889208713449,-232.18892087134486,-30.36
0.96,45.5,78.98,16.1,NGC3198,0.0,78.98,0.0,2156.510416666667,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,48936.35411309592,216.74616478399815,230.68753834694252,-185.18753834694252,-33.480000000000004
1.28,58.5,82.70074062546236,15.4,NGC3198,0.35,82.7,0.0,2673.6328125,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,27526.699188616454,187.70768487579048,205.1184717704114,-146.6184717704114,-24.20074062546236
1.61,68.8,84.22013357861645,7.61,NGC3198,0.15,84.22,0.0,2940.0248447204963,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,17398.9213188647,167.36864498278098,187.3640686561118,-118.56406865611181,-15.420133578616458
1.93,76.9,83.17001502945638,10.3,NGC3198,-0.05,83.17,0.0,3064.0466321243525,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,12107.638849534002,152.86511367738757,174.0258439991044,-97.1258439991044,-6.270015029456374
2.24,82.0,87.04126894755154,8.09,NGC3198,-0.47,87.04,0.0,3001.785714285714,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,8988.309939140065,141.89367238772047,166.46319942760246,-84.46319942760246,-5.0412689475515435
2.57,86.9,88.91507521224958,7.6,NGC3198,-0.95,88.91,0.0,2938.369649805448,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,1,2.090762069762088,0.0076961097668823975,0.9075736970616511,0.001995101185658453,0.001810701359080126,0.13208154214037868,341453.7960398461,2.109936918605568,2.0362474685516663,0.17902813299232734,0.06297097131111369,2461588022.4261374,0.2592350221203569,0.10065672119369617,0.002994595240032061,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,6828.225098128542,132.47089681205586,159.54444240458628,-72.64444240458627,-2.0150752122495703
3.21,100.0,93.81692651115789,5.31,NGC3198,-1.14,93.81,0.0,3115.264797507788,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0984581795289703,0.05214398224005157,0.928704917125862,0.03173030950165191,0.02946809445610959,0.2168950374146503,341453.7960398461,2.029000147844101,2.11766045556358,0.07470651013874066,0.2702266720325332,13563389991.596958,0.6085133535750554,0.09296061142681378,0.023175103217800697,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,7187.3947135059625,151.89317637851326,178.53053724882514,-78.53053724882514,6.183073488842112
3.54,107.0,101.22075133094003,7.51,NGC3198,-0.39,101.22,0.0,3234.180790960452,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0984581795289703,0.05214398224005157,0.928704917125862,0.03173030950165191,0.02946809445610959,0.2168950374146503,341453.7960398461,2.029000147844101,2.11766045556358,0.07470651013874066,0.2702266720325332,13563389991.596958,0.6085133535750554,0.09296061142681378,0.023175103217800697,5.259999999999999,1.0,2.0,0.1585133873854354,0.02787892851870515,0.9619206803640303,4.925440448033024,2.191418790955784,2.1585133873854354,0.03290540357034866,1.1765384125988945,5.283779579547847,2.787892851970515,1.9701761792136097,1.0,341453.7960398461,5909.830657492801,144.6402451862016,176.54019663386725,-69.54019663386725,5.779248669059967
