galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F583-1,0.26,14.6,13.0,1.399250518660853,99.43692307692307,1025.5202693928231,1124.9571924697461,5.084643546995206,16.328970268885115,17.102305986098308,,190.5557771722795,190.5557771722795,formula
F583-1,0.44,10.0,7.0,0.3442252635202398,153.3829545454545,149.0775286646182,302.4604832100727,8.215138465053403,8.099019237687488,11.536143749643205,,190.5557771722795,190.5557771722795,formula
F583-1,0.77,10.7,7.13,0.0,227.35337662337665,0.0,227.35337662337665,13.23110350651071,0.0,13.23110350651071,,190.5557771722795,190.5557771722795,formula
F583-1,0.89,17.4,9.6,0.30475868742427964,241.42797752808988,65.25115565408697,306.6791331821769,14.658475364102502,7.62059896150804,16.521029887151023,,190.5557771722795,190.5557771722795,formula
F583-1,1.22,23.5,11.2,0.49218215796268194,249.87622950819673,76.87553575484303,326.7517652630398,17.45992554394205,9.684428409612437,19.96589976988036,,190.5557771722795,190.5557771722795,formula
F583-1,1.55,31.0,5.2,0.770426039212226,223.4434193548387,94.71556945538504,318.1589888102237,18.61013970930901,12.116481859675556,22.206900563920367,,190.5557771722795,190.5557771722795,formula
F583-1,1.8,32.3,2.41,0.8259705240726398,190.6527222222222,87.44080840892049,278.0935306311427,18.524980431838518,12.545654830898899,22.37338497268701,,190.5557771722795,190.5557771722795,formula
F583-1,2.21,40.9,5.9,1.0496405471191366,170.02013574660631,90.50455665512386,260.5246924017302,19.384130106868348,14.142668426001642,23.994990523186786,,190.5557771722795,190.5557771722795,formula
F583-1,2.31,43.8,4.26,1.1076717591225569,168.55744588744588,91.37370255904104,259.93114844648693,19.732402286594503,14.528360296722573,24.503896688310306,,190.5557771722795,190.5557771722795,formula
F583-1,2.54,44.8,4.5,1.0860417598674033,166.56377952755906,81.47698094215873,248.04076046971778,20.568714106623194,14.385810077749642,25.100269552199695,,190.5557771722795,190.5557771722795,formula
F583-1,3.1,51.7,12.7,1.1343367843484968,166.99716129032257,69.7272346827846,236.72439597310716,22.752828395608315,14.702191248811596,27.089585222306972,,190.5557771722795,190.5557771722795,formula
F583-1,3.43,55.7,4.5,1.148066966192863,171.01099125364433,63.781572299913165,234.7925635535575,24.21915977072698,14.790902372360591,28.378486446403414,,190.5557771722795,190.5557771722795,formula
F583-1,3.86,59.4,9.85,1.1792657732810918,163.5825129533679,58.21655593788799,221.7990688912559,25.128241084485005,14.990527206214184,29.25994541895538,,190.5557771722795,190.5557771722795,formula
F583-1,4.09,62.0,4.5,1.216804570451693,157.41606356968214,56.69172141545332,214.10778498513545,25.37383888969109,15.227249935205112,29.59224291244589,,190.5557771722795,190.5557771722795,formula
F583-1,4.37,63.0,3.2,1.2022374766917547,156.08329519450797,52.4240953584983,208.50739055300627,26.11673792800318,15.13582824680029,30.18571345382841,,190.5557771722795,190.5557771722795,formula
F583-1,4.76,66.6,6.9,1.2255502921037722,153.68172268907563,49.06211940662783,202.74384209570346,27.046718839814933,15.281874504639424,31.06542593262723,,190.5557771722795,190.5557771722795,formula
F583-1,5.4,71.3,2.95,1.2440640458202923,150.26507407407408,43.90066501914372,194.1657390932178,28.48563497624724,15.396869522840548,32.3804723730735,,190.5557771722795,190.5557771722795,formula
F583-1,5.86,72.3,15.5,1.2239755040839722,147.5257337883959,39.80129751203991,187.3270313004358,29.402394460315644,15.272053019177019,33.132105327318904,,190.5557771722795,190.5557771722795,formula
F583-1,6.08,73.4,6.0,1.2276534236074506,145.59810855263157,38.476390170020956,184.07449872265252,29.75292422603197,15.294981276017548,33.454042390027055,,190.5557771722795,190.5557771722795,formula
F583-1,6.43,72.4,5.81,1.187700173281112,143.7341368584759,35.19799837748575,178.93213523596165,30.400830580758807,15.044039669159124,33.91951694183208,,190.5557771722795,190.5557771722795,formula
F583-1,6.97,77.1,12.1,1.2149039204768703,143.3251793400287,33.21477198796547,176.53995132799417,31.606589502823617,15.215352797622517,35.07824768650965,,190.5557771722795,190.5557771722795,formula
F583-1,7.96,80.3,13.5,1.1837435007207802,143.82734924623117,28.3378345166436,172.16518376287476,33.83586410895989,15.018960108891797,37.019384959133006,,190.5557771722795,190.5557771722795,formula
F583-1,10.29,84.7,6.0,1.0943915491860283,144.8322351797862,20.266533740128146,165.09876891991436,38.60471085243354,14.441005234606026,41.21730622185199,,190.5557771722795,190.5557771722795,formula
F583-1,15.49,86.9,5.6,0.9953325001533538,120.32046481601034,12.24443887098453,132.56490368699488,43.17133308110835,13.771940971103179,45.31479182465203,,190.5557771722795,190.5557771722795,formula
F583-1,16.26,85.8,8.6,0.982898868960177,114.16178351783516,11.518884247014823,125.68066776484999,43.08445891501946,13.685651532041177,45.2058365463627,,190.5557771722795,190.5557771722795,formula
