galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
IC4202,0.77,35.1,3.96,0.0,23814.060259740258,0.0,23814.060259740258,135.41353846643253,0.0,135.41353846643253,,1731.4018898139748,1731.4018898139748,formula
IC4202,1.59,77.9,3.95,0.0,20683.948490566036,0.0,20683.948490566036,181.3490504524355,0.0,181.3490504524355,,1731.4018898139748,1731.4018898139748,formula
IC4202,2.36,115.0,6.7,0.0,14707.095084745763,0.0,14707.095084745763,186.30282982284513,0.0,186.30282982284513,,1731.4018898139748,1731.4018898139748,formula
IC4202,3.13,156.0,3.16,0.0,11292.176773162942,0.0,11292.176773162942,188.001365154618,0.0,188.001365154618,,1731.4018898139748,1731.4018898139748,formula
IC4202,3.95,192.0,3.14,0.0,9737.185468354432,0.0,9737.185468354432,196.11701252058683,0.0,196.11701252058683,,1731.4018898139748,1731.4018898139748,formula
IC4202,4.73,204.0,2.9,0.0,8843.101247357294,0.0,8843.101247357294,204.51862726900941,0.0,204.51862726900941,,1731.4018898139748,1731.4018898139748,formula
IC4202,5.5,209.0,3.36,0.023475156582695236,7756.686909090909,7.38998735835591,7764.0768964492645,206.54727788087646,6.375337675053574,206.64564580573904,,1731.4018898139748,1731.4018898139748,formula
IC4202,6.27,220.0,3.25,0.11613474580239135,6850.367862838917,32.06952445858468,6882.437387297502,207.24817610777666,14.180124059941294,207.73271869966786,,1731.4018898139748,1731.4018898139748,formula
IC4202,7.08,231.0,3.49,0.15586090379815198,6411.148757062147,38.11551742715176,6449.264274489298,213.0514801638327,16.427351076306685,213.68385775108104,,1731.4018898139748,1731.4018898139748,formula
IC4202,7.86,235.0,4.65,0.10521112488115848,6307.374452926209,23.175921176678358,6330.550374102888,222.65660376463126,13.496767777830804,223.06529523986626,,1731.4018898139748,1731.4018898139748,formula
IC4202,8.66,245.0,6.0,0.10713811576979991,6209.685565819862,21.4202235698545,6231.105789389717,231.89626344553292,13.619806757621049,232.29588058361034,,1731.4018898139748,1731.4018898139748,formula
IC4202,9.45,246.0,5.57,0.05933798553076306,6029.68817989418,10.871735479970102,6040.5599153741505,238.70599762050387,10.135970613893742,238.92109827364706,,1731.4018898139748,1731.4018898139748,formula
IC4202,10.24,239.0,6.95,0.0,5765.781494140624,0.0,5765.781494140624,242.98477832983693,0.0,242.98477832983693,,1731.4018898139748,1731.4018898139748,formula
IC4202,11.02,240.0,7.16,0.0,5443.603711433757,0.0,5443.603711433757,244.92552521123642,0.0,244.92552521123642,,1731.4018898139748,1731.4018898139748,formula
IC4202,11.79,240.0,4.85,0.0,5097.251340118746,0.0,5097.251340118746,245.14606523458625,0.0,245.14606523458625,,1731.4018898139748,1731.4018898139748,formula
IC4202,12.47,246.0,7.68,0.01596668776907018,4775.759574979952,2.2169008321922843,4777.976475812145,244.03631266678326,5.2578278193031185,244.09294675057174,,1731.4018898139748,1731.4018898139748,formula
IC4202,13.34,241.0,6.21,0.0,4378.963823088456,0.0,4378.963823088456,241.6927334447604,0.0,241.6927334447604,,1731.4018898139748,1731.4018898139748,formula
IC4202,14.11,250.0,5.62,0.08711721086885066,4052.4193479801556,10.68992937871372,4063.1092773588693,239.12264008244807,12.281486210294362,239.43782471350187,,1731.4018898139748,1731.4018898139748,formula
IC4202,14.59,242.0,5.1,0.03716396832046599,3866.239760109664,4.410264906308534,3870.6500250159725,237.50460648164278,8.021581202172145,237.64003001384896,,1731.4018898139748,1731.4018898139748,formula
IC4202,14.98,244.0,7.41,0.0640893653282619,3723.9055607476635,7.407506558500059,3731.3130673061637,236.18659000883179,10.533966406170606,236.42138174929596,,1731.4018898139748,1731.4018898139748,formula
IC4202,15.75,248.0,5.08,0.11790271647879473,3458.9747492063493,12.96107848416422,3471.9358276905136,233.40705280689355,14.287651525901186,233.8439421625576,,1731.4018898139748,1731.4018898139748,formula
IC4202,16.52,249.0,5.22,0.1489607916667423,3216.263765133172,15.612045774817398,3231.8758109079895,230.50526544962048,16.05960759794533,231.06403527204313,,1731.4018898139748,1731.4018898139748,formula
IC4202,17.1,246.0,6.35,0.1458167898578109,3042.986625730994,14.764179270550935,3057.750805001545,228.11197097039866,15.889224824591695,228.6646863106029,,1731.4018898139748,1731.4018898139748,formula
IC4202,17.88,241.0,16.2,0.13545532425307666,2824.2249776286353,13.116756398050429,2837.3417340266856,224.71569282095098,15.31429412010693,225.2369201627414,,1731.4018898139748,1731.4018898139748,formula
IC4202,18.65,247.0,14.6,0.20905071758863317,2626.195651474531,19.40754999999609,2645.6032014745274,221.31097781176604,19.025004796318107,222.12721514370978,,1731.4018898139748,1731.4018898139748,formula
IC4202,19.62,234.0,20.9,0.14441671757768695,2403.3081498470947,12.744310791780746,2416.0524606388753,217.1471986924998,15.812759965759875,217.72218370605862,,1731.4018898139748,1731.4018898139748,formula
