galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC4214,0.21,55.5,7.21,0.9017364084619771,5107.419523809523,3519.9021940345547,8627.321717844077,32.74993282435858,27.1878550229189,42.56451057803033,,819.7289738006901,819.7289738006901,formula
NGC4214,0.63,63.2,5.22,0.2944179226874967,4635.322222222222,383.083970846274,5018.406193068496,54.039365281246596,15.535214888541214,56.22807040645404,,819.7289738006901,819.7289738006901,formula
NGC4214,1.04,66.6,7.97,0.2131484013926723,3412.15625,168.0037695585316,3580.1600195585315,59.570483462869426,13.218317606294413,61.01939380509178,,819.7289738006901,819.7289738006901,formula
NGC4214,1.46,70.5,4.62,0.32111766821193105,2414.9551369863016,180.29414837851832,2595.24928536482,59.378737777086506,16.224347648908314,61.55537309311541,,819.7289738006901,819.7289738006901,formula
NGC4214,1.88,76.1,4.69,0.5432040386579855,1683.366170212766,236.85111126250047,1920.2172814752666,56.25591879971387,21.101660815525893,60.083346188220084,,819.7289738006901,819.7289738006901,formula
NGC4214,2.3,78.8,4.52,0.7445895179740794,1149.4854347826088,265.3746093354968,1414.8600441181056,51.41805616707034,24.705497393730866,57.04540385930879,,819.7289738006901,819.7289738006901,formula
NGC4214,2.71,80.1,6.65,0.8817311126122231,845.9752398523985,266.70868638736476,1112.6839262397634,47.88102860215098,26.884578109201538,54.9124160833391,,819.7289738006901,819.7289738006901,formula
NGC4214,3.14,80.1,6.28,1.0002466520158528,625.9027070063695,261.1245737594048,887.0272807657743,44.33209334105486,28.634440130802822,52.775616165086426,,819.7289738006901,819.7289738006901,formula
NGC4214,3.55,80.1,5.09,1.1049826990593663,482.44949295774643,255.1510799908313,737.6005729485778,41.38472785944109,30.096284388067758,51.17110545969719,,819.7289738006901,819.7289738006901,formula
NGC4214,3.96,80.4,5.4,1.1968169903096126,385.89318181818174,247.7438291145781,633.6370109327598,39.09139291455345,31.321966146679383,50.09194110127625,,819.7289738006901,819.7289738006901,formula
NGC4214,4.38,80.1,7.58,1.268048894984336,315.0182876712328,237.31881721794724,552.3371048891801,37.145391369589845,32.240602032446745,49.18573491790693,,819.7289738006901,819.7289738006901,formula
NGC4214,4.8,80.4,8.9,1.3404258460946228,262.98520833333333,228.91372984897228,491.89893818230564,35.52926962379047,33.14793965354509,48.59130481140702,,819.7289738006901,819.7289738006901,formula
NGC4214,5.22,80.6,9.37,1.40393062338284,223.27375478927206,220.4679327955898,443.7416875848619,34.139258925758774,33.924071235525055,48.12828284068505,,819.7289738006901,819.7289738006901,formula
NGC4214,5.63,80.6,9.37,1.4420342104126516,196.7352220248668,209.96043045951177,406.69565248437857,33.28091495136515,34.38134993695057,47.850773488910825,,819.7289738006901,819.7289738006901,formula
