galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC5055,0.72,125.0,17.6,0.0,56387.54222222222,0.0,56387.54222222222,201.4920107597321,0.0,201.4920107597321,,1660.8507106382376,1660.8507106382376,formula
NGC5055,1.43,162.0,8.5,0.0,40333.04566433567,0.0,40333.04566433567,240.15881266362055,0.0,240.15881266362055,,1660.8507106382376,1660.8507106382376,formula
NGC5055,2.16,178.0,5.22,0.0,32096.213425925915,0.0,32096.213425925915,263.30176793937403,0.0,263.30176793937403,,1660.8507106382376,1660.8507106382376,formula
NGC5055,2.87,193.0,1.88,0.0,27471.589965156792,0.0,27471.589965156792,280.7907818999762,0.0,280.7907818999762,,1660.8507106382376,1660.8507106382376,formula
NGC5055,3.59,192.0,3.59,0.0,20818.99256267409,0.0,20818.99256267409,273.3865089941345,0.0,273.3865089941345,,1660.8507106382376,1660.8507106382376,formula
NGC5055,4.3,190.0,0.97,0.0,17234.433604651163,0.0,17234.433604651163,272.2279642138184,0.0,272.2279642138184,,1660.8507106382376,1660.8507106382376,formula
NGC5055,5.03,195.0,0.99,0.0,14910.33982107356,0.0,14910.33982107356,273.85946998415085,0.0,273.85946998415085,,1660.8507106382376,1660.8507106382376,formula
NGC5055,5.75,201.0,0.45,0.0,13303.369808695652,0.0,13303.369808695652,276.5761674475948,0.0,276.5761674475948,,1660.8507106382376,1660.8507106382376,formula
NGC5055,6.46,204.0,0.81,0.0,12168.493885448917,0.0,12168.493885448917,280.372021607007,0.0,280.372021607007,,1660.8507106382376,1660.8507106382376,formula
NGC5055,7.18,204.0,0.65,0.0,10650.847423398329,0.0,10650.847423398329,276.53767284042874,0.0,276.53767284042874,,1660.8507106382376,1660.8507106382376,formula
NGC5055,7.91,206.0,0.66,0.0,9398.215537294564,0.0,9398.215537294564,272.65341534629636,0.0,272.65341534629636,,1660.8507106382376,1660.8507106382376,formula
NGC5055,8.62,206.0,1.54,0.0,8369.92438515081,0.0,8369.92438515081,268.6051901955731,0.0,268.6051901955731,,1660.8507106382376,1660.8507106382376,formula
NGC5055,11.49,206.0,1.9,0.0,5344.052332463012,0.0,5344.052332463012,247.79661276942429,0.0,247.79661276942429,,1660.8507106382376,1660.8507106382376,formula
NGC5055,14.3,206.0,0.42,0.0,3687.393972027972,0.0,3687.393972027972,229.62955776641647,0.0,229.62955776641647,,1660.8507106382376,1660.8507106382376,formula
NGC5055,17.19,203.0,4.19,0.0,2659.3425247236764,0.0,2659.3425247236764,213.808554552899,0.0,213.808554552899,,1660.8507106382376,1660.8507106382376,formula
NGC5055,20.07,200.0,1.23,0.04453019294455869,1905.4091529646237,3.685002620669065,1909.0941555852928,195.55449803060014,8.599883871124549,195.74350487971964,,1660.8507106382376,1660.8507106382376,formula
NGC5055,22.96,194.0,4.09,0.14057612605548078,1418.2466071428573,10.168813539112183,1428.4154206819694,180.45204930950496,15.279920119490669,181.09781351208528,,1660.8507106382376,1660.8507106382376,formula
NGC5055,25.85,188.0,5.2,0.2104082379022007,1097.5242166344292,13.518633324719898,1111.0428499591492,168.43693478569358,18.69376022752002,169.47111161328945,,1660.8507106382376,1660.8507106382376,formula
NGC5055,28.74,184.0,1.16,0.27499187940589087,880.7361169102297,15.891456448539262,896.627573358769,159.0985732179896,21.371019122424144,160.5274943999657,,1660.8507106382376,1660.8507106382376,formula
NGC5055,31.62,182.0,2.47,0.3410166156751522,727.1375205566095,17.912007858428943,745.0495284150385,151.63142286478748,23.79869089852472,153.48767406043888,,1660.8507106382376,1660.8507106382376,formula
NGC5055,34.51,180.0,3.85,0.3918464590855265,614.7984613155608,18.85825760745505,633.6567189230158,145.65951702515014,25.510752047583267,147.87661535899878,,1660.8507106382376,1660.8507106382376,formula
NGC5055,37.4,181.0,8.43,0.4767590550293888,519.3978743315507,21.17180789702607,540.5696822285768,139.3753224211517,28.139396143996677,142.18757370230625,,1660.8507106382376,1660.8507106382376,formula
NGC5055,40.29,180.0,4.55,0.5237262548754872,450.90578307272284,21.589255959043328,472.49503903176617,134.78499174611395,29.492899528358613,137.9740016183841,,1660.8507106382376,1660.8507106382376,formula
NGC5055,43.17,179.0,0.44,0.56480529902093,396.09258281213806,21.729378787379055,417.8219615995171,130.76435599963776,30.627720813850217,134.30329140512958,,1660.8507106382376,1660.8507106382376,formula
NGC5055,45.92,179.0,1.96,0.6043227532027987,354.9231380662021,21.857357885708286,376.7804959519104,127.66389661920869,31.68106491442048,131.5361561476985,,1660.8507106382376,1660.8507106382376,formula
NGC5055,48.81,179.0,2.99,0.6504495327977696,315.5538311821348,22.132750845758764,337.68658202789356,124.10552969146862,32.86791092816039,128.3841192234518,,1660.8507106382376,1660.8507106382376,formula
NGC5055,51.7,174.0,3.39,0.6504523467774057,281.5027562862669,20.89563331492386,302.3983896011908,120.63868575212513,32.8679820247846,125.0359817907692,,1660.8507106382376,1660.8507106382376,formula
NGC5055,54.59,172.0,4.84,0.6810804523557694,250.83513464004392,20.72124845753603,271.55638309757995,117.01747732710699,33.632914730913406,121.75492989319525,,1660.8507106382376,1660.8507106382376,formula
