galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC2683,2.89,189.0,10.0,0.0,17185.167370242212,0.0,17185.167370242212,222.85675601156902,0.0,222.85675601156902,,1397.8370555253773,1397.8370555253773,formula
NGC2683,5.77,212.0,5.0,0.0,9884.20464471404,0.0,9884.20464471404,238.81344350768867,0.0,238.81344350768867,,1397.8370555253773,1397.8370555253773,formula
NGC2683,8.66,206.0,5.0,0.0066617911263934715,4867.639422632795,1.0753000568871751,4868.714722689682,205.3138022637543,3.0515731176956806,205.3364787330606,,1397.8370555253773,1397.8370555253773,formula
NGC2683,11.54,200.0,5.0,0.08079446786060719,3191.790961871751,9.786611876690719,3201.5775737484414,191.9199512817779,10.627205703147506,192.213956832112,,1397.8370555253773,1397.8370555253773,formula
NGC2683,14.43,172.0,12.0,0.0639564590774574,1921.1285377685379,6.19547529027459,1927.3240130588124,166.49890329969145,9.455194785865721,166.76715956218317,,1397.8370555253773,1397.8370555253773,formula
NGC2683,17.31,190.0,10.0,0.42540762609701344,1302.1040439052572,34.3530065546788,1336.457050459936,150.1313458275786,24.385457622556316,152.09888738403544,,1397.8370555253773,1397.8370555253773,formula
NGC2683,20.2,169.0,10.0,0.3796886527463583,932.5181237623764,26.274399424325097,958.7925231867015,137.24746300023182,23.037857286895562,139.16755716894426,,1397.8370555253773,1397.8370555253773,formula
NGC2683,23.08,150.0,10.0,0.3084520633213301,698.9439731369151,18.68135719080656,717.6253303277217,127.01034170491786,20.764530429648904,128.6965136433921,,1397.8370555253773,1397.8370555253773,formula
NGC2683,28.85,160.0,10.0,0.6138213479917077,438.00959792027726,29.740805050098672,467.75040297037594,112.4125299955481,29.292016415660886,116.16625639872943,,1397.8370555253773,1397.8370555253773,formula
NGC2683,31.74,155.0,10.0,0.6435235972279106,359.61163831127914,28.34093038154258,387.9525686928217,106.83666692666895,29.992351196766176,110.96672713165042,,1397.8370555253773,1397.8370555253773,formula
NGC2683,34.62,151.0,12.0,0.6733962928153066,301.0011265164644,27.18943648615404,328.19056300261843,102.08162910142059,30.680584921911983,106.59248233881529,,1397.8370555253773,1397.8370555253773,formula
