galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
UGC01281,0.08,1.41,4.0,0.0,455.90624999999994,0.0,455.90624999999994,6.0392466417592185,0.0,6.0392466417592185,,247.72134597613007,247.72134597613007,formula
UGC01281,0.23,4.46,4.0,0.0,203.5869565217391,0.0,203.5869565217391,6.842879510849215,0.0,6.842879510849215,,247.72134597613007,247.72134597613007,formula
UGC01281,0.38,7.71,4.0,0.5689676447193677,76.72763157894735,370.90902833355347,447.6366599125008,5.399675916200897,11.87204408544503,13.042313091118091,,247.72134597613007,247.72134597613007,formula
UGC01281,0.54,11.0,4.0,0.43112733792591634,134.25333333333333,197.7767489594701,332.0300822928034,8.514505270419416,10.334381666946207,13.390154757810452,,247.72134597613007,247.72134597613007,formula
UGC01281,0.69,14.2,4.0,0.45714659933727636,168.82507246376815,164.12314622643586,332.94821869020404,10.793020893151278,10.641662036366347,15.156987527086006,,247.72134597613007,247.72134597613007,formula
UGC01281,0.84,17.2,5.78,0.4805498360537897,196.79738095238096,141.71720499506358,338.5145859474445,12.857285872220466,10.910657734337256,16.86274746878021,,247.72134597613007,247.72134597613007,formula
UGC01281,1.0,20.2,4.74,0.5052393488332878,220.0106,125.15857153308555,345.16917153308555,14.832754295814382,11.18742917443885,18.57872900747211,,247.72134597613007,247.72134597613007,formula
UGC01281,1.15,23.2,4.0,0.5498898482990161,236.25269565217394,118.45169857325413,354.7043942254281,16.483039768198097,11.671308982253972,20.196783242864253,,247.72134597613007,247.72134597613007,formula
UGC01281,1.3,26.4,7.13,0.6890840614845364,217.9424615384615,131.30833169357518,349.2507932320367,16.832266632869143,13.065252818129764,21.307886596320333,,247.72134597613007,247.72134597613007,formula
UGC01281,1.46,29.3,4.38,0.7339895452533277,222.19760273972602,124.53758772778218,346.73519046750823,18.011343647823725,13.484245551107485,22.499630621024917,,247.72134597613007,247.72134597613007,formula
UGC01281,1.61,31.6,4.94,0.7263023249127668,237.34440993788814,111.75191895216342,349.09632889005155,19.54800501329995,13.41344808440332,23.70749015634053,,247.72134597613007,247.72134597613007,formula
UGC01281,1.76,34.6,4.0,0.7712739376766249,241.66051136363635,108.55739656679737,350.21790793043374,20.62334841872192,13.822482337032064,24.827072279218978,,247.72134597613007,247.72134597613007,formula
UGC01281,1.92,37.4,7.09,0.795900826164301,248.37213541666665,102.68834579215343,351.0604812088201,21.837456353705665,14.041425280965411,25.96220568289479,,247.72134597613007,247.72134597613007,formula
UGC01281,2.07,39.9,4.0,0.8288968212498738,247.97256038647348,99.19586291563017,347.16842330210363,22.656195620624395,14.329530216840832,26.80743621153195,,247.72134597613007,247.72134597613007,formula
UGC01281,2.22,42.2,4.37,0.8493615322417786,249.76981981981982,94.77701891318989,344.54683873300974,23.547590110242705,14.5053432219745,27.656716760803,,247.72134597613007,247.72134597613007,formula
UGC01281,2.38,44.4,4.58,0.8739570360724118,247.23714285714286,90.96546777359964,338.20261063074247,24.25746070799662,14.713864662323326,28.37115107465975,,247.72134597613007,247.72134597613007,formula
UGC01281,2.53,46.7,5.91,0.905576056350958,243.59794466403162,88.66818955059887,332.2661342146305,24.82544662236714,14.977667360540996,28.993677234235314,,247.72134597613007,247.72134597613007,formula
UGC01281,2.68,48.5,7.72,0.9290175917864185,238.10514925373133,85.87219711672931,323.9773463704606,25.26107281965673,15.170283065020065,29.466239805459306,,247.72134597613007,247.72134597613007,formula
UGC01281,2.76,49.3,9.73,0.9414271836620725,233.76231884057975,84.49695980988623,318.259278650466,25.400472436551254,15.271267435130785,29.637739608061985,,247.72134597613007,247.72134597613007,formula
UGC01281,3.07,53.0,4.0,1.00368996132294,217.6344299674267,80.98873881486925,298.623168782296,25.848359715850442,15.768177705798745,30.278261643655316,,247.72134597613007,247.72134597613007,formula
UGC01281,3.46,54.1,4.0,0.9952822713125653,204.2220809248555,71.25799533980594,275.4800762646614,26.58210676376122,15.701995538011357,30.873306656005095,,247.72134597613007,247.72134597613007,formula
UGC01281,3.83,55.0,4.0,1.0180913249288355,183.12075718015666,65.84933507519392,248.97009225535058,26.48306062372701,15.880899009123908,30.879693219622386,,247.72134597613007,247.72134597613007,formula
UGC01281,4.23,55.7,4.0,1.0534991641767568,159.65382978723403,61.69603568193716,221.3498654691712,25.987221859983418,16.15469686916453,30.599181867079295,,247.72134597613007,247.72134597613007,formula
UGC01281,4.62,56.4,4.0,1.0320938477081927,155.70677489177487,55.340189854536035,211.0469647463109,26.820986186193824,15.989736618467376,31.2255820943014,,247.72134597613007,247.72134597613007,formula
UGC01281,4.99,56.9,4.0,1.0178680488343805,150.48987975951906,50.53058979626253,201.02046955578157,27.40336658149871,15.879157505464514,31.67162994042697,,247.72134597613007,247.72134597613007,formula
