r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.49,25.0,2.04,20.375719583214998,616.4448979591835,282.9648818290205,76.03005249426154,2.2403544787403793,0.5102363191602528,0.37448525381296843,21570.808554422638,230.84071129349226,0.3744709576763775,847.2856092526758
0.97,42.5,2.7,31.978122441650076,752.2680412371134,23.502846036373917,79.18608748863201,2.2531752920610013,0.5187835280406675,0.40482266586059684,1901.961771138615,301.95908751872605,0.4013982662644433,1054.2271287558394
1.47,48.0,2.15,22.92605258359118,639.47768707483,-277.05205673070174,82.97996345904443,2.2692545853374515,0.5295030568916343,0.4410571926531909,-7820.809468040097,-281.9240224043621,0.4408660819644394,357.55366467046787
1.95,49.2,2.08,22.128056213925113,480.7570256410257,-331.0998210506106,86.97461122880411,2.286454172759603,0.540969448506402,0.47790273260322436,-6322.457488940015,-229.65401445813856,0.4776924770926133,251.10301118288712
2.44,50.4,2.06,19.4482330693765,318.3108606557377,-271.467488656897,90.73297347509695,2.3023930395346137,0.5515953596897425,0.5131842565529952,-5134.003613281104,-163.29702068820094,0.5130111500179422,155.01383996753677
2.92,51.6,2.04,17.097500832066924,217.43356164383562,-150.42695372496465,93.7210625997509,2.3144523579445613,0.5596349052963742,0.5397681240652619,-3611.991469333523,-117.3224196224215,0.5395782451220665,100.11114202141411
3.41,53.2,2.0,16.157275106892286,172.39671554252197,-72.3499204395411,94.04558853019705,2.3157018507112603,0.5604679004741735,0.556429820130599,-1844.1837724708666,-95.84025252791754,0.5559285293012346,76.55646301460443
3.89,55.1,2.05,15.88692918850648,147.25413881748074,-27.282850920847785,93.36097521128642,2.3125035125813262,0.5583356750542174,0.5624320195548396,-647.1446446393225,-82.37122903840127,0.5593814184095643,64.88290977907947
4.39,57.8,2.24,26.00325466644911,145.65952164009116,0.39789339515939365,92.29619415421364,2.3075380332933917,0.5550253555289277,0.5606399703257379,8.36536526011217,8.365365204603021,0.05743095343449589,154.02488684469418
4.88,57.3,2.0,18.579184206910334,147.64805327868854,-10.107042620189377,91.36970700668871,2.3033269591662298,0.5522179727774865,0.5529508063516705,-188.93004722370674,-76.91319963231429,0.520922544689019,70.73485364637425
5.36,57.5,2.0,18.325551849229612,135.85569029850745,-24.567422875377233,90.35208625522367,2.298728384326999,0.5491522562179995,0.5446506292201637,-410.1926367880476,-73.20161369798453,0.5388189006816209,62.65407660052293
