r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.74,56.9,6.6,47.48885751943054,1902.1269540229887,-428.9877350596731,55.11575306261333,2.1627392729623107,0.45849284864154044,0.32423036467783084,-2676.574784488991,-606.0398341949573,0.3186116641232522,1296.0871198280315
2.61,87.4,4.8,52.03077334795268,1528.907624521073,-474.7133667338409,57.00111288380322,2.1692384468532016,0.46282563123546766,0.3295291252314113,-1845.517163120546,-491.66571831953155,0.3215797412702057,1037.2419062015415
3.5,92.1,5.7,50.0327914881923,1066.6314285714286,-406.13039826777225,58.86380877253585,2.1756407684855397,0.46709384565702644,0.3364296388715276,-1421.0485351973728,-351.40850739973484,0.3294563595134139,715.2229211716938
4.37,93.5,5.2,48.51265837708001,814.1181235697939,-218.3928978803946,60.59983978249748,2.1815611277784503,0.4710407518523002,0.34509096102440406,-1158.597973664282,-275.5648002720201,0.33848257678346116,538.5533232977738
5.24,98.2,4.4,48.43085248466251,686.627786259542,-134.79772513605363,62.44799908656461,2.1878735853716185,0.4752490569144123,0.35611143317842786,-927.4736006061206,-239.00422282611814,0.34808411137584766,447.6235634334238
6.11,99.7,4.4,47.69687986523851,579.5700818330605,-89.41052004838147,64.64627258044467,2.1954713928347918,0.48031426188986115,0.36853214230805037,-701.7948532206434,-207.23090853044272,0.3575597068002788,372.3391733026178
6.98,102.0,3.5,49.13037184237473,531.0534813753582,-42.25292059371294,66.98006963487241,2.2038236689577007,0.4858824459718004,0.3822870080455629,-374.73908698636694,-185.23780266905337,0.3488119542862463,345.81567870630477
7.85,107.0,4.4,50.1110310343302,506.05,-50.74179173212083,69.98454382329754,2.215014137473812,0.4933427583158746,0.39768764240907406,-404.850003471901,-186.16268390782108,0.3678740913107817,319.88731609217893
8.72,108.0,4.4,48.36627439955558,442.7627637614679,-64.224255952381,73.36546817617433,2.228155240781193,0.5021034938541286,0.4152515148428777,-455.7967680751923,-174.49481659482737,0.3941045428310542,268.2679471666405
9.6,110.0,4.4,47.94617897343212,393.65755208333326,-39.46629207709481,76.50889762233595,2.2408860440738296,0.5105906960492197,0.43520957646645897,-293.49902971173714,-154.19546060912654,0.39169948548703304,239.46209147420672
10.47,113.0,4.4,49.53529910054154,373.696752626552,-27.539368968953177,79.75594046780586,2.2546129955652376,0.5197419970434918,0.45732011055088095,-202.65901750839598,-139.33707192167026,0.37286133995634313,234.35968070488173
11.35,110.0,5.2,47.80428156815392,345.4636563876652,-34.69756541378127,83.54900923721091,2.271186626677126,0.5307910844514172,0.48071380097046323,-241.9667643753475,-144.12010253327398,0.417178767920954,201.34355385439122
12.19,108.0,5.7,46.32669939330256,314.01694011484824,-34.235215645504624,87.81034429246657,2.2901411086784975,0.543427405785665,0.504520275035351,-233.95133664274417,-137.95762291407547,0.43933178529673905,176.05931720077277
13.12,109.0,8.6,44.89850837212559,284.867324695122,-33.558895068701936,91.95955105361672,2.308703492379611,0.5558023282530739,0.5281392587756661,-223.58633871991006,-131.2182352102263,0.4606292959385989,153.6490894848957
13.94,108.0,9.8,42.833819357632585,255.28887374461985,-33.52033326253898,95.75864362495393,2.3259805262107194,0.5673203508071463,0.5488643567434526,-218.90060721477934,-123.67222519639175,0.4844403259035417,131.6166485482281
14.86,108.0,9.8,41.37675947269483,226.5419448183042,-29.194571762683207,98.98915134843391,2.3410796408291703,0.5773864272194469,0.5660954381917043,-187.0934064379335,-111.3308933740753,0.49143611556512057,115.21105144422889
15.68,109.0,12.3,40.062202943606664,204.49031887755106,-26.892226757015997,101.42241303606485,2.352921096444387,0.5852807309629247,0.5793305773636426,-168.3027401219462,-102.13189383324452,0.4994461077367734,102.35842504430654
