r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.87,20.9,4.7,22.63760296136942,445.2300000000001,255.0429383009644,45.86171058933064,2.13306006145315,0.43870670763543335,0.3230385579791474,6913.24862283026,143.80571015701324,0.322991959564749,589.0357101570133
1.74,36.4,3.9,39.34525611795874,667.1173563218391,171.12720746906243,48.40644760852812,2.141369570879047,0.44424638058603116,0.3341489074033365,3242.844358231318,222.56607987802857,0.3336235787735306,889.6834361998676
2.61,43.4,3.9,47.875612525536965,742.9913409961687,7.185804037916134,51.772845987863704,2.152656708719678,0.45177113914645195,0.3498348392189906,142.41094750762042,135.1980362817441,0.1819644844049956,878.1893772779127
3.5,51.2,4.7,38.92818368967691,679.7643714285715,-68.71572188387469,56.35495793294102,2.168765785115578,0.4625105234103853,0.37035521026808943,-1022.9759336166991,-246.791947035078,0.36305513705643,432.9724243934935
4.37,59.7,3.9,40.833288865878195,622.0516704805492,-71.58673404028632,61.771165613049476,2.188523355298503,0.4756822368656687,0.39562070716715697,-929.7052881889718,-240.50533647499952,0.38663240995591835,381.5463340055497
5.24,64.5,4.4,41.24696796675472,555.2034541984733,-82.01877519763678,67.8376011459091,2.211364839486113,0.49090989299074206,0.42362352477205517,-951.9457825745751,-230.52552166975383,0.4152090912376527,324.67793252871945
6.11,67.9,3.9,40.32682285978116,479.3390016366612,-82.49250335062065,74.0440940540411,2.235498547036145,0.50699903135743,0.4534350547044514,-895.1895477581357,-213.17653977673186,0.444730220259272,266.1624618599293
6.55,72.8,7.3,39.339098432642615,447.1382748091603,-69.06320709809562,79.93366678847138,2.25918639872306,0.52279093248204,0.48366031898828005,-778.6706642855834,-210.86886023005425,0.47159653313072697,236.26941457910604
6.98,70.3,6.1,38.366223964370896,419.254011461318,-60.03753623242609,85.29392557199196,2.281160718935728,0.5374404792904854,0.5129719797053461,-690.4845393662591,-208.37046686471808,0.4970029174877511,210.8835445965999
7.85,73.7,6.1,37.352390399317606,369.0894777070064,-54.218508116016345,90.15533727165797,2.3014770186390208,0.5509846790926805,0.5377080580309475,-592.4175608657899,-191.35685751044156,0.5184565506967554,177.73262019656482
8.72,77.6,6.1,36.22569923964749,324.91380733944953,-51.139172622102244,94.3941174798626,2.319651472912007,0.5631009819413378,0.557609697123104,-529.4875494165896,-174.42054066497744,0.5368209559735755,150.4932666744721
9.16,79.1,7.3,35.163271025195726,302.0971615720524,-51.856013107720784,97.81123632792914,2.3348482987702583,0.5732321991801722,0.572766210365292,-528.9780286031258,-167.11292257736145,0.5531760765567596,134.98423899469097
