r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.47,22.2,2.81,18.99646569343055,585.7917021276597,86.18241881298991,21.377698471797792,2.0604453630711217,0.3902969087140811,0.3109703057776656,3590.4029478874877,182.0076783865612,0.3107037496869439,767.799380514221
0.95,43.4,3.47,28.059075301669992,627.1592631578949,51.27708152611065,26.409833186501274,2.0756127208273623,0.4004084805515748,0.3237490631596114,1380.1164972580807,201.58990187872303,0.32143334830720716,828.7491650366179
1.42,60.2,3.04,34.701321693868096,634.5049295774648,46.25811634349008,33.30264054493038,2.0974798918862825,0.41498659459085496,0.3411952101151032,1056.5654222898936,213.5103713389582,0.3364991529398218,848.015300916423
1.9,69.6,2.05,41.59050844309147,671.1044736842105,48.844644415460145,41.741591920896646,2.125794878784726,0.43386325252315056,0.36305317632268425,1041.975543749823,239.3009960815068,0.35657785853788,910.4054697657173
2.37,72.5,2.0,31.470063986164064,680.907341772152,-85.80349313123978,51.43791272091735,2.1602426315979324,0.45682842106528826,0.38939802752604924,-1706.9316173957377,-263.0318450239409,0.3862960918285379,417.8754967482111
2.84,74.3,2.02,31.2703496857185,590.4491901408451,-148.0499927820467,61.53132680574838,2.1966931812615873,0.4811287875077248,0.41818113061679685,-2542.151226499216,-246.14117272284685,0.4168710480644958,344.30801741799826
3.3,75.8,2.01,31.50702575193294,543.2208484848486,-107.08337237768615,70.84655165469923,2.231147823245366,0.5040985488302441,0.4484056891341346,-2016.0173981245566,-242.4048873536469,0.44623634757348235,300.8159611312017
3.78,77.2,2.05,31.148585364886017,489.7908201058201,-94.62204484473227,79.8590533465344,2.2661887003345424,0.5274591335563616,0.478634537021107,-1800.5648240720714,-233.11506078476418,0.4759482032235706,256.6757593210559
4.25,79.3,2.08,30.931308476293598,453.32990588235293,-81.36587940370066,88.27239808281698,2.3003978843864217,0.5502652562576145,0.507044288757542,-1561.9258282455671,-228.2132366927924,0.5034153576270297,225.11666918956053
4.73,81.3,2.08,30.27414269161814,412.4932346723044,-115.36295760895456,96.03556793309363,2.3335222778791977,0.5723481852527985,0.5323476673454646,-2015.4415331519078,-218.72500724895218,0.5302511383555494,193.76822742335224
5.2,81.6,2.03,28.284448348112946,343.7350961538461,-123.21821467821805,102.3090302406256,2.361870763134363,0.5912471754229086,0.5540149598128916,-2047.2306359675404,-189.88701570056355,0.5524225423160616,153.84808045328253
5.67,82.1,2.02,26.90138168476651,296.6681128747795,-100.3587233797439,106.52345873983471,2.3821120620972334,0.6047413747314889,0.5717146479559057,-1677.9395546246144,-169.03419108474583,0.5697753946211718,127.6339217900337
6.15,82.9,2.0,25.235998157816404,248.39430894308936,-80.24826001447613,108.94836880101143,2.3943030107699053,0.6128686738466035,0.5854770062459419,-1316.5817618746173,-144.840552354258,0.5831073705776528,103.55375658883136
6.62,83.2,2.0,24.6862914418332,220.4322658610272,-31.158056856328322,110.11590943813373,2.400361193527814,0.616907462351876,0.5950672301990407,-512.0357188336224,-128.37592369318324,0.5823826343740376,92.05634216784395
7.1,83.5,2.02,25.449157753881227,218.79415492957747,-27.893186757696725,110.88635679044572,2.4044165794352743,0.6196110529568495,0.6010275109626213,-431.41339950699063,-127.574488678601,0.5830799671941097,91.21966625097647
7.57,83.8,2.0,24.32894784075507,193.9337384412153,-41.60863311551323,111.51760965638461,2.4078767044924656,0.621917802994977,0.6043959507634157,-599.9410259649293,-115.74381730010819,0.5968214619613088,78.1899211411071
8.04,84.3,2.0,24.255981568809734,179.68203980099506,-30.322763064298456,111.64077024636998,2.4084183046581273,0.6222788697720849,0.6062033741391766,-416.24543989662465,-106.50385051412472,0.5927350926786112,73.17818928687034
