r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.42,35.7,9.1,17.8265842148897,570.8145238095238,541.5501457725948,66.73383814550094,2.2027347861005477,0.4851565240670318,0.3255482146558062,18560.021869662134,185.82143992989177,0.32553733687389297,756.6359637394156
1.47,83.3,9.3,47.16027218496223,1139.4421768707484,331.3921744193345,66.70200058338749,2.202545131590701,0.4850300877271341,0.32838327658582805,5265.007631547072,373.5450833739605,0.3278315398152347,1512.987260244709
2.11,94.2,10.4,39.943775358164835,1130.867298578199,-93.14685471186529,67.18280606256826,2.204233659684476,0.48615577312298386,0.33393101365340916,-2464.504760791222,-374.70370148647567,0.33134188419594224,756.1635970917234
2.84,97.6,9.1,43.50855044214014,1011.830985915493,-151.36232122260083,69.23482332385413,2.212334291545926,0.4915561943639506,0.34353107100964647,-2451.080452333141,-345.2838163463898,0.3412465334158363,666.5471695691032
3.9,101.0,9.1,46.64525095296072,859.9287435897436,-78.26426529418575,72.47018635619007,2.225950460564202,0.5006336403761347,0.3580926151777922,-1269.821983542201,-302.03658039367093,0.35123442802112814,557.8921631960727
4.74,105.0,16.7,58.0095008736622,863.12888185654,-9.733370416161087,77.228034610201,2.2481639375441334,0.5154426250294222,0.37819765329070204,-158.2183151706966,-153.19171063050317,0.17748416702381306,709.9371712260369
5.69,106.0,9.1,55.71059429387088,842.5060105448152,-35.5048903754741,83.82883426493046,2.2813474626190793,0.5375649750793862,0.4038776042126146,-507.55223025764906,-297.0454979655045,0.35257374338898423,545.4605125793107
6.32,108.0,11.5,55.2145742033472,807.031155063291,-52.55686645629708,91.47572537285961,2.321975944650189,0.5646506297667926,0.4341234185048788,-713.2344075447043,-324.6499518264344,0.40227685113466766,482.38120323685655
7.37,110.0,23.0,55.99917527609384,754.2104748982362,-59.82730977641277,99.57281684389866,2.367180695620539,0.5947871304136925,0.46803218665061125,-744.3481565610563,-328.71418838498255,0.4358388000767759,425.4962865132536
8.21,112.0,19.7,55.2097892792828,693.9575395858708,-57.005132228284424,107.6300709950582,2.4145209110959938,0.6263472740639958,0.5037709827164101,-693.1632769131489,-322.68825429198404,0.4649971156514171,371.26928529388675
9.16,113.0,9.1,55.46877500605277,652.171288209607,-50.653033951497626,115.16920142962553,2.4600103550074106,0.6566735700049404,0.5393266127623451,-599.7482647140503,-316.2777291842681,0.48496113659425133,335.89355902533896
10.85,114.0,9.1,53.69939646528107,560.2335299539171,-60.863506908857374,122.19568882289863,2.503621616315206,0.6857477442101372,0.5699207559963716,-629.5185181925929,-294.4616238953511,0.525605141697914,265.771906058566
12.21,114.0,9.1,51.099981671735925,466.537592137592,-51.42905395964137,127.65096443406662,2.5408207738553257,0.7105471825702171,0.59499456559836,-505.43896640961185,-252.6794326902745,0.5416057289886168,213.85815944731752
15.16,114.0,11.2,47.830438869435966,338.5743073878628,-43.377384660925166,131.92289427418456,2.572504394238619,0.7316695961590793,0.6142872619760217,-361.032925170066,-187.66725709479874,0.5542867636433249,150.90705029306406
