r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.77,35.1,3.96,113.26207928349538,23814.060259740258,-3817.2094746027096,32.05505874007598,2.0910948911633587,0.4107299274422391,0.3068112242543471,-28831.785418398944,-7153.932203089876,0.3004079155365295,16660.12805665038
1.59,77.9,3.95,152.64269070273397,20683.948490566036,-5727.651053455658,33.87763266844657,2.0965501357595357,0.4143667571730238,0.30960433268877113,-14756.920478031429,-6029.991871087733,0.29153001777383153,14653.956619478304
2.36,115.0,6.7,156.52027663332825,14707.095084745763,-6098.553063248763,35.55128749926516,2.10154270494899,0.41769513663266006,0.31301309676949957,-10433.335535882923,-4326.333645180677,0.29416642921333674,10380.761439565085
3.13,156.0,3.16,157.51570473619265,11292.176773162942,-3125.7293184851133,36.80980157190447,2.1052650204094614,0.4201766802729742,0.31696758860877877,-8143.190119874324,-3365.276696952266,0.2980184214747863,7926.900076210677
3.95,192.0,3.14,164.2589643980038,9737.185468354432,-1530.67220362853,37.90900286275396,2.1085057714042885,0.4223371809361923,0.32127544402222663,-6488.92707217068,-2906.5506873152735,0.29850008472792045,6830.634781039158
4.73,204.0,2.9,171.35646003207117,8843.101247357294,-1277.7410059764666,39.20602570793684,2.1123434694311,0.4248956462873999,0.32502491950500667,-5460.978506817945,-2635.271142764735,0.2980030499540271,6207.830104592558
5.5,209.0,3.36,172.65211694311816,7756.686909090909,-1293.9827172197258,40.34078094955843,2.115745270997833,0.42716351399855534,0.32858611344942795,-4843.452979277913,-2336.913548192699,0.3012772818577755,5419.773360898209
6.27,220.0,3.25,173.63154125965636,6850.367862838917,-851.6064253346594,41.06492376804422,2.117947967747995,0.42863197849866336,0.3326144624326817,-3821.486121042882,-2042.0884178303447,0.2980990887960966,4808.279445008572
7.08,231.0,3.49,185.88329208630185,6411.148757062147,-341.50528925327507,41.70306372242575,2.119922543286725,0.42994836219114985,0.3376833426420284,-1862.967948079012,-1530.8382659828521,0.2387775302041729,4880.3104910792945
7.86,235.0,4.65,210.20406921273195,6307.374452926209,-127.50834888752193,42.90566894701511,2.1237414568903303,0.43249430459355354,0.3442768299607184,-688.2759464654528,-685.7776700265905,0.10872632902085502,5621.596782899619
