r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
2.67,221.0,20.0,314.8286315038199,44917.63146067415,-5821.444091821844,32.89679191729475,2.0936849201212535,0.412456613414169,0.315411291810369,-8333.265696572298,-7795.134376566277,0.17354286330504753,37122.497084107876
3.21,237.0,13.0,333.1731524395629,41774.051651090354,-5212.008736798771,36.1195811253799,2.1036397610460735,0.41909317403071566,0.3251098354715461,-7610.45230346762,-7193.2574123002605,0.17219439168555026,34580.79423879009
3.74,249.0,8.0,348.4552195743158,39340.782112299465,-6721.368023983879,39.994750934612995,2.1158196252150967,0.4272130834767311,0.3378556174103433,-7232.765155539231,-6875.263382731385,0.17476173613187798,32465.51872956808
4.27,250.0,5.0,346.00381907740683,34649.401545667446,-8441.493978697117,44.38444936022016,2.1298224503884393,0.4365483002589595,0.35357879209559606,-7030.333591669105,-6612.2486613229685,0.1908329831500297,28037.152884344476
4.81,253.0,5.0,339.1517736241991,30308.383555093555,-6598.160153914991,49.079794819040686,2.1449333556368537,0.4466222370912358,0.37205287871215126,-6901.295616946228,-6394.88551924324,0.2109939485099505,23913.498035850316
5.35,257.0,5.0,337.1900190103001,27523.388579439255,-5786.775510831916,54.04247586832431,2.1610353808302247,0.45735692055348315,0.39118429571780217,-6832.10283722129,-6271.59251959504,0.22786411278878999,21251.796059844215
5.88,257.0,5.0,325.714089311433,24116.533758503403,-5729.208767875314,58.79990198726033,2.1767683326528924,0.4678455551019282,0.4100555381966654,-6763.511138614222,-6074.073218371407,0.25186344269850597,18042.460540131997
6.41,257.0,5.0,316.09769792458053,21450.42728549142,-4525.380591043234,63.10579244479384,2.19130452877116,0.47753635251410653,0.42769803184958977,-6658.59846809956,-5862.634050979819,0.27331082840224685,15587.7932345116
7.48,257.0,5.0,296.6189787805893,16875.924812834226,-3943.3591239521024,66.99957320975558,2.204732793669196,0.4864885291127974,0.443409038671818,-6058.092735192251,-5113.51591272197,0.3030065593106409,11762.408900112256
8.55,255.0,5.0,271.6732929338783,13011.638760233918,-2901.9818572806494,70.07336935318213,2.2155378599381743,0.4936919066254495,0.45665339513522585,-5541.111917950584,-4379.313837013233,0.3365689685758309,8632.324923220685
9.62,248.0,6.0,256.71505123842115,10665.68363825364,-1923.2716575270797,72.17483616153301,2.2230478077094107,0.49869853847294043,0.4673692176389962,-5040.109297005036,-3815.0996951824136,0.3576985615342219,6850.583943071227
10.66,247.0,6.0,244.72225486319627,8953.535562851781,-1466.6354269027727,73.52742878103787,2.2279524715106276,0.5019683143404183,0.47569231060708034,-4544.7074572418915,-3335.4321833651775,0.37252682585010166,5618.103379486603
11.74,246.0,6.0,234.40009595072328,7556.416533219761,-1107.1637389107595,74.36248670345599,2.231020377740389,0.5040135851602594,0.48171464340212083,-3971.5537896058663,-2876.3990731083227,0.3806565004010836,4680.017460111438
12.83,244.0,6.0,228.51851919559854,6550.990249415433,-847.5836889910078,74.9976407318894,2.2333922091612175,0.5055948061074783,0.4858922560356844,-3357.287187270141,-2480.786538164525,0.37868878501015846,4070.203711250908
13.91,242.0,4.0,222.53036707396436,5717.159928109274,-715.6285849840701,75.49579220842945,2.2352848940885477,0.5068565960590318,0.4888108207193034,-2881.3524944056576,-2157.1481186144274,0.3773111380020148,3560.0118094948466
15.0,238.0,3.0,217.06141927462528,4998.076220000001,-596.5363489005758,75.82777565407034,2.236555626527656,0.5077037510184373,0.49113446751376666,-2418.7132135210995,-1857.032237499023,0.3715494033620445,3141.043982500978
16.08,236.0,3.0,213.90878136352129,4422.676050995025,-480.86541847861474,76.10304720373378,2.237612938335497,0.5084086255569978,0.4935133568816244,-1956.7349978501752,-1577.0935420132616,0.356592597745983,2845.5825089817636
17.07,233.0,3.0,214.104458590016,4002.684803749268,-376.51969565376334,76.32756245584106,2.2384699039758105,0.5089799359838736,0.49634594345844374,-1528.8259394852605,-1317.229666776575,0.32908653350439715,2685.4551369726933
18.15,234.0,3.0,215.51268634991123,3643.2802809917353,-299.83260498328,76.77451955106325,2.240230940017582,0.5101539600117213,0.499847285821159,-1191.259525090286,-1084.2875549446155,0.2976129946964888,2558.9927260471195
