r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.09,11.2,2.02,14.555144234880709,1798.897777777778,5859.089994972348,35.538236396121825,2.1013249059735504,0.4175499373157002,0.308531685778204,223092.85492207424,555.0158188686795,0.3085310492485593,2353.9135966464573
0.26,26.5,1.03,30.88113092895931,2794.943076923077,3269.1488068095473,37.273614393549344,2.106621146774187,0.4210807645161247,0.3123330923187261,80993.89359825084,872.9194132751045,0.3123209987647019,3667.8624901981816
0.43,33.7,1.03,29.22536046164978,2910.408372093024,-340.6982654600303,39.31433718397531,2.1128893528279873,0.4252595685519915,0.31762488821636603,-27852.57679726469,-924.0788508991579,0.3175083124965743,1986.329521193866
0.6,32.7,1.12,32.9490882936831,2679.105666666667,-1379.8118659726067,42.175829907148135,2.1218647758061606,0.4312431838707737,0.3246773672692608,-39117.88071292619,-869.7016343584594,0.32462386429145174,1809.4040323082074
0.77,33.7,1.03,35.39094989565519,2441.2723376623376,-1262.6230496453888,45.60395170075194,2.1327839842870984,0.4385226561913989,0.3337572726066456,-32703.70133913015,-814.6238512769143,0.33368823244725115,1626.6484863854234
0.94,35.7,2.24,37.23695555600842,2249.8138297872347,-1015.8182162299813,49.434618365497954,2.145117912532722,0.44674527502181477,0.3444343630820608,-28125.500686150244,-774.7171711913345,0.3443472348396932,1475.0966585959002
1.11,37.8,3.35,38.681845745997826,2095.894144144144,-1059.3256023153963,53.83645175740477,2.159688695393242,0.4564591302621614,0.3569329087206138,-26142.914568687123,-747.8894681827295,0.3568355158929696,1348.0046759614143
1.28,41.8,3.35,39.00000223199408,1889.6431249999998,-1009.048239629061,58.712795469552056,2.1764669488051904,0.4676446325367936,0.37126240179437237,-24498.601546639013,-701.3617389878567,0.3711609508212598,1188.2813860121432
1.46,43.9,2.14,39.48440622450468,1742.7272602739727,-735.6681748466258,63.854531485661795,2.194980921464528,0.4799872809763519,0.3873998883648035,-21306.537414702667,-674.9064829440385,0.38727028510355493,1067.8207773299341
1.63,44.9,1.25,39.7884942780061,1632.159263803681,-520.9308669381095,69.46589447708797,2.2163228377387285,0.4942152251591523,0.40512702782594484,-17501.148466522525,-660.9173761282672,0.4049343656500935,971.2418876754138
2.05,53.2,1.6,41.1744258138074,1435.3780487804881,-387.36166989612883,75.51344232146819,2.2404505255794267,0.5103003503862844,0.424192181912542,-12386.188935653627,-608.3861750747664,0.42385082842228045,826.9918737057218
2.74,64.3,0.9,42.79941147479603,1202.1878102189778,-329.4037706128121,81.75596566221667,2.266332040353022,0.5275546935686813,0.4444396511813089,-8848.149759097887,-533.6514516098895,0.4439002351160799,668.5363586090883
3.42,73.1,2.4,42.45098453754196,984.0948830409355,-235.57522155327032,87.58043045615841,2.29182136627767,0.5445475775184467,0.4655559473268814,-5705.788605353204,-457.1691262553721,0.46455797518495495,526.9257567855634
4.11,76.2,4.4,43.15704878850697,879.4497566909974,-165.45218745959215,93.18440436071623,2.317465078707334,0.5616433858048893,0.48693627650438565,-3647.5529811425495,-426.27923111105326,0.4847112957481098,453.1705255799442
4.79,78.4,3.8,42.33155946502545,757.4253862212943,-184.54481680785682,98.74074965062289,2.344027748889941,0.5793518325932938,0.5079318843131557,-3674.4352692313837,-383.32080861357286,0.5060839200622983,374.1045776077214
5.48,83.1,3.1,40.35127767697576,626.6233576642336,-167.32893865806872,103.82292062244332,2.3697318214417753,0.5964878809611835,0.5278563613311494,-3080.627851111195,-329.50189595540104,0.5258372384707043,297.12146170883256
6.16,88.0,3.0,38.52933823830079,528.1847402597401,-138.57734562310208,108.23181102498384,2.393258780473271,0.6121725203155138,0.5463820371024288,-2387.137229576086,-287.1928725517227,0.5437356490278245,240.99186770801742
6.85,89.9,2.4,36.28389246718895,436.7723941605839,-116.66297284398591,111.96870222206363,2.414202652129383,0.6261351014195886,0.5631608807659174,-1880.3004372639891,-244.5795689678056,0.5599703008654054,192.19282519277826
7.53,90.6,2.8,34.45009957453048,368.3564674634794,-81.34380204005096,114.85900184872295,2.4312198723130987,0.6374799148753991,0.5778021086261306,-1232.2762788866817,-210.74566259029677,0.5721242361821463,157.61080487318264
8.21,91.6,2.6,33.55956955496014,326.14482338611447,-57.24314446198369,117.10644977541935,2.4451332203736604,0.6467554802491069,0.590155934789875,-813.7267603000523,-188.9651999130076,0.5793904620380762,137.17962347310686
8.9,92.3,1.4,32.647799118984004,289.93335955056176,-50.05313478126465,118.85357741274905,2.456320776248162,0.654213850832108,0.6002034406036109,-666.6830193633897,-170.17169805465923,0.5869338330658112,119.76166149590253
9.57,90.9,1.0,31.80545070996933,258.07256008359457,-42.058452990368885,120.19799366413864,2.4651933040472374,0.6601288693648248,0.6077201611888705,-527.2752294892241,-152.36862122630214,0.5904100039808459,105.70393885729243
10.31,89.6,2.7,31.150709251918894,230.63094083414163,-36.556113697697064,121.19627173448114,2.4719676598385325,0.6646451065590216,0.6131805795689881,-429.12630942856237,-136.51196053369688,0.5919065327486547,94.11898030044475
10.96,89.4,2.7,30.267956808159934,207.25956204379563,-35.95596736976306,121.83963354833261,2.476408338112198,0.6676055587414653,0.6169597569479921,-399.1749075522207,-123.66930571709533,0.5966880586718745,83.5902563267003
