r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.74,87.5,9.4,104.34942050568313,9238.181264367817,-2158.3159618972986,50.3928041676615,2.1478039227688956,0.4485359485125971,0.3391599433659696,-7943.655682845228,-2980.249333406966,0.32260130518351643,6257.931930960851
3.5,106.0,7.1,112.58167442578072,5439.545171428571,-1757.837166046203,54.21626451659034,2.1611253941327617,0.45741692942184115,0.3572493660669652,-4248.742901303066,-1818.2213381392887,0.33425981048738584,3621.3238332892824
5.24,116.0,5.3,101.52381392134106,3085.751183206107,-1015.8779228243019,58.35456996669132,2.1757124057194823,0.4671416038129882,0.38025660850739856,-3050.8290553960883,-1118.7502684856706,0.3625536221372473,1967.0009147204362
6.98,125.0,5.7,89.79511708994004,1904.29,-521.1893756444839,62.66075154939979,2.1909756118017394,0.4773170745344929,0.4075215418977375,-2354.5835783691527,-749.1090468200515,0.3933797094035318,1155.1809531799486
8.72,126.0,4.4,80.03837814096767,1272.0121559633028,-287.84451413918333,67.06994234506591,2.2066511278068,0.48776741853786676,0.4384387204475723,-1648.885184927584,-537.3628468536091,0.422451031096209,734.6493091096937
10.47,123.0,4.4,72.36970425657087,899.7126456542501,-170.66361428890744,71.5601559945131,2.2226494242328223,0.4984329494885482,0.4682175605599562,-1036.071751916182,-399.48589358323466,0.444014981353005,500.2267520710154
12.31,118.0,4.6,66.63195188392162,659.3297806661251,-103.62088247627304,75.34619616385302,2.236500237299584,0.5076668248663893,0.49619718555589987,-605.69081473383,-298.66227360997186,0.4529785888151927,360.6675070561532
14.52,115.0,6.4,62.41321579062326,480.0480716253444,-62.85676079183043,78.50547211616802,2.2483814577952344,0.5155876385301562,0.5205163242572538,-334.0215424671009,-211.76918007390464,0.44114161183253503,268.27889155143976
17.07,122.0,15.2,67.19023101273278,360.13159929701226,-21.0232542500962,81.00376929882103,2.2579997686692126,0.521999845779475,0.5406592114633737,-99.56858624426654,-95.66017905422379,0.26562561919297095,264.47142024278844
31.82,121.0,10.2,50.483939945339614,116.34577309868006,-14.911362795254623,83.24808415405836,2.2667337034267523,0.5278224689511681,0.5558842789300558,-38.97300114309998,-36.25060677546646,0.31157648284067935,80.09516632321359
34.61,118.0,10.4,54.119883557242645,98.58629586824617,-5.750925889598536,84.0741908747207,2.270088879547152,0.5300592530314345,0.5668516554468326,-13.968032400633307,-13.958679680742462,0.14158843841133134,84.6276161875037
37.16,113.0,10.5,52.46782830520319,85.6358288482239,-5.078614517655799,84.58545249421091,2.2721785154446974,0.5314523436297982,0.5741667868041131,-11.55887572923855,-11.554208636590916,0.13492259947724616,74.08162021163298
