r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.25,47.0,7.6,48.968192456217,2600.7383199999995,-692.5706126042631,29.906298947834554,2.0850953856687475,0.40673025711249833,0.3167866693412841,-1023.3151301058458,-682.4312220567135,0.26239903369313744,1918.307097943286
2.08,59.5,4.5,56.039762151152026,2025.904711538461,-379.05473939393926,33.65827350173108,2.0965637927589045,0.4143758618392696,0.3290119384029346,-692.1260905998208,-516.0706048280326,0.254735872762807,1509.8341067104284
2.9,71.6,3.7,66.04674661454081,1975.2979999999998,-211.3108902491608,38.15560802014814,2.1105778311641363,0.4237185541094242,0.34520384942613536,-562.6945331775898,-471.1005040119459,0.23849591505278997,1504.197495988054
3.73,77.6,3.1,68.49910819974447,1677.2417426273457,-315.33687116888603,43.383504768928645,2.1272222313615488,0.43481482090769913,0.3651014149890901,-497.4760729501775,-419.29862623048245,0.2499929590195296,1257.9431163968634
4.56,83.4,3.6,69.68287060870672,1451.838793859649,-264.502905063079,49.06295330355212,2.145563190335997,0.4470421268906645,0.3880840736266349,-460.1949926887336,-386.99176397592885,0.26655284706033266,1064.84702988372
5.39,89.7,3.8,68.81485203604267,1238.1669202226346,-307.828274300451,55.072707543703075,2.1651827283687703,0.4601218189125135,0.41138838036060044,-437.0226177827737,-359.59848594759825,0.2904281160111586,878.5684342750365
6.22,93.8,2.4,62.45096432687273,940.8438585209003,-286.43049400545345,60.590165455579815,2.183511387946255,0.4723409252975032,0.43411510838651807,-416.6459524546068,-313.8144460841912,0.33354572413061034,627.0294124367091
7.04,99.0,3.0,58.492203742214805,765.5566051136364,-179.00102164410185,65.09897929090482,2.1987706680875627,0.48251377872504175,0.4552190342521197,-395.3274812237108,-279.5711081504591,0.3651867233370165,485.98549696317724
7.87,103.0,2.5,55.6671200141213,645.4921728081322,-131.85517687914668,68.87929877225555,2.2118299893872875,0.4912199929248583,0.4738135932271067,-372.774467775597,-251.74017145278472,0.38999724870035357,393.7520013553475
8.7,100.0,2.3,52.8879619601545,546.677011494253,-108.50645429829535,72.03469552459364,2.2229872467824583,0.4986581645216388,0.48919630315920937,-349.73790844915504,-225.1670666323277,0.4118831812899358,321.50994486192525
9.54,98.3,2.0,50.2385891361112,464.28639412997904,-92.02595289725994,74.42241414704105,2.2316050519373625,0.5044033679582416,0.5014666813978982,-324.7600710713473,-199.72498549402607,0.4301762619348095,264.56140863595294
10.34,98.4,1.7,47.73026153347295,395.7544487427466,-72.26787343406303,76.03086830823176,2.2375343489504287,0.5083562326336191,0.5112361176563179,-293.7777121320171,-175.42776924045188,0.443274282317634,220.32667950229472
11.21,94.5,1.8,46.22805189556816,343.59904549509366,-53.185578399879056,77.01868492546976,2.2412676549856543,0.5108451033237695,0.5189412841946623,-248.73985543088668,-152.96275806785525,0.44517806458819004,190.63628742723841
11.98,94.9,2.4,45.49653476325557,308.5301001669449,-41.702061052099936,77.7768808321753,2.2442023085950096,0.5128015390633397,0.525174659443341,-208.50980911144376,-135.74757299965592,0.4399816190582482,172.782527167289
12.85,95.3,1.6,44.64989390495984,275.2076653696498,-35.37495284551809,78.5012337664018,2.2470915975005887,0.5147277316670591,0.5306305130823095,-177.39181765665043,-120.06268282302183,0.4362621319495502,155.144982546628
13.72,96.9,1.8,43.88354053176351,246.97768221574344,-30.635647427419485,79.20763878978951,2.2499407665668887,0.5166271777112591,0.5359895781609134,-151.75849629427842,-106.61579230299343,0.43168188860830303,140.36188991275003
14.49,97.2,1.3,43.29502225181688,224.96520358868185,-26.555429799996027,80.15654890499125,2.2538183487446326,0.5192122324964217,0.5418509743720472,-130.54297653088773,-95.60295708865983,0.4249677530728565,129.36224650002202
15.36,100.0,1.8,42.46905011737636,203.42677734375,-23.874757454124204,81.30542920525295,2.2585904287393443,0.5223936191595628,0.5483348371854128,-114.70409070541274,-86.00358607602698,0.4227741657171237,117.42319126772301
16.13,104.0,2.7,42.50038530505085,185.81060136391818,-18.861689915485982,82.59372057841217,2.2640409966763766,0.5260273311175844,0.555345016159327,-90.77215899928585,-73.82778976579158,0.39732818915534657,111.9828115981266
17.0,104.0,3.2,41.86877154902391,172.49360588235297,-18.284650518132885,84.04861999656357,2.2702588992179793,0.5301725994786528,0.5623778668578655,-85.26791454765099,-69.37630993974389,0.4021964152518274,103.11729594260908
