galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC05986,0.63,29.5,32.52584971987665,2.53,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,2.2175392119960233,-0.009112686543117365,0.515472914597968,0.1580235789693341,0.44257324741782633,0.44257324741782633,225870712.93037254,5.5459999999999985,1,32.52584971987665,0.1025711769449713,0.04539525887200443
UGC05986,1.26,50.8,44.27149421467497,3.76,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,2.2175392119960233,-0.009112686543117365,0.515472914597968,0.1580235789693341,0.44257324741782633,0.44257324741782633,225870712.93037254,5.5459999999999985,1,44.27149421467497,0.1285138934119099,0.056876811145617365
UGC05986,1.88,68.2,53.76221070603403,2.58,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.239092251056424,2.2175392119960233,-0.009112686543117365,0.515472914597968,0.1580235789693341,0.44257324741782633,0.44257324741782633,225870712.93037254,5.5459999999999985,1,53.76221070603403,0.21169779023410512,0.0936917784950857
UGC05986,2.51,84.3,66.168567311073,2.28,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.230457329207106,2.2117982194738595,-0.009003098642999268,0.5123734118327152,0.16623845263320092,0.4540768576330153,0.4540768576330153,263945908.32760674,7.416377853736088,1,66.168567311073,0.2150822383028113,0.09766386690121592
UGC05986,3.13,95.3,70.93660973009635,2.01,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2219594696093647,2.2061483538171265,-0.008895250233359233,0.5093231075240539,0.17432293147700637,0.46539787086066164,0.46539787086066164,301416735.54393244,9.257067170111288,1,70.93660973009635,0.25564942570727855,0.11897869841091833
UGC05986,3.77,106.0,72.34067458905814,3.58,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2131874855084703,2.2003162344295317,-0.00878392284276307,0.5061744063022098,0.18266819996093456,0.4770840780633933,0.4770840780633933,340096299.12207514,11.157133561208267,2,72.34067458905814,0.31754080576360244,0.15149366256523533
UGC05986,4.39,112.0,74.73848272476502,4.25,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.2046896259107287,2.1946663687727987,-0.008676074433123036,0.5031241019935484,0.19075267880474,0.48840509129103965,0.48840509129103965,377567126.33840084,12.997822877583465,2,74.73848272476502,0.33269211852888375,0.16248852452190884
UGC05986,5.02,115.0,75.43128064669192,3.18,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.196054704061411,2.188925376250635,-0.008566486533004939,0.5000245992282957,0.1989675524686068,0.4999087015062286,0.4999087015062286,415642321.73563504,14.868200731319554,2,75.43128064669192,0.34407582046354857,0.17200649662762282
UGC05986,5.65,116.0,72.3922930980916,2.32,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.1831217243585637,2.183866590150337,-0.008456898632886867,0.4967227454516723,0.200431213169181,0.5017262037788904,0.5017262037788904,388998399.87254274,16.73417,2,72.3922930980916,0.3759285077750724,0.18861318309825018
UGC05986,6.28,116.0,69.05063649235971,2.01,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.170154360192888,2.1788132617014138,-0.008347310732768794,0.49341927286695797,0.20184086416604882,0.503466217188012,0.503466217188012,361836725.0713678,18.600103999999998,2,69.05063649235971,0.4047358923072438,0.20377084866014264
UGC05986,6.9,116.0,66.21693212464619,2.28,1.18,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05986_structure_enriched.csv,2.157392827204446,2.1738401448151725,-0.008239462323128787,0.49016823635501683,0.20322813975026796,0.5051786113366714,0.5051786113366714,335106187.9654496,20.43642,3,66.21693212464619,0.42916437823580866,0.21680466463233183
