ra,dec,distance,pm_ra_cosdec,pm_dec,radial_velocity,ID,StreamName,TrackName,track_point_index,source_table,point_uid
21.580100101512134,-68.9999800837423,1.6000089280546443,0.0,0.0,0.0,7,Alpheus,Alpheus-G13,0,end_points,end_points_0000012
27.67477137381197,-44.99998721590151,2.0000082972012883,0.0,0.0,0.0,7,Alpheus,Alpheus-G13,1,end_points,end_points_0000013
338.7831993505229,-7.539445802209777,4.835233745338127,3.520961490245197,-24.351096330549023,-200.1380238507696,8,Aquarius,Aquarius-W11,0,end_points,end_points_0000014
351.0692596864032,-9.924148342400178,3.342025418794275,9.490476698942224,-32.452904865741615,-210.81926617125956,8,Aquarius,Aquarius-W11,1,end_points,end_points_0000015
145.34476601830482,-5.557668452138304,1.0,-0.7352112989386193,0.9016429755310682,148.18458965221245,9,C-10,C-10-I24,0,end_points,end_points_0000016
147.1667156304075,9.0670662623065,1.0000000000000009,-0.1468182978000647,0.2586584786869206,-42.819126553542375,9,C-10,C-10-I24,1,end_points,end_points_0000017
103.05502377082756,30.11394393530636,1.0000000000000004,5.857559599487971,-0.9910693797725116,3087.233503290668,10,C-11,C-11-I24,0,end_points,end_points_0000018
128.93459666775112,57.13413810819493,1.0000000000000002,7.065634226487991,-3.1933738724083893,-98.357786423394,10,C-11,C-11-I24,1,end_points,end_points_0000019
81.09126605131847,-26.72684871586565,0.9999999999999986,-0.3022286340998699,-1.8886842446867185,229.21214755791007,11,C-12,C-12-I24,0,end_points,end_points_0000020
112.55114055416846,-32.91206343618494,1.000000000000004,-1.0628983599104451,-0.6168443900131919,365.8185724466836,11,C-12,C-12-I24,1,end_points,end_points_0000021
29.673750835717662,55.25469127258882,1.0000000000000029,2.269827326028409,2.636041944827596,-364.149999999992,12,C-13,C-13-I24,0,end_points,end_points_0000022
37.7794929841231,32.880922632031144,0.9999999999999992,3.600551274957809,1.1023087211767688,5515.759510220432,12,C-13,C-13-I24,1,end_points,end_points_0000023
354.1550433865781,36.11542317395166,17.999999999999993,1.4176017216257013,-2.121502736461074,-189.43999999999997,13,C-19,C-19-I21,0,end_points,end_points_0000024
355.3062966454956,6.406326471136983,18.000000000000018,1.1928496152468089,-3.2388513749544336,-189.4399999999997,13,C-19,C-19-I21,1,end_points,end_points_0000025
353.197831825051,18.868516002945302,0.9999999999999988,-1.2951061259859014,1.854957035416541,5.204132872220825,14,C-20,C-20-I24,0,end_points,end_points_0000026
2.382249009629175,4.108687205938407,1.0,-0.5895152485589155,1.3464907798304733,-133.91529077102766,14,C-20,C-20-I24,1,end_points,end_points_0000027
194.15759393715663,15.690556471742136,1.000000000000001,2.189694165761037,-3.157936274357052,145.88027667715988,15,C-22,C-22-I24,0,end_points,end_points_0000028
204.46467343342437,18.062266150595057,1.000000000000001,1.5794575723926876,-3.6713836180001937,295.52062147572406,15,C-22,C-22-I24,1,end_points,end_points_0000029
189.11398320411655,53.72296483680055,1.0000000000000022,-6.332369202921649,0.5155522716279997,-206.47207677178525,16,C-23,C-23-I24,0,end_points,end_points_0000030
200.19080908923823,34.787398890711664,0.9999999999999996,-5.121870986002076,-0.0840834955531431,-157.2413374259707,16,C-23,C-23-I24,1,end_points,end_points_0000031
143.3614578759173,35.079134198119455,0.9999999999999992,0.7549133264959826,-0.7020725752451922,-18.045574627049746,17,C-24,C-24-I24,0,end_points,end_points_0000032
169.70956126787897,69.1689546017997,0.999999999999998,1.1100240113233557,-0.2903829358526781,-27.778423796349653,17,C-24,C-24-I24,1,end_points,end_points_0000033
98.3138656870488,31.997782519642094,0.9999999999999996,5.491140923989589,-0.7595306065833336,-73.60181983417368,18,C-25,C-25-I24,0,end_points,end_points_0000034
127.15645940139736,47.58610778119871,0.9999999999999994,7.144349150334212,-2.971464701053301,18.552275713536737,18,C-25,C-25-I24,1,end_points,end_points_0000035
165.19788583465953,84.32581717510506,3.980760253739239,-13.084016036680127,-10.497292339510617,999.9999999999995,19,C-4,C-4-I21,0,end_points,end_points_0000036
249.6181476912542,77.11341213718113,3.2401906798767546,-15.81956634421676,16.296994456279933,1000.0000000000008,19,C-4,C-4-I21,1,end_points,end_points_0000037
113.35053109462348,36.67835341937529,3.3518629495384307,-1.1381989110832555,-12.72086609605445,57.74999999999989,20,C-5,C-5-I21,0,end_points,end_points_0000038
119.80309502497622,33.59945430352415,5.6241849249486044,-0.4291627980670327,-8.197216629305162,191.62999999999988,20,C-5,C-5-I21,1,end_points,end_points_0000039
270.87146584824586,-53.13402347861628,6.120265710848967,-15.459273880731882,-7.669016513735428,95.24193963674516,21,C-7,C-7-I21,0,end_points,end_points_0000040
305.03581361092245,-42.58159153905414,5.895672735121788,-9.596815800762911,-15.029608870625774,19.924423608851573,21,C-7,C-7-I21,1,end_points,end_points_0000041
327.4044428990838,-81.77774076615553,3.593323701917813,9.180321713146672,4.663567733917409,1000.0,22,C-8,C-8-I21,0,end_points,end_points_0000042
346.57217500675,-72.58495394395058,3.5002941301251096,7.609749085164767,6.458621267560993,1000.0000000000028,22,C-8,C-8-I21,1,end_points,end_points_0000043
146.03594059801907,32.88150758593555,0.9999999999999988,-8.019965439522348,-9.082022752338752,-14.658675882940877,23,C-9,C-9-I24,0,end_points,end_points_0000044
166.32218026035673,14.934752442957205,1.0000000000000002,-8.911179375818442,-4.28855671957994,45.15212620536789,23,C-9,C-9-I24,1,end_points,end_points_0000045
25.605029877710397,-0.2226967218416419,20.36723898363518,1.3933522203641304,0.772124411219798,-6.052426374595743e-15,24,Cetus-New,Cetus-New-Y21,0,end_points,end_points_0000046
26.613432026846407,-67.96085478980963,18.73386782284806,2.4031168370096583,2.2066323720279124,3.368306851948935e-14,24,Cetus-New,Cetus-New-Y21,1,end_points,end_points_0000047
12.881532015564057,29.899274594927856,26.4877547570798,0.781312910574723,0.3153758133269581,-1.0525958912340423e-14,25,Cetus-Palca,Cetus-Palca-T21,0,end_points,end_points_0000048
46.77558430202136,-67.98970707166082,35.02164766549307,1.0687997787444967,0.4385962265456234,-2.1051917824680846e-14,25,Cetus-Palca,Cetus-Palca-T21,1,end_points,end_points_0000049
20.008469246906145,-4.119747000087533,27.176725991527427,8.326672684688674e-17,-1.1102230246251563e-16,-86.47542588532053,26,Cetus,Cetus-Y13,0,end_points,end_points_0000050
32.22085837770322,23.53091737807431,32.48916169833269,-5.551115123125783e-17,1.1102230246251563e-16,-155.53330066165523,26,Cetus,Cetus-Y13,1,end_points,end_points_0000051
186.0,-3.0,11.0,0.0,0.0,0.0,27,Cocytos,Cocytos-G09,0,end_points,end_points_0000052
259.0,20.0,11.0,0.0,0.0,0.0,27,Cocytos,Cocytos-G09,1,end_points,end_points_0000053
140.72710360954883,-12.957172589531869,4.904067206838191,0.0,0.0,0.0,28,Corvus,Corvus-M18,0,end_points,end_points_0000054
215.9470359227305,-19.027462043684988,14.829469443727248,0.0,0.0,-0.0,28,Corvus,Corvus-M18,1,end_points,end_points_0000055
10.818410683980384,-37.15286586065531,50.10000000000005,0.1790818780324437,-0.7174113737199721,-114.57987179401306,29,Elqui,Elqui-S19,0,end_points,end_points_0000056
22.63395969629885,-43.37324205378437,50.1,0.0482673088860811,-0.0052665199928292,-102.215602222509,29,Elqui,Elqui-S19,1,end_points,end_points_0000057
65.97858431221825,-21.416713332935693,95.0000000000001,0.0,0.0,0.0,30,Eridanus,Eridanus-M17,0,end_points,end_points_0000058
66.39221568778181,-20.95708666706432,95.0000000000001,0.0,0.0,0.0,30,Eridanus,Eridanus-M17,1,end_points,end_points_0000059
123.2755445128934,-10.088678886107273,9.199134134222826,-0.9543040087089468,-7.408927714016094,249.1627883804347,31,GD-1,GD-1-I21,0,end_points,end_points_0000060
219.91332538819165,57.91071902630444,11.684442740062588,-6.447036514334155,-1.3336552693612682,-245.48377791881035,31,GD-1,GD-1-I21,1,end_points,end_points_0000061
183.0902710466832,-20.80116214711275,4.988265960487717,-12.179857204551745,-15.82328483280908,41.8942141792729,32,Gaia-1,Gaia-1-I21,0,end_points,end_points_0000062
203.25671346592807,7.502964549814063,4.481766425070455,-16.90912646128493,-20.83206575707808,-9.37848990480937,32,Gaia-1,Gaia-1-I21,1,end_points,end_points_0000063
150.73000953660258,15.999758732729468,17.381981250642063,-3.2615819967736077,-2.3276956561843605,-2.5262301389617013e-14,33,Gaia-10,Gaia-10-I21,0,end_points,end_points_0000064
168.47103078055383,14.055873748233587,12.085176937315635,-5.381193738705827,-3.3989565390085805,-5.894536990910638e-14,33,Gaia-10,Gaia-10-I21,1,end_points,end_points_0000065
267.7130112915175,48.68846727804634,11.461675480778185,-4.749252275989601,5.332353094214834,1000.0000000000016,34,Gaia-11,Gaia-11-I21,0,end_points,end_points_0000066
277.26289850528445,28.25222750989693,13.834546176669877,-3.314097091556161,4.9186079576289305,1000.0,34,Gaia-11,Gaia-11-I21,1,end_points,end_points_0000067
36.0486418651919,20.338704019897225,13.29931454959926,5.008981707610459,-5.098387672938264,1.0104920555846805e-13,35,Gaia-12,Gaia-12-I21,0,end_points,end_points_0000068
46.73247558132388,11.20083506599109,10.865854434960909,7.285493019074188,-6.878656455034045,0.0,35,Gaia-12,Gaia-12-I21,1,end_points,end_points_0000069
1.837517743596596,-8.453090649276422,7.017003795725467,0.3172546843410231,0.5849062025658895,87217.43742942721,36,Gaia-2,Gaia-2-I21,0,end_points,end_points_0000070
9.128472654728334,-21.04396905357319,7.030744226704,-0.1575141273676763,0.0297443451543131,-129957.55755556509,36,Gaia-2,Gaia-2-I21,1,end_points,end_points_0000071
171.0,-15.0,9.0,0.0,0.0,0.0,37,Gaia-3,Gaia-3-M18,0,end_points,end_points_0000072
179.0,-32.0,14.0,0.0,0.0,0.0,37,Gaia-3,Gaia-3-M18,1,end_points,end_points_0000073
163.0,-11.0,10.7,0.0,0.0,0.0,38,Gaia-4,Gaia-4-M18,0,end_points,end_points_0000074
167.0,-3.0,11.5,0.0,0.0,0.0,38,Gaia-4,Gaia-4-M18,1,end_points,end_points_0000075
137.0,23.0,18.5,0.0,0.0,0.0,39,Gaia-5,Gaia-5-M18,0,end_points,end_points_0000076
154.0,42.0,20.5,0.0,0.0,0.0,39,Gaia-5,Gaia-5-M18,1,end_points,end_points_0000077
204.81399982630853,25.529743091426923,8.528975518793992,-9.08243494315961,-10.32746792441273,1.347322740779574e-13,40,Gaia-6,Gaia-6-I21,0,end_points,end_points_0000078
224.4151661686573,38.60048385962733,9.862637592311753,-6.832281439065796,-4.991460301803571,1.8525687685719145e-13,40,Gaia-6,Gaia-6-I21,1,end_points,end_points_0000079
175.00327432397307,-8.38693009096021,4.558076264339244,-10.098264589279704,-1.1201934568653458,-5.6313880181021266e-14,41,Gaia-7,Gaia-7-I21,0,end_points,end_points_0000080
184.2847001159234,-19.849445090105288,5.106542055603429,-10.394860877875448,-0.3799719011923139,8.21024795162553e-14,41,Gaia-7,Gaia-7-I21,1,end_points,end_points_0000081
181.70666733350367,-24.919072095420454,7.467913092473265,-10.122257632629331,-8.529467589752398,121.12033301234142,42,Gaia-8,Gaia-8-I21,0,end_points,end_points_0000082
199.9937456361054,-12.79839242741325,6.832103620775754,-8.355865698274611,-7.7329228657082,-1623.5171192220005,42,Gaia-8,Gaia-8-I21,1,end_points,end_points_0000083
219.92416951601376,70.80981088051067,3.777449699678969,-17.019480756218055,6.644541839406515,-86.45148372595062,43,Gaia-9,Gaia-9-I21,0,end_points,end_points_0000084
244.22128896734824,51.76585833333504,5.267849298340578,-8.882209235581403,5.4595481211221335,-372.5246583466488,43,Gaia-9,Gaia-9-I21,1,end_points,end_points_0000085
265.94483478188977,-76.43766291410586,3.085708611179772,-21.302135878449093,-16.912596584818886,262.96579326482714,44,Gunnthra,Gunnthra-I21,0,end_points,end_points_0000086
300.1136350015303,-60.28685987103997,3.243443246563633,-7.835101892384207,-30.21539751785284,59.22146250372428,44,Gunnthra,Gunnthra-I21,1,end_points,end_points_0000087
245.4160702896852,4.999980848603858,18.94701647008075,0.0,0.0,0.0,45,Hermus,Hermus-G14,0,end_points,end_points_0000088
253.191142114462,50.00007259218514,14.854761837437405,0.0,0.0,0.0,45,Hermus,Hermus-G14,1,end_points,end_points_0000089
278.58977526546283,15.17508982770735,3.2118512679847693,-6.023895153260552,13.361595372944748,-331.1703439904268,46,Hrid,Hrid-I21,0,end_points,end_points_0000090
288.8806152138292,76.66408347087736,3.912764858673016,-1.6689455338617902,19.135441905193822,-34.15763778629604,46,Hrid,Hrid-I21,1,end_points,end_points_0000091
29.334273082778264,-78.55818922225784,0.9999999999999992,3.799588690919336,-1.6740400122944266,-586838.1859847722,47,Hydrus,Hydrus-I24,0,end_points,end_points_0000092
60.68561386647013,-80.61579105394482,1.0000000000000102,4.992107202386251,-0.0627934456570074,9561411.955883728,47,Hydrus,Hydrus-I24,1,end_points,end_points_0000093
249.0581371143224,11.000736150918565,22.99959921763179,0.0,0.0,0.0,48,Hyllus,Hyllus-G14,0,end_points,end_points_0000094
246.89344480076693,34.00081979156672,18.49930316688233,0.0,0.0,0.0,48,Hyllus,Hyllus-G14,1,end_points,end_points_0000095
324.14614301137647,-51.96994821434679,16.599999999999994,2.3498650451953123,-4.847443685432431,-83.75513817903254,49,Indus,Indus-S19,0,end_points,end_points_0000096
350.28201037476896,-64.19253416352409,16.600000000000012,4.2710835140558405,-4.688557813109836,-10.966412642206816,49,Indus,Indus-S19,1,end_points,end_points_0000097
128.9683933064716,-34.48836755704133,33.34876994393283,-0.2153411722640187,-1.0176822264619438,0.0,50,Jet,Jet-F22,0,end_points,end_points_0000098
148.4609395016182,-10.146634362932575,27.318707710665272,-1.2254954226897328,-1.7768834206021151,-8.420767129872338e-15,50,Jet,Jet-F22,1,end_points,end_points_0000099
7.304192759948936,-52.201367514885895,12.999999999999998,7.554340581925718,-2.877176965130654,-1.6841534259744676e-14,51,Jhelum-a,Jhelum-a-B19,0,end_points,end_points_0000100
321.469689871049,-46.23993558129112,12.999999999999982,4.998297516373801,-6.081864808197023,-2.020984111169361e-13,51,Jhelum-a,Jhelum-a-B19,1,end_points,end_points_0000101
7.14318067036055,-51.30690310753352,13.00000000000001,7.547972016404731,-2.893843008177792,8.420767129872338e-14,52,Jhelum-b,Jhelum-b-B19,0,end_points,end_points_0000102
322.0863558431586,-45.44906333329763,13.000000000000009,5.045112477465457,-6.04308676895314,-2.694645481559148e-13,52,Jhelum-b,Jhelum-b-B19,1,end_points,end_points_0000103
193.35557241438488,65.64628833021634,10.127143165416744,-7.826019353541053,-5.60414618457879,126.95657281862428,53,Kshir,Kshir-I21,0,end_points,end_points_0000104
237.6761131940639,67.3296565417004,10.963425634474191,-6.734491996492812,0.2793341368037585,-557.4290225806624,53,Kshir,Kshir-I21,1,end_points,end_points_0000105
14.859317570138163,-14.03524591426475,8.236840507616984,0.0684224594216873,0.1608304764158497,1000.0000000000008,54,Kwando,Kwando-I21,0,end_points,end_points_0000106
29.339740711581392,-29.566282221815293,6.989647955659185,-0.2124049996023078,0.1143315943542209,1000.0000000000006,54,Kwando,Kwando-I21,1,end_points,end_points_0000107
145.22568560265316,-0.0672377697157783,16.19825733879479,1.2022242698027024,-1.3843086412710843,161.85231471852515,55,LMS-1,LMS1-Y20,0,end_points,end_points_0000108
315.89719699862803,-5.631750884122876,16.209787796706728,1.6322068685333988,-4.422188415981688,-3.7447992381034,55,LMS-1,LMS1-Y20,1,end_points,end_points_0000109
57.88629777859073,3.44213110415857,8.902443635598416,7.821999545990305,-8.750804341203038,-60.48501726889212,56,Leiptr,Leiptr-I21,0,end_points,end_points_0000110
115.75182651137948,-44.47076414287865,6.017408242735117,8.47079285017248,-4.61787906529392,285.48007271534686,56,Leiptr,Leiptr-I21,1,end_points,end_points_0000111
171.0,18.0,13.0,0.0,0.0,0.0,57,Lethe,Lethe-G09,0,end_points,end_points_0000112
258.0,20.0,13.0,0.0,0.0,0.0,57,Lethe,Lethe-G09,1,end_points,end_points_0000113
310.37544304509873,-4.980416378120674,10.63334408081448,5.091365053158972,-2.2514944198730618,-1.094699726883404e-13,58,M2,M2-I21,0,end_points,end_points_0000114
331.5737334892758,2.6384208029705123,12.233652336803791,2.5571743068277297,-2.02650736825204,7.368171238638296e-15,58,M2,M2-I21,1,end_points,end_points_0000115
188.97486664665075,24.028869929020484,13.549111629713794,-0.9816784951211424,-1.869630181438668,-49.080312573485344,59,M3-Svol,M3-Y23,0,end_points,end_points_0000116
237.77095314954693,26.96381426790402,7.675906104565621,2.4531990669283696,-5.637573500568551,-194.8798059450524,59,M3-Svol,M3-Y23,1,end_points,end_points_0000117
320.8350880434941,-25.43041442803958,8.458000000000027,0.0,0.0,0.0,60,M30,M30-S20,0,end_points,end_points_0000118
328.2685812988224,-20.55946792270201,8.457999999999997,0.0,0.0,0.0,60,M30,M30-S20,1,end_points,end_points_0000119
226.79776455925847,3.773088974364594,15.90897761671399,4.024569735478726,-10.172386453082636,1.0104920555846805e-13,61,M5,M5-G19,0,end_points,end_points_0000120
188.07142446561048,21.008786407303656,12.316328118780312,2.4377575039054777,-6.681426328185903,3.368306851948935e-14,61,M5,M5-G19,1,end_points,end_points_0000121
190.1204133839909,-47.32109546202406,8.267093786483223,-2.2182884762648127,1.0027105261633902,1.2631150694808506e-14,62,M68-Fjorm,M68-P19,0,end_points,end_points_0000122
273.48942253688114,66.52056055901161,4.737115038142775,3.695286180505731,0.8800614736555347,-9.47336302110638e-15,62,M68-Fjorm,M68-P19,1,end_points,end_points_0000123
246.93203474654263,43.03825232754596,9.157941520244869,-5.200568766055029,-3.0877144803466625,-244.52546238639124,63,M92,M92-I21,0,end_points,end_points_0000124
273.1703430436212,38.389748239626414,6.999302757680494,-5.386491978766761,1.999605178086969,187.2029818424567,63,M92,M92-I21,1,end_points,end_points_0000125
10.256167889668394,-24.50088258765178,20.00000000000005,0.0,0.0,0.0,64,Molonglo,Molonglo-G17,0,end_points,end_points_0000126
354.64858434466873,-12.000885101222616,19.99999999999992,0.0,0.0,0.0,64,Molonglo,Molonglo-G17,1,end_points,end_points_0000127
78.53515334543684,71.74058779541089,10.599999999999971,0.360219980787289,0.161961572862574,1.5788938368510633e-15,65,Monoceros,Monoceros-R21,0,end_points,end_points_0000128
116.1155139057789,30.55973558609988,10.6,-0.252421255786418,-0.9122971278700422,-4.210383564936169e-15,65,Monoceros,Monoceros-R21,1,end_points,end_points_0000129
124.2619830452148,-65.59620429021933,20.000000000000103,0.0,0.0,0.0,66,Murrumbidgee,Murrumbidgee-G17,0,end_points,end_points_0000130
358.62974248502303,15.970793849164965,19.99999999999988,0.0,0.0,0.0,66,Murrumbidgee,Murrumbidgee-G17,1,end_points,end_points_0000131
41.69964580164177,-62.60067085967897,16.47160755859053,1.522781638235998,-2.687001926242604,0.0,67,NGC1261,NGC1261-I21,0,end_points,end_points_0000132
56.46294832257161,-47.53070630051716,22.67321725704316,1.9594797848132723,-1.5415083770013205,-6.73661370389787e-14,67,NGC1261,NGC1261-I21,1,end_points,end_points_0000133
43.20129662605783,-61.34712336331102,0.9999999999999988,1.836196774507207,-1.271810648557417,44.63464092277902,68,NGC1261a,NGC1261a-I24,0,end_points,end_points_0000134
54.157810046269546,-45.66422260953899,0.9999999999999992,2.283102355407575,-1.2156037247145406,120.23971933192,68,NGC1261a,NGC1261a-I24,1,end_points,end_points_0000135
42.10924143497441,-49.898177347159006,1.0000000000000024,2.366610821336508,-1.29517623456195,-32929072.160805665,69,NGC1261b,NGC1261b-I24,0,end_points,end_points_0000136
57.81811178637268,-53.850566287372914,1.0,1.8424451577593568,-1.5842961505040876,396486.0308509904,69,NGC1261b,NGC1261b-I24,1,end_points,end_points_0000137
83.98543446205359,-50.64112417882557,14.698658619561018,2.189613758659434,-0.2103921180989706,-1.3683746586042547e-14,70,NGC1851,NGC1851-I21,0,end_points,end_points_0000138
78.35703112799797,-36.49724189532303,13.504805810380812,2.3691386002105927,-0.5414187918164863,-8.420767129872338e-15,70,NGC1851,NGC1851-I21,1,end_points,end_points_0000139
93.2698686527406,-32.22519872069279,12.436895878034038,3.323947868828275,-2.141510081039905,6.73661370389787e-14,71,NGC2298,NGC2298-I21,0,end_points,end_points_0000140
105.56670200742602,-38.14448140127482,11.013628633906444,3.1483506683205147,-2.1907085850920263,0.0,71,NGC2298,NGC2298-I21,1,end_points,end_points_0000141
5.920744006785922,-19.95517861596,11.49275721788088,4.22133785415674,-5.330039198675897,-1.6841534259744676e-14,72,NGC288,NGC288-I21,0,end_points,end_points_0000142
15.299688569405085,-28.374576328464236,10.617669385092354,4.07475166684744,-5.582837864573632,5.0524602779234026e-14,72,NGC288,NGC288-I21,1,end_points,end_points_0000143
42.29847920913508,20.812029301121846,5.269213780811808,8.409807181960137,-7.267857593472858,-1.6841534259744676e-14,73,NGC3201-Gjoll,NGC3201-P21,0,end_points,end_points_0000144
178.36142433209437,-46.73404154756138,3.1557142547673283,3.7101290512060423,-0.6973802237823464,-1.2631150694808506e-14,73,NGC3201-Gjoll,NGC3201-P21,1,end_points,end_points_0000145
195.0,15.0,17.4,0.0,0.0,0.0,74,NGC5053,NGC5053-L06,0,end_points,end_points_0000146
199.1,17.7,17.4,0.0,0.0,0.0,74,NGC5053,NGC5053-L06,1,end_points,end_points_0000147
192.8362823233197,35.496395182058286,26.80783989886806,-4.085622732556278,-1.5911645469103384,1.1789073981821273e-13,75,NGC5466,NGC5466-J21,0,end_points,end_points_0000148
224.6121312321029,21.77842502494974,14.322757334368177,-6.668184078818156,-0.2117513339516019,3.157787673702127e-14,75,NGC5466,NGC5466-J21,1,end_points,end_points_0000149
258.6900250822972,-64.61030089602123,7.6489999999999965,0.0,0.0,-0.0,76,NGC6362,NGC6362-S20,0,end_points,end_points_0000150
264.16994747615684,-67.87715188545374,7.648999999999999,0.0,0.0,-0.0,76,NGC6362,NGC6362-S20,1,end_points,end_points_0000151
257.7164531870689,-54.4567700745979,2.3893508967366635,1.8372217070664347,-18.44109484113981,58.57472771121213,77,NGC6397,NGC6397-I21,0,end_points,end_points_0000152
288.3156618891923,-53.10588041597524,2.5941981336327955,6.731286582997464,-14.244994277675833,67.9798225441685,77,NGC6397,NGC6397-I21,1,end_points,end_points_0000153
345.8519318132013,-18.890696822203125,1.0000000000000009,0.6596546530536784,-2.777125760738244,1000.0000000000005,78,NGC7492,NGC7492-I24,0,end_points,end_points_0000154
350.3845967853022,-12.266080362374105,1.000000000000001,1.0807077474825275,-2.6813739495063444,1000.0,78,NGC7492,NGC7492-I24,1,end_points,end_points_0000155
25.606208396186112,-35.21000344437295,1.0000000000000024,1.942487994347884,1.1466155457153135,182.0788625307948,79,New-1,New-1-I24,0,end_points,end_points_0000156
29.03398069671565,-63.87703552321612,1.0000000000000024,2.445115441754884,2.4558113599231746,70.64315167257345,79,New-1,New-1-I24,1,end_points,end_points_0000157
141.9120436043315,-27.87923554308546,1.0000000000000016,2.423097733723949,8.600472164064456,98.86807310365104,80,New-10,New-10-I24,0,end_points,end_points_0000158
150.54693679094015,-3.149752000141452,1.000000000000003,2.0974310559616374,3.537154913739392,108.61007205910072,80,New-10,New-10-I24,1,end_points,end_points_0000159
154.7621354856512,40.13697695516871,1.000000000000001,-4.387782441173613,-14.850298089579042,3867.2654315347913,81,New-11,New-11-I24,0,end_points,end_points_0000160
152.6914245892045,33.17367903601221,1.000000000000002,-3.794032640505538,-15.279824965908906,-34.9278881662323,81,New-11,New-11-I24,1,end_points,end_points_0000161
158.70647077365024,-46.96171688260549,1.0000000000000009,1.9672028665787025,8.352071126183041,283.68266227180646,82,New-12,New-12-I24,0,end_points,end_points_0000162
164.96224924568375,-31.76224050543296,1.0000000000000009,0.064969362266023,4.494994016016808,365.7095919176559,82,New-12,New-12-I24,1,end_points,end_points_0000163
158.8575108577123,-49.30969689818531,0.9999999999999976,-2.3674852893413743,-4.158038782143436,997.1877631661266,83,New-13,New-13-I24,0,end_points,end_points_0000164
168.3462708747254,-21.186881768502197,0.9999999999999996,-12.413228709120324,-18.884150652098867,1030.5244860277955,83,New-13,New-13-I24,1,end_points,end_points_0000165
166.4350235409098,-15.908041180235417,1.0000000000000002,-25.87987973698662,-5.285951087777137,144.84999999999982,84,New-14,New-14-I24,0,end_points,end_points_0000166
171.91494330876813,-24.448555125059585,0.9999999999999996,-27.962660921419683,-1.2747940318042923,126.3220506947512,84,New-14,New-14-I24,1,end_points,end_points_0000167
166.745209491581,11.740125110647762,0.9999999999999994,4.840186254485284,-3.462483400246299,177.41644112726755,85,New-15,New-15-I24,0,end_points,end_points_0000168
186.16023385148603,13.858396298180926,1.0000000000000009,2.923077172801852,-3.25800017651032,202.74936529643216,85,New-15,New-15-I24,1,end_points,end_points_0000169
185.40915368303823,-46.78464509428349,1.000000000000001,-4.170258826655307,11.40740817549753,-491.2684361956325,86,New-16,New-16-I24,0,end_points,end_points_0000170
189.10869278516395,-24.81385624378317,1.0000000000000009,-3.3501275552288945,3.4780591874337574,1256.931656314403,86,New-16,New-16-I24,1,end_points,end_points_0000171
205.38183467731997,23.73815720200475,0.9999999999999988,-22.015966445368427,-1.216511092804808,999.9999999999984,87,New-17,New-17-I24,0,end_points,end_points_0000172
213.1770161993337,18.28666990730468,1.000000000000001,-22.70632195646634,0.7828522647686782,1000.0000000000014,87,New-17,New-17-I24,1,end_points,end_points_0000173
209.2504951677463,16.093997947156748,0.999999999999999,-1.7752987228811463,-0.401881288949923,1000.0000000000022,88,New-18,New-18-I24,0,end_points,end_points_0000174
212.05476151298635,24.978347971140064,0.9999999999999972,-4.326799904786114,-5.983698261107904,1000.0,88,New-18,New-18-I24,1,end_points,end_points_0000175
220.7744782731777,32.08605084910829,1.0000000000000002,-3.374502910800478,-1.77347598892068,-65.81607125844836,89,New-19,New-19-I24,0,end_points,end_points_0000176
