galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc
UGC11557,0.33,4.0,7.9,1.71,21.94,0.0,48.484848484848484
UGC11557,0.99,17.0,8.6,2.41,47.32,0.0,291.9191919191919
UGC11557,1.76,33.3,7.9,-7.34,59.39,0.0,630.0511363636363
UGC11557,2.42,44.9,10.5,-10.59,70.77,0.0,833.0619834710743
UGC11557,3.19,53.0,7.9,0.97,81.19,0.0,880.564263322884
UGC11557,3.85,60.8,7.9,9.74,83.68,0.0,960.1662337662337
UGC11557,4.62,69.0,7.9,11.43,87.03,0.0,1030.5194805194806
UGC11557,5.28,76.6,7.9,16.36,90.49,0.0,1111.2803030303028
UGC11557,5.94,85.0,7.9,17.72,93.96,0.0,1216.3299663299663
UGC11557,7.04,78.1,6.7,24.54,93.48,0.0,866.4218749999998
UGC11557,8.8,81.6,6.7,35.45,87.18,0.0,756.6545454545453
UGC11557,10.56,84.5,6.7,33.35,79.1,0.0,676.1600378787879
