galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc
NGC4068,0.21,4.68,3.65,0.92,6.84,0.0,104.29714285714284
NGC4068,0.64,13.1,3.44,4.01,16.7,0.0,268.14062499999994
NGC4068,1.06,22.5,2.45,7.7,21.47,0.0,477.5943396226415
NGC4068,1.48,30.4,1.71,12.5,23.36,0.0,624.4324324324324
NGC4068,1.91,36.0,1.7,17.24,23.95,0.0,678.5340314136126
NGC4068,2.33,41.9,4.97,19.86,22.61,0.0,753.4806866952789
