galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc
CamB,0.16,1.99,1.5,1.86,3.75,0.0,24.750625
CamB,0.41,4.84,1.5,4.24,9.47,0.0,57.135609756097566
CamB,0.57,6.79,1.5,5.61,11.76,0.0,80.8843859649123
CamB,0.73,8.87,1.5,6.77,13.72,0.0,107.77657534246575
CamB,0.9,10.9,1.5,7.77,14.8,0.0,132.01111111111112
CamB,1.06,12.9,1.5,8.44,15.24,0.0,156.99056603773585
CamB,1.22,14.7,1.5,8.64,15.11,0.0,177.12295081967213
CamB,1.47,16.8,1.5,8.08,15.9,0.0,192.0
CamB,1.79,20.1,1.5,6.91,14.91,0.0,225.70391061452517
