Structural coupling rotation pipeline run log
started_at: 2026-03-23T16:49:48.602302
project_root: C:\Users\mincu\Desktop\topological_gravity_project
data_dir: C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized
output_root: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling
run_dir: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_164948_local_structural_coupling_v3
beta_mode: local_structural_coupling_v3
beta_value: 200.0
n_input_files: 175
------------------------------------------------------------------------
[001/175] [OK] CamB | beta_mean=91.3138 | eta_mean=0.455223 | ratio_max=0.575873 | rmse=6.1708 | mafe=0.707188
[016/175] [OK] F563-V1 | beta_mean=72.144 | eta_mean=0.449971 | ratio_max=0.489175 | rmse=5.09326 | mafe=0.174689
[017/175] [OK] F563-V2 | beta_mean=83.4149 | eta_mean=0.438608 | ratio_max=0.521044 | rmse=60.4638 | mafe=0.573044
[018/175] [OK] F565-V2 | beta_mean=90.9954 | eta_mean=0.464991 | ratio_max=0.508009 | rmse=42.3195 | mafe=0.585095
[019/175] [OK] F567-2 | beta_mean=103.087 | eta_mean=0.476696 | ratio_max=0.471416 | rmse=17.5428 | mafe=0.365778
[020/175] [OK] F568-1 | beta_mean=86.7227 | eta_mean=0.435853 | ratio_max=0.567314 | rmse=63.5576 | mafe=0.521308
[021/175] [OK] F568-3 | beta_mean=83.2689 | eta_mean=0.421452 | ratio_max=0.418394 | rmse=42.1601 | mafe=0.402873
[022/175] [OK] F568-V1 | beta_mean=89.6883 | eta_mean=0.440893 | ratio_max=0.530641 | rmse=65.6921 | mafe=0.604681
[023/175] [OK] F571-8 | beta_mean=71.4353 | eta_mean=0.459485 | ratio_max=0.545989 | rmse=59.8375 | mafe=0.697769
[024/175] [OK] F571-V1 | beta_mean=82.8159 | eta_mean=0.462224 | ratio_max=0.535835 | rmse=43.3459 | mafe=0.520263
[025/175] [OK] F574-1 | beta_mean=79.2373 | eta_mean=0.419349 | ratio_max=0.40019 | rmse=44.9597 | mafe=0.464593
[026/175] [OK] F574-2 | beta_mean=81.4906 | eta_mean=0.456861 | ratio_max=0.505727 | rmse=5.48929 | mafe=0.170254
[027/175] [OK] F579-V1 | beta_mean=92.7856 | eta_mean=0.442573 | ratio_max=0.554287 | rmse=53.0465 | mafe=0.512986
[028/175] [OK] F583-1 | beta_mean=101.442 | eta_mean=0.472568 | ratio_max=0.619239 | rmse=36.5516 | mafe=0.569192
[029/175] [OK] F583-4 | beta_mean=85.2021 | eta_mean=0.433436 | ratio_max=0.575925 | rmse=28.0499 | mafe=0.448014
[030/175] [OK] IC2574 | beta_mean=84.6259 | eta_mean=0.463514 | ratio_max=0.566918 | rmse=22.0451 | mafe=0.371333
[031/175] [OK] IC4202 | beta_mean=67.363 | eta_mean=0.441082 | ratio_max=0.380692 | rmse=55.8361 | mafe=0.304125
[032/175] [OK] KK98-251 | beta_mean=84.1956 | eta_mean=0.408875 | ratio_max=0.556069 | rmse=10.1235 | mafe=0.255483
[033/175] [OK] NGC0024 | beta_mean=93.3283 | eta_mean=0.445565 | ratio_max=0.656943 | rmse=45.0492 | mafe=0.40008
[034/175] [OK] NGC0055 | beta_mean=69.1057 | eta_mean=0.481967 | ratio_max=0.512985 | rmse=34.6813 | mafe=0.410292
[035/175] [OK] NGC0100 | beta_mean=64.8523 | eta_mean=0.46455 | ratio_max=0.566192 | rmse=39.3718 | mafe=0.472758
[036/175] [OK] NGC0247 | beta_mean=89.0673 | eta_mean=0.437693 | ratio_max=0.611323 | rmse=45.1527 | mafe=0.473352
[037/175] [OK] NGC0289 | beta_mean=73.1207 | eta_mean=0.476718 | ratio_max=0.175802 | rmse=58.5975 | mafe=0.315792
[038/175] [OK] NGC0300 | beta_mean=80.7788 | eta_mean=0.468808 | ratio_max=0.59508 | rmse=49.1216 | mafe=0.544436
[039/175] [OK] NGC0801 | beta_mean=61.9254 | eta_mean=0.456771 | ratio_max=0.35727 | rmse=26.2284 | mafe=0.116025
[040/175] [OK] NGC0891 | beta_mean=72.4045 | eta_mean=0.47589 | ratio_max=0.493262 | rmse=50.1628 | mafe=0.2055
[041/175] [OK] NGC1003 | beta_mean=71.4501 | eta_mean=0.496983 | ratio_max=0.445178 | rmse=55.7849 | mafe=0.494329
[042/175] [OK] NGC1090 | beta_mean=61.1857 | eta_mean=0.479457 | ratio_max=0.395579 | rmse=42.783 | mafe=0.330286
[043/175] [OK] NGC1705 | beta_mean=67.4414 | eta_mean=0.490043 | ratio_max=0.555033 | rmse=46.9345 | mafe=0.650765
[044/175] [OK] NGC2366 | beta_mean=73.9196 | eta_mean=0.432772 | ratio_max=0.586175 | rmse=23.5827 | mafe=0.46382
[045/175] [OK] NGC2403 | beta_mean=67.4289 | eta_mean=0.461832 | ratio_max=0.528444 | rmse=53.9834 | mafe=0.372653
[046/175] [OK] NGC2683 | beta_mean=69.5448 | eta_mean=0.468377 | ratio_max=0.384025 | rmse=48.3109 | mafe=0.256062
[047/175] [OK] NGC2841 | beta_mean=79.6796 | eta_mean=0.468972 | ratio_max=0.455721 | rmse=114.318 | mafe=0.371679
[048/175] [OK] NGC2903 | beta_mean=62.1698 | eta_mean=0.478579 | ratio_max=0.52389 | rmse=66.3672 | mafe=0.411914
[049/175] [OK] NGC2915 | beta_mean=73.3258 | eta_mean=0.454457 | ratio_max=0.566525 | rmse=55.5952 | mafe=0.708062
[050/175] [OK] NGC2955 | beta_mean=69.9624 | eta_mean=0.461274 | ratio_max=0.460835 | rmse=33.7234 | mafe=0.109849
[051/175] [OK] NGC2976 | beta_mean=89.6171 | eta_mean=0.466449 | ratio_max=0.616928 | rmse=18.539 | mafe=0.354484
[052/175] [OK] NGC2998 | beta_mean=61.472 | eta_mean=0.444346 | ratio_max=0.338869 | rmse=45.5465 | mafe=0.212574
[053/175] [OK] NGC3109 | beta_mean=90.0888 | eta_mean=0.41802 | ratio_max=0.595091 | rmse=34.4256 | mafe=0.608013
[054/175] [OK] NGC3198 | beta_mean=68.7809 | eta_mean=0.453924 | ratio_max=0.481693 | rmse=48.662 | mafe=0.313015
[055/175] [OK] NGC3521 | beta_mean=81.5284 | eta_mean=0.451928 | ratio_max=0.574111 | rmse=38.5993 | mafe=0.128243
[056/175] [OK] NGC3726 | beta_mean=70.8803 | eta_mean=0.459234 | ratio_max=0.389306 | rmse=41.8638 | mafe=0.218731
[057/175] [OK] NGC3741 | beta_mean=68.6545 | eta_mean=0.410569 | ratio_max=0.545941 | rmse=28.1176 | mafe=0.670382
[058/175] [OK] NGC3769 | beta_mean=70.9181 | eta_mean=0.470427 | ratio_max=0.452979 | rmse=47.9388 | mafe=0.369931
[059/175] [OK] NGC3877 | beta_mean=78.3286 | eta_mean=0.431175 | ratio_max=0.558719 | rmse=31.2595 | mafe=0.260409
[060/175] [OK] NGC3893 | beta_mean=69.3303 | eta_mean=0.455937 | ratio_max=0.458158 | rmse=55.4586 | mafe=0.277156
[061/175] [OK] NGC3917 | beta_mean=73.8916 | eta_mean=0.444359 | ratio_max=0.582645 | rmse=47.5766 | mafe=0.317993
[062/175] [OK] NGC3949 | beta_mean=61.9287 | eta_mean=0.44331 | ratio_max=0.534741 | rmse=30.5925 | mafe=0.140433
[063/175] [OK] NGC3953 | beta_mean=90.5325 | eta_mean=0.467096 | ratio_max=0.52643 | rmse=41.5391 | mafe=0.1813
[064/175] [OK] NGC3972 | beta_mean=110.123 | eta_mean=0.502042 | ratio_max=0.634438 | rmse=46.5902 | mafe=0.347986
[065/175] [OK] NGC3992 | beta_mean=60.2091 | eta_mean=0.445612 | ratio_max=0.169034 | rmse=63.8426 | mafe=0.245301
[066/175] [OK] NGC4010 | beta_mean=84.1325 | eta_mean=0.437297 | ratio_max=0.563422 | rmse=39.7418 | mafe=0.325547
[067/175] [OK] NGC4013 | beta_mean=71.6278 | eta_mean=0.52062 | ratio_max=0.452101 | rmse=54.8707 | mafe=0.282046
[068/175] [OK] NGC4051 | beta_mean=95.4059 | eta_mean=0.47293 | ratio_max=0.544724 | rmse=23.8021 | mafe=0.149476
[069/175] [OK] NGC4068 | beta_mean=87.3052 | eta_mean=0.462315 | ratio_max=0.546476 | rmse=12.4065 | mafe=0.470067
[070/175] [OK] NGC4085 | beta_mean=90.6784 | eta_mean=0.471949 | ratio_max=0.576976 | rmse=27.2806 | mafe=0.277712
[071/175] [OK] NGC4088 | beta_mean=63.1459 | eta_mean=0.452507 | ratio_max=0.447623 | rmse=41.7526 | mafe=0.218026
[072/175] [OK] NGC4100 | beta_mean=64.7163 | eta_mean=0.485386 | ratio_max=0.463978 | rmse=58.1606 | mafe=0.306001
[073/175] [OK] NGC4138 | beta_mean=66.184 | eta_mean=0.447296 | ratio_max=0.44022 | rmse=51.7615 | mafe=0.302972
[074/175] [OK] NGC4157 | beta_mean=62.8985 | eta_mean=0.482693 | ratio_max=0.415201 | rmse=45.9589 | mafe=0.243722
[075/175] [OK] NGC4183 | beta_mean=55.7083 | eta_mean=0.454685 | ratio_max=0.470336 | rmse=46.8454 | mafe=0.431557
[076/175] [OK] NGC4214 | beta_mean=62.7074 | eta_mean=0.481714 | ratio_max=0.57051 | rmse=45.0674 | mafe=0.557564
[077/175] [OK] NGC4217 | beta_mean=62.4112 | eta_mean=0.48756 | ratio_max=0.520382 | rmse=61.3436 | mafe=0.434296
[078/175] [OK] NGC4389 | beta_mean=103.707 | eta_mean=0.487872 | ratio_max=0.584226 | rmse=27.155 | mafe=0.504418
[079/175] [OK] NGC4559 | beta_mean=69.3718 | eta_mean=0.500375 | ratio_max=0.534376 | rmse=41.7378 | mafe=0.309819
[080/175] [OK] NGC5005 | beta_mean=74.389 | eta_mean=0.447166 | ratio_max=0.56127 | rmse=40.2193 | mafe=0.12462
[081/175] [OK] NGC5033 | beta_mean=73.9493 | eta_mean=0.48225 | ratio_max=0.326052 | rmse=69.703 | mafe=0.316252
[082/175] [OK] NGC5055 | beta_mean=65.6034 | eta_mean=0.479545 | ratio_max=0.422721 | rmse=42.0827 | mafe=0.216737
[083/175] [OK] NGC5371 | beta_mean=74.5005 | eta_mean=0.445016 | ratio_max=0.276921 | rmse=18.7426 | mafe=0.0670844
[084/175] [OK] NGC5585 | beta_mean=82.0859 | eta_mean=0.459773 | ratio_max=0.596688 | rmse=36.3338 | mafe=0.350549
[085/175] [OK] NGC5907 | beta_mean=65.933 | eta_mean=0.492504 | ratio_max=0.194644 | rmse=52.9585 | mafe=0.225479
[086/175] [OK] NGC5985 | beta_mean=67.434 | eta_mean=0.457254 | ratio_max=0.337906 | rmse=102.701 | mafe=0.360877
[087/175] [OK] NGC6015 | beta_mean=63.1528 | eta_mean=0.458167 | ratio_max=0.45541 | rmse=59.9335 | mafe=0.348448
[088/175] [OK] NGC6195 | beta_mean=81.1072 | eta_mean=0.438683 | ratio_max=0.367962 | rmse=18.1752 | mafe=0.0582856
[089/175] [OK] NGC6503 | beta_mean=72.1799 | eta_mean=0.510403 | ratio_max=0.498069 | rmse=56.4313 | mafe=0.460787
[090/175] [OK] NGC6674 | beta_mean=67.903 | eta_mean=0.472257 | ratio_max=0.113436 | rmse=83.3212 | mafe=0.313389
[091/175] [OK] NGC6789 | beta_mean=97.5311 | eta_mean=0.471418 | ratio_max=0.524671 | rmse=26.7872 | mafe=0.476849
[092/175] [OK] NGC6946 | beta_mean=67.5382 | eta_mean=0.471017 | ratio_max=0.521264 | rmse=40.909 | mafe=0.212939
[093/175] [OK] NGC7331 | beta_mean=73.717 | eta_mean=0.486707 | ratio_max=0.380657 | rmse=54.6671 | mafe=0.195955
[094/175] [OK] NGC7793 | beta_mean=86.5345 | eta_mean=0.457831 | ratio_max=0.665348 | rmse=32.6178 | mafe=0.317875
[095/175] [OK] NGC7814 | beta_mean=72.5308 | eta_mean=0.487594 | ratio_max=0.490442 | rmse=82.2317 | mafe=0.340492
[096/175] [OK] PGC51017 | beta_mean=58.8556 | eta_mean=0.440927 | ratio_max=0.525773 | rmse=3.79129 | mafe=0.175463
[097/175] [OK] UGC00128 | beta_mean=81.6655 | eta_mean=0.465489 | ratio_max=0.262243 | rmse=68.7936 | mafe=0.548541
[098/175] [OK] UGC00191 | beta_mean=110.717 | eta_mean=0.485076 | ratio_max=0.600577 | rmse=35.3179 | mafe=0.455447
[099/175] [OK] UGC00634 | beta_mean=86.5504 | eta_mean=0.461981 | ratio_max=0.445676 | rmse=60.0603 | mafe=0.593135
[100/175] [OK] UGC00731 | beta_mean=89.2546 | eta_mean=0.463974 | ratio_max=0.543079 | rmse=37.4331 | mafe=0.602149
[101/175] [OK] UGC00891 | beta_mean=88.1553 | eta_mean=0.46463 | ratio_max=0.53531 | rmse=32.6186 | mafe=0.567219
[102/175] [OK] UGC01230 | beta_mean=89.2955 | eta_mean=0.468638 | ratio_max=0.410195 | rmse=53.2456 | mafe=0.505445
[103/175] [OK] UGC01281 | beta_mean=79.3318 | eta_mean=0.469101 | ratio_max=0.590976 | rmse=22.5258 | mafe=0.478843
[104/175] [OK] UGC02023 | beta_mean=73.5479 | eta_mean=0.45055 | ratio_max=0.51672 | rmse=17.3214 | mafe=0.379306
[105/175] [OK] UGC02259 | beta_mean=74.8189 | eta_mean=0.454256 | ratio_max=0.561587 | rmse=49.0929 | mafe=0.592497
[106/175] [OK] UGC02455 | beta_mean=67.8722 | eta_mean=0.44737 | ratio_max=0.553459 | rmse=27.4079 | mafe=0.862587
[107/175] [OK] UGC02487 | beta_mean=66.1458 | eta_mean=0.47081 | ratio_max=0.0947194 | rmse=116.563 | mafe=0.317205
[108/175] [OK] UGC02885 | beta_mean=72.5265 | eta_mean=0.472835 | ratio_max=0.0975226 | rmse=73.9607 | mafe=0.223836
[109/175] [OK] UGC02916 | beta_mean=68.5622 | eta_mean=0.488443 | ratio_max=0.523701 | rmse=47.1539 | mafe=0.197394
[110/175] [OK] UGC02953 | beta_mean=84.18 | eta_mean=0.450591 | ratio_max=0.499185 | rmse=69.9543 | mafe=0.195279
[111/175] [OK] UGC03205 | beta_mean=72.0466 | eta_mean=0.435265 | ratio_max=0.478932 | rmse=63.1205 | mafe=0.2673
[112/175] [OK] UGC03546 | beta_mean=77.7503 | eta_mean=0.405402 | ratio_max=0.412151 | rmse=49.2329 | mafe=0.209935
[113/175] [OK] UGC03580 | beta_mean=76.266 | eta_mean=0.458765 | ratio_max=0.511864 | rmse=38.8272 | mafe=0.315601
[114/175] [OK] UGC04278 | beta_mean=84.6752 | eta_mean=0.427019 | ratio_max=0.609228 | rmse=30.8374 | mafe=0.402882
[115/175] [OK] UGC04305 | beta_mean=77.929 | eta_mean=0.413161 | ratio_max=0.585186 | rmse=6.90623 | mafe=0.263699
[116/175] [OK] UGC04325 | beta_mean=96.5868 | eta_mean=0.47768 | ratio_max=0.591695 | rmse=44.7836 | mafe=0.512844
[117/175] [OK] UGC04483 | beta_mean=75.6356 | eta_mean=0.451146 | ratio_max=0.554089 | rmse=10.4817 | mafe=0.420911
[118/175] [OK] UGC04499 | beta_mean=74.2832 | eta_mean=0.455526 | ratio_max=0.525948 | rmse=32.5455 | mafe=0.452982
[119/175] [OK] UGC05005 | beta_mean=69.4142 | eta_mean=0.453266 | ratio_max=0.391995 | rmse=39.556 | mafe=0.416838
[120/175] [OK] UGC05253 | beta_mean=75.6134 | eta_mean=0.463662 | ratio_max=0.490135 | rmse=52.344 | mafe=0.193074
[121/175] [OK] UGC05414 | beta_mean=79.586 | eta_mean=0.455872 | ratio_max=0.536999 | rmse=21.6954 | mafe=0.343903
[122/175] [OK] UGC05716 | beta_mean=80.0784 | eta_mean=0.448193 | ratio_max=0.559166 | rmse=42.6343 | mafe=0.633407
[123/175] [OK] UGC05721 | beta_mean=72.1566 | eta_mean=0.498726 | ratio_max=0.576748 | rmse=47.5499 | mafe=0.576955
[124/175] [OK] UGC05750 | beta_mean=91.5975 | eta_mean=0.437752 | ratio_max=0.430273 | rmse=24.8084 | mafe=0.393448
[125/175] [OK] UGC05764 | beta_mean=98.498 | eta_mean=0.446659 | ratio_max=0.581046 | rmse=30.8492 | mafe=0.644067
[126/175] [OK] UGC05829 | beta_mean=81.0265 | eta_mean=0.432977 | ratio_max=0.520303 | rmse=21.1226 | mafe=0.396382
[127/175] [OK] UGC05918 | beta_mean=72.4545 | eta_mean=0.450735 | ratio_max=0.539729 | rmse=21.2609 | mafe=0.550943
[128/175] [OK] UGC05986 | beta_mean=66.5989 | eta_mean=0.468836 | ratio_max=0.574149 | rmse=55.617 | mafe=0.458373
[129/175] [OK] UGC05999 | beta_mean=64.0534 | eta_mean=0.443793 | ratio_max=0.374356 | rmse=41.7575 | mafe=0.457774
[130/175] [OK] UGC06399 | beta_mean=82.4291 | eta_mean=0.458177 | ratio_max=0.572423 | rmse=40.3619 | mafe=0.464186
[131/175] [OK] UGC06446 | beta_mean=78.0931 | eta_mean=0.453476 | ratio_max=0.556738 | rmse=47.0546 | mafe=0.616907
[132/175] [OK] UGC06614 | beta_mean=87.2942 | eta_mean=0.470216 | ratio_max=0.368772 | rmse=55.1293 | mafe=0.228344
[133/175] [OK] UGC06628 | beta_mean=79.7115 | eta_mean=0.455692 | ratio_max=0.480345 | rmse=5.49163 | mafe=0.126653
[134/175] [OK] UGC06667 | beta_mean=100.13 | eta_mean=0.46707 | ratio_max=0.555981 | rmse=46.4422 | mafe=0.65888
[135/175] [OK] UGC06786 | beta_mean=76.0914 | eta_mean=0.4429 | ratio_max=0.497698 | rmse=79.3444 | mafe=0.322235
[136/175] [OK] UGC06787 | beta_mean=74.1965 | eta_mean=0.480103 | ratio_max=0.496951 | rmse=83.7105 | mafe=0.3032
[137/175] [OK] UGC06818 | beta_mean=67.5387 | eta_mean=0.449066 | ratio_max=0.550187 | rmse=29.0518 | mafe=0.35729
[138/175] [OK] UGC06917 | beta_mean=70.9591 | eta_mean=0.484695 | ratio_max=0.508095 | rmse=46.9778 | mafe=0.46668
[139/175] [OK] UGC06923 | beta_mean=71.5599 | eta_mean=0.449597 | ratio_max=0.530116 | rmse=28.5369 | mafe=0.323088
[140/175] [OK] UGC06930 | beta_mean=92.6246 | eta_mean=0.470073 | ratio_max=0.539627 | rmse=48.6533 | mafe=0.462919
[141/175] [OK] UGC06973 | beta_mean=71.9338 | eta_mean=0.459335 | ratio_max=0.551135 | rmse=56.9045 | mafe=0.274744
[142/175] [OK] UGC06983 | beta_mean=75.574 | eta_mean=0.432667 | ratio_max=0.499446 | rmse=55.8354 | mafe=0.520094
[143/175] [OK] UGC07089 | beta_mean=71.1364 | eta_mean=0.442898 | ratio_max=0.553176 | rmse=27.2979 | mafe=0.340431
[144/175] [OK] UGC07125 | beta_mean=81.1673 | eta_mean=0.442731 | ratio_max=0.564652 | rmse=23.1985 | mafe=0.354469
[145/175] [OK] UGC07151 | beta_mean=75.464 | eta_mean=0.479075 | ratio_max=0.558435 | rmse=29.6702 | mafe=0.40822
[146/175] [OK] UGC07232 | beta_mean=87.887 | eta_mean=0.462808 | ratio_max=0.516431 | rmse=14.8886 | mafe=0.336789
[147/175] [OK] UGC07261 | beta_mean=70.2459 | eta_mean=0.446972 | ratio_max=0.523957 | rmse=32.1981 | mafe=0.413996
[148/175] [OK] UGC07323 | beta_mean=99.9929 | eta_mean=0.466705 | ratio_max=0.59867 | rmse=24.8182 | mafe=0.304927
[149/175] [OK] UGC07399 | beta_mean=71.0807 | eta_mean=0.458207 | ratio_max=0.558235 | rmse=61.6691 | mafe=0.654441
[150/175] [OK] UGC07524 | beta_mean=93.9968 | eta_mean=0.422354 | ratio_max=0.532677 | rmse=30.8027 | mafe=0.453176
[151/175] [OK] UGC07559 | beta_mean=69.1079 | eta_mean=0.451689 | ratio_max=0.530123 | rmse=10.9057 | mafe=0.39533
[152/175] [OK] UGC07577 | beta_mean=90.311 | eta_mean=0.459567 | ratio_max=0.58133 | rmse=4.40604 | mafe=0.360576
[153/175] [OK] UGC07603 | beta_mean=62.6287 | eta_mean=0.458361 | ratio_max=0.572346 | rmse=33.702 | mafe=0.541987
[154/175] [OK] UGC07608 | beta_mean=98.8344 | eta_mean=0.470284 | ratio_max=0.513827 | rmse=29.8013 | mafe=0.563788
[155/175] [OK] UGC07690 | beta_mean=73.9093 | eta_mean=0.452412 | ratio_max=0.547415 | rmse=24.2372 | mafe=0.406483
[156/175] [OK] UGC07866 | beta_mean=58.9888 | eta_mean=0.441871 | ratio_max=0.539021 | rmse=11.5374 | mafe=0.373679
[157/175] [OK] UGC08286 | beta_mean=78.3974 | eta_mean=0.484169 | ratio_max=0.596821 | rmse=46.8988 | mafe=0.572296
[158/175] [OK] UGC08490 | beta_mean=75.4075 | eta_mean=0.512635 | ratio_max=0.578152 | rmse=49.4334 | mafe=0.620116
[159/175] [OK] UGC08550 | beta_mean=88.2772 | eta_mean=0.502575 | ratio_max=0.559381 | rmse=31.038 | mafe=0.554824
[160/175] [OK] UGC08699 | beta_mean=74.6465 | eta_mean=0.448894 | ratio_max=0.505677 | rmse=57.8525 | mafe=0.291529
[161/175] [OK] UGC08837 | beta_mean=63.1026 | eta_mean=0.445695 | ratio_max=0.544373 | rmse=14.8872 | mafe=0.41755
[162/175] [OK] UGC09037 | beta_mean=72.7405 | eta_mean=0.486564 | ratio_max=0.396839 | rmse=34.7227 | mafe=0.235212
[163/175] [OK] UGC09133 | beta_mean=71.7716 | eta_mean=0.489815 | ratio_max=0.4476 | rmse=63.6564 | mafe=0.219334
[164/175] [OK] UGC09992 | beta_mean=77.8996 | eta_mean=0.454862 | ratio_max=0.5271 | rmse=12.8568 | mafe=0.399244
[165/175] [OK] UGC10310 | beta_mean=97.6657 | eta_mean=0.474905 | ratio_max=0.571547 | rmse=32.8084 | mafe=0.453225
[166/175] [OK] UGC11455 | beta_mean=85.7606 | eta_mean=0.453152 | ratio_max=0.390495 | rmse=47.0517 | mafe=0.222041
[167/175] [OK] UGC11557 | beta_mean=93.3605 | eta_mean=0.464556 | ratio_max=0.616651 | rmse=21.6641 | mafe=0.856582
[168/175] [OK] UGC11820 | beta_mean=84.963 | eta_mean=0.44431 | ratio_max=0.470143 | rmse=33.6604 | mafe=0.459117
[169/175] [OK] UGC11914 | beta_mean=71.2793 | eta_mean=0.425238 | ratio_max=0.577725 | rmse=60.4117 | mafe=0.197239
[170/175] [OK] UGC12506 | beta_mean=62.3674 | eta_mean=0.467627 | ratio_max=0.295368 | rmse=86.1349 | mafe=0.3781
[171/175] [OK] UGC12632 | beta_mean=78.1721 | eta_mean=0.454979 | ratio_max=0.473888 | rmse=35.1779 | mafe=0.539566
[172/175] [OK] UGC12732 | beta_mean=70.7409 | eta_mean=0.474532 | ratio_max=0.530175 | rmse=44.2899 | mafe=0.560217
[173/175] [OK] UGCA281 | beta_mean=83.3123 | eta_mean=0.453311 | ratio_max=0.545098 | rmse=10.7963 | mafe=0.341623
[174/175] [OK] UGCA442 | beta_mean=92.5495 | eta_mean=0.47099 | ratio_max=0.585035 | rmse=31.4232 | mafe=0.578754
[175/175] [OK] UGCA444 | beta_mean=77.7876 | eta_mean=0.408067 | ratio_max=0.619654 | rmse=16.7548 | mafe=0.566072
------------------------------------------------------------------------
finished_at: 2026-03-23T16:50:31.317699
successful_files: 175
failed_files: 0
summary_csv: C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_structural_coupling\2026-03-23_164948_local_structural_coupling_v3\summaries\rotation_pipeline_summary_local_structural_coupling_v3.csv
