galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms,source_file
NGC4010,2,4.37,6.98,5.675000000000001,2.6100000000000003,0.35,32.57273949076604,10063993325.366028,17353480208.607018,7289486883.24099,223791028.85428065,101.36973526596431,110.075,5.550000000000001,4,10.47,-0.9702668291745776,2.6604066097888976,2.552514382838263,0.10789222695063483,0.0,0.6911588305770999,0.5,0.5420248328557784,1.2544236375772964,0.5420248328557784,0.0,0.0,0.011640732636367293,0.9253299667742381,0.0,1810.7177494082266,326.1984685337592,0.0,0.0,1539.1100869969925,0.0,1810.7177494082266,101.36973526596431,NGC4010_segment_structure_v6.csv
NGC4010,3,7.85,10.47,9.16,2.620000000000001,0.35,52.77699728842253,20000660749.70181,22584516488.60358,2583855738.9017715,48957990.63332808,101.06352102974711,125.5,4.8,4,10.47,-3.0,1.9500000000000002,2.552514382838263,-0.6025143828382626,-0.7104066097888975,0.32866978417990383,0.5,0.874880611270296,1.1537107281765568,0.874880611270296,0.7082606377505035,0.8985107258061265,0.8677011327587274,0.0030743117669764725,0.006905755242750863,1115.0475199705388,200.83449957107257,0.9212536676633838,1.289657693288408,947.790391974958,1.289656897354183,1116.337176867893,101.12194885439017,NGC4010_segment_structure_v6.csv
NGC4013,1,5.49,9.88,7.6850000000000005,4.390000000000001,0.35,74.19186781513983,59475037443.23878,105185657792.42068,45710620349.18191,616113621.2809304,221.90782079557766,194.85714285714286,5.0,7,31.01,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,0.0,0.8603573552739753,0.5,0.24782328281199614,1.214150914346481,0.24782328281199614,0.0,0.0,0.0017256883083167323,0.9885613360042441,0.0,6407.687824364633,1153.8305978363767,0.0,0.0,5446.534650709938,0.0,6407.687824364633,221.90782079557766,NGC4013_segment_structure_v6.csv
NGC4013,2,10.56,14.98,12.77,4.42,0.35,124.12551954854106,102001087003.4481,91583229597.92233,1e-12,8.056361041928495e-15,180.49914362500803,182.0,7.142857142857143,7,31.01,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,0.0,8.056361041928494e-23,0.5,0.4118026443082876,1.0000000000003209,0.4118026443082876,0.0,0.0,0.0017256883083167323,0.9885613360042441,0.0,2551.2874588380014,459.2317427708402,0.0,0.0,2168.594340012301,0.0,2551.2874588380014,180.49914362500803,NGC4013_segment_structure_v6.csv
NGC4013,3,15.68,20.79,18.235,5.109999999999999,0.35,204.91539167067666,90745956471.53741,86272342144.80191,1e-12,4.8800628974085005e-15,144.67868483384245,166.25,5.125,8,31.01,0.0,3.0,1.9915414047465507,1.0084585952534493,1.0499999999999998,4.8800628974085004e-23,0.5,0.5880361173814898,1.0000000000003835,0.5880361173814898,0.684575327408028,0.8953667517991958,2.11948873834056,7.30216389854796e-07,1.6345286927370598e-06,1147.8980995475906,206.62165809856631,0.991650250879857,0.00019693863275207845,975.713384615452,0.00019693863275207577,1147.8982964862234,144.6786972447094,NGC4013_segment_structure_v6.csv
NGC4013,4,21.48,25.2,23.34,3.719999999999999,0.35,190.9377076805821,85994044372.93501,86916522670.78365,922478297.8486328,4831304.979275431,126.15143218923197,172.5,5.0,6,31.01,3.0,4.05,1.9915414047465507,2.058458595253449,1.0499999999999998,0.04608647178655796,0.5,0.7526604321186714,1.0199913907743392,0.7526604321186714,0.5969100292355864,0.8818159038192663,5.339751788372803,3.4660521317792857e-16,7.641049733174114e-16,681.8416385344641,122.7710593496743,0.9963255008724194,7.175395888190616e-14,579.5653927542945,7.175395888190616e-14,681.8416385344642,126.15143218923198,NGC4013_segment_structure_v6.csv
NGC4013,5,25.9,31.01,28.455,5.110000000000003,0.35,319.7624058123997,86855987923.48595,85658926655.52174,1e-12,3.1273219797660843e-15,114.36964773183456,177.5,6.125,8,31.01,-3.0,1.9500000000000002,1.9915414047465507,-0.04154140474655055,-2.0999999999999996,3.1273219797660843e-23,0.5,0.9176072234762979,1.000000000000479,0.9176072234762979,1.0823244506470273,0.9311724020290565,4.411725688308315,1.6855663501850165e-13,3.9238821677028294e-13,459.6877990618145,82.7438040111266,0.1239821736231609,3.6937500999203715e-12,390.7346292025423,3.6937500999203715e-12,459.68779906181817,114.36964773183502,NGC4013_segment_structure_v6.csv
NGC4068,1,0.21,2.33,1.27,2.12,0.35,5.920896842367611,2325721.7658588532,490622184.8399524,488296463.0740936,82470016.97108383,22.163802660980462,24.763333333333335,2.9866666666666664,6,2.33,0.0,3.0,3.0,0.0,0.0,0.4519647574985041,0.5,0.5450643776824035,1.1668393448563275,0.5450643776824035,0.0,0.0,0.0,1.0,0.0,386.79854204321623,69.78720097499482,0.0,0.0,328.7787607367338,0.0,386.79854204321623,22.163802660980462,NGC4068_segment_structure_v6.csv
NGC4088,1,1.74,6.98,4.36,5.24,0.35,50.2418576806817,7606598663.073629,114847997147.11539,107241398484.04176,2134503050.5366194,206.23582623980633,140.475,8.925,4,21.48,-3.0,1.9500000000000002,1.9500000000000004,-2.220446049250313e-16,0.0,0.9552473199909105,0.5,0.20297951582867785,1.215184972200124,0.20297951582867785,0.0,0.0,4.930380657631324e-32,1.0,0.0,9755.32477633385,1756.7900720225741,0.0,0.0,8292.026059883772,0.0,9755.32477633385,206.23582623980633,NGC4088_segment_structure_v6.csv
NGC4088,2,8.72,13.94,11.33,5.219999999999999,0.35,130.06137037193974,123880562781.36493,138259398590.99585,14378835809.63092,110554238.88362397,228.6614531039015,176.5,6.625,4,21.48,-3.0,1.9500000000000002,1.9500000000000004,-2.220446049250313e-16,0.0,0.5250629931261024,0.5,0.5274674115456238,1.1906686232462966,0.5274674115456238,0.0,0.0,4.930380657631324e-32,1.0,0.0,4614.833198198388,830.8592362722383,0.0,0.0,3922.60821846863,0.0,4614.833198198388,228.6614531039015,NGC4088_segment_structure_v6.csv
NGC4088,3,15.68,21.48,18.58,5.800000000000001,0.35,236.98541350501532,134556253295.2329,128652969478.5522,1e-12,4.21966898810351e-15,176.15766912675343,169.5,6.975,4,21.48,-3.0,1.9500000000000002,1.9500000000000004,-2.220446049250313e-16,0.0,4.21966898810351e-23,0.5,0.8649906890130353,1.000000000000465,0.8649906890130353,0.0,0.0,4.930380657631324e-32,1.0,0.0,1670.1573946270582,300.6283312128705,0.0,0.0,1419.6337854329995,0.0,1670.1573946270582,176.15766912675343,NGC4088_segment_structure_v6.csv
NGC4157,1,1.74,6.98,4.36,5.24,0.35,50.2418576806817,8863968392.735493,101393004304.20541,92529035911.46992,1841672266.57003,215.8670910476772,161.6,9.475,4,29.61,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,0.9484980026126395,0.5,0.14724755150287067,1.1819828515889,0.14724755150287067,0.0,0.0,0.0,1.0,0.0,10687.752522336274,1924.5679187863072,0.0,0.0,9084.589643985832,0.0,10687.752522336274,215.8670910476772,NGC4157_segment_structure_v6.csv
NGC4157,2,8.72,13.94,11.33,5.219999999999999,0.35,130.06137037193974,131657710132.97191,130638306911.3281,1e-12,7.688678022846254e-15,227.09331741195047,192.75,6.525,4,29.61,-3.0,1.9500000000000002,1.9500000000000002,0.0,0.0,7.688678022846254e-23,0.5,0.38264099966227627,1.0000000000003093,0.38264099966227627,0.0,0.0,0.0,1.0,0.0,4551.754175919231,819.3157518454616,0.0,0.0,3868.991049531346,0.0,4551.754175919231,227.09331741195047,NGC4157_segment_structure_v6.csv
NGC4157,3,15.68,20.9,18.29,5.219999999999999,0.35,209.95785208321075,127734232883.73857,124762772829.471,1e-12,4.762860688838057e-15,173.7702629094548,182.5,6.699999999999999,4,29.61,0.0,3.0,1.9500000000000002,1.0499999999999998,1.0499999999999998,4.762860688838057e-23,0.5,0.6176967240797028,1.000000000000393,0.6176967240797028,0.803452863053406,0.9094462156991467,2.204999999999999,4.1292494158732867e-07,9.388325637359682e-07,1650.9625080164594,297.1732516229627,0.9926816828906964,0.00017107366811064403,1403.3181318139905,0.0001710736681106432,1650.9626790901275,173.77027191254098,NGC4157_segment_structure_v6.csv
NGC4157,4,22.65,29.61,26.13,6.960000000000001,0.35,399.941583738604,127131929904.36913,121923652564.92233,1e-12,2.500365154961194e-15,143.6010859755771,185.2,10.84,5,29.61,0.0,3.0,1.9500000000000002,1.0499999999999998,0.0,2.500365154961194e-23,0.5,0.8824721377912867,1.0000000000004696,0.8824721377912867,0.0,0.0,1.1024999999999996,0.0006425923603555591,0.0,789.1799423407992,142.05238980134385,0.0,0.0,670.8029509896793,0.0,789.1799423407992,143.6010859755771,NGC4157_segment_structure_v6.csv
NGC4183,1,0.87,4.37,2.62,3.5,0.35,20.16588324339288,311466032.0722823,4673720339.416543,4362254307.344261,216318534.3629074,55.05702458827953,74.28,6.24,5,21.02,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.6838629762830415,0.5,0.1246431969552807,1.1207183765231332,0.1246431969552807,0.0,0.0,0.04598874427497078,0.7359510809963415,0.0,1156.9755559215332,208.520339947899,0.0,0.0,983.4292225333032,0.0,1156.9755559215332,55.05702458827953,NGC4183_segment_structure_v6.csv
NGC4183,2,5.24,7.85,6.545,2.6099999999999994,0.35,37.56626959772046,6367369203.261639,12989099360.36792,6621730157.106281,176267971.98697874,78.4315719271537,105.075,5.2,4,21.02,-0.22363796376459924,2.9217267126823905,2.7072768484367566,0.21444986424563384,0.0,0.6380325982748616,0.5,0.3113701236917222,1.1780128454096048,0.3113701236917222,0.0,0.0,0.04598874427497078,0.7359510809963415,0.0,939.8795225308303,169.4172927636466,0.0,0.0,798.8975941512057,0.0,939.8795225308303,78.4315719271537,NGC4183_segment_structure_v6.csv
NGC4183,3,8.72,12.31,10.515,3.59,0.35,83.01405688902415,15644099404.07961,17531348104.238407,1887248700.1587963,22734085.899231873,83.77962206637491,112.2,5.72,5,21.02,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,-0.9717267126823903,0.1852304169022548,0.5,0.5002378686964796,1.0655044178299748,0.5002378686964796,0.9717267126823903,0.9239346124461486,1.5177210293188308,4.034108233588587e-05,9.31813056841622e-05,667.5249713347231,120.24031933460549,0.9732214190835959,0.0058119569823936205,567.3962256345146,0.005811956982190351,667.5307832917052,83.77998678868528,NGC4183_segment_structure_v6.csv
NGC4183,4,13.12,16.03,14.575,2.910000000000002,0.35,93.27160823040715,17235289573.60187,17916182714.82082,680893141.2189484,7300111.5145023605,72.17567239808223,109.25,4.925,4,21.02,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.06803451936315741,0.5,0.6933872502378686,1.0283261304728846,0.6933872502378686,0.0,0.0,0.5734682251783062,0.021859459956355395,0.0,357.41527863569735,64.3833838477944,0.0,0.0,303.8029868403427,0.0,357.41527863569735,72.17567239808223,NGC4183_segment_structure_v6.csv
NGC4183,5,16.95,21.02,18.985,4.07,0.35,169.92329596941792,17719855079.50643,18262218969.473904,542363889.9674721,3191815.971278502,64.2317986909034,110.8,7.359999999999999,5,21.02,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.030930902235181943,0.5,0.9031874405328258,1.014697773063917,0.9031874405328258,0.0,0.0,0.5734682251783062,0.021859459956355395,0.0,217.31493089643087,39.14884573877317,0.0,0.0,184.71769126196622,0.0,217.31493089643087,64.2317986909034,NGC4183_segment_structure_v6.csv
NGC4389,1,0.87,5.32,3.095,4.45,0.35,30.287859153810178,1518629035.9482064,24924960289.79914,23406331253.850933,772795830.0052528,129.41212209049402,73.10000000000001,6.583333333333333,6,5.32,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,5411.14615313891,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,5411.14615313891,129.41212209049402,NGC4389_segment_structure_v6.csv
NGC5907,1,5.03,15.1,10.065,10.07,0.35,222.89029678152954,37409811452.69257,179253282430.9274,141843470978.23483,636382440.2695538,214.54029707471642,226.8,4.4,5,50.33,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.8642009986503821,0.5,0.1999801311345122,1.193231618972726,0.1999801311345122,0.0,0.0,4.930380657631324e-32,1.0,0.0,4573.029216980385,823.599338246311,0.0,0.0,3887.0748344333274,0.0,4573.029216980385,214.54029707471642,NGC5907_segment_structure_v6.csv
NGC5907,2,17.61,25.16,21.384999999999998,7.550000000000001,0.35,355.0619377707386,197209809953.00992,220383070363.24875,23173260410.23883,65265402.86388475,208.05811317104434,228.0,4.5,4,50.33,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.3949126782308962,0.5,0.42489568845618914,1.1287099859598284,0.42489568845618914,0.0,0.0,4.930380657631324e-32,1.0,0.0,2024.2309308531726,364.5069841637911,0.0,0.0,1720.5962912251966,0.0,2024.2309308531726,208.05811317104434,NGC5907_segment_structure_v6.csv
NGC5907,3,27.68,37.75,32.715,10.07,0.35,724.4765086147779,222820688112.9808,229569519276.15323,6748831163.172424,9315458.931962341,174.22505643645147,217.0,2.0,5,50.33,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.08521629989917764,0.5,0.650009934432744,1.0343520512181206,0.650009934432744,0.0,0.0,4.930380657631324e-32,1.0,0.0,927.8425887294726,167.06660419746822,0.0,0.0,788.6662004200517,0.0,927.8425887294726,174.22505643645147,NGC5907_segment_structure_v6.csv
NGC5907,4,40.26,50.33,45.295,10.07,0.35,1003.0616982334208,231021942121.55103,232783628806.22934,1761686684.6783142,1756309.3953053674,148.05471556378245,215.8,3.6,5,50.33,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.017259955728960396,0.5,0.8999602622690245,1.0081869351175787,0.8999602622690245,0.0,0.0,4.930380657631324e-32,1.0,0.0,483.9430135925052,87.1335970949208,0.0,0.0,411.35156155362944,0.0,483.9430135925052,148.05471556378245,NGC5907_segment_structure_v6.csv
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35,56.944759766380855,21661060081.70364,66742526299.31807,45081466217.614426,791670144.936316,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,-0.0029752789343172126,2.998958652372989,2.603195412287662,0.3957632400853268,0.0,0.8878509047679934,0.5,0.16647465437788017,1.1811273807415945,0.16647465437788017,0.0,0.0,0.15662854220283604,0.3519767061259726,0.0,5059.382056418257,911.1952295583576,0.0,0.0,4300.474747955518,0.0,5059.382056418257,171.006515332304,NGC5985_segment_structure_v6.csv
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35,88.5028276618905,78308902366.47595,148246173153.12344,69937270786.64749,790226398.7974547,212.8164177014081,298.6666666666667,9.28,6,34.72,-0.0029752789343172126,2.998958652372989,2.603195412287662,0.3957632400853268,0.0,0.8876690242672166,0.5,0.30745967741935487,1.2461020056737468,0.30745967741935487,0.0,0.0,0.15662854220283604,0.3519767061259726,0.0,4242.700481804235,764.1920841093508,0.0,0.0,3606.2954095336,0.0,4242.700481804235,212.8164177014081,NGC5985_segment_structure_v6.csv
NGC5985,3,13.39,17.89,15.64,4.5,0.35,154.77370367175473,161749672306.3259,213333373510.7222,51583701204.3963,333284659.99492663,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,-2.2604375382768596,2.2088468616030994,2.603195412287662,-0.39434855068456276,-0.7901117907698896,0.7692048456061867,0.5,0.4504608294930876,1.2581312187248568,0.4504608294930876,0.7901117907698896,0.9080577911372484,0.779787421340617,0.005524387988989935,0.012541158886668364,3339.8823291539434,601.5074287878,0.814066170263066,3.4803373629874392,2838.899979780852,3.480335619405618,3343.362664773349,228.6704879888421,NGC5985_segment_structure_v6.csv
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35,172.31384377527726,215995614286.27893,237485267885.1685,21489653598.889557,124712287.34770286,217.7049921384439,290.5,4.056666666666667,6,34.72,-3.0,1.9500000000000002,2.603195412287662,-0.653195412287662,-0.2588468616030992,0.5549865066111515,0.5,0.5938940092165899,1.213848840979769,0.5938940092165899,0.24656267561773076,0.7550240551850396,0.4936659443954227,0.037212658401697685,0.07024113062666354,2298.519088360811,413.93445028527896,0.6253765597794863,13.108053875352997,1953.7412251066894,13.107857199293731,2311.626945560105,218.32486715317006,NGC5985_segment_structure_v6.csv
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35,732.1353659290378,240994181452.99484,290991984122.4299,49997802669.43503,68290380.43530473,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,-1.7704003488532238,2.3803598779013715,2.603195412287662,-0.22283553438629067,0.4303598779013713,0.4057889717681003,0.5,0.8345334101382489,1.1853497942731737,0.8345334101382489,0.38259958674775885,0.8270642640144671,0.23486529989250696,0.20892735609071858,0.43199087499414657,1424.8525108714912,256.62220034597243,0.5018920142994493,55.03884860805714,1211.1246342407674,55.000991234502344,1479.8535021059936,207.07186004747524,NGC5985_segment_structure_v6.csv
UGC01281,1,0.08,0.69,0.38499999999999995,0.61,0.35,0.5164621242868939,678414.5680797785,18688514.058652706,18010099.49057293,34872062.52625091,7.517865646476006,7.756,4.0,5,4.99,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.25855660448184786,0.5,0.07715430861723446,1.035909200178334,0.07715430861723446,0.0,0.0,0.1301104007954404,0.42004111822136697,0.0,146.80078929471193,26.530436702538566,0.0,0.0,124.78067090050514,0.0,146.80078929471193,7.517865646476006,UGC01281_segment_structure_v6.csv
UGC01281,2,0.84,1.46,1.15,0.62,0.35,1.5679688934066653,32286244.538946413,110124696.86647712,77838452.32753071,49642854.94109141,15.803338043385162,23.259999999999998,5.2059999999999995,5,4.99,0.32274229314479763,3.1129598026006793,2.7522516091874434,0.3607081934132359,0.0,0.3317422336043634,0.5,0.23046092184368736,1.0796286615924864,0.23046092184368736,0.0,0.0,0.1301104007954404,0.42004111822136697,0.0,217.16999418565635,39.217422787932456,0.0,0.0,184.5944950578079,0.0,217.16999418565635,15.803338043385162,UGC01281_segment_structure_v6.csv
UGC01281,3,1.61,2.22,1.915,0.6100000000000001,0.35,2.568896020803642,143044249.93780386,286210494.98827,143166245.05046612,55730650.011158735,21.642519103318925,37.14,4.880000000000001,5,4.99,0.2268349936504997,3.0793922477776747,2.7522516091874434,0.32714063859023135,-0.03356755482300455,0.35786564820197825,0.5,0.3837675350701403,1.1108470482616746,0.3837675350701403,0.02725480963609997,0.2541127034612012,0.10814777815401977,0.48627294976968116,0.3089203347150664,244.59458649479092,44.161400903866095,0.07564213925581578,0.43992195766171277,207.90539852057228,0.4399213011033273,245.03450779589426,21.661973188727234,UGC01281_segment_structure_v6.csv
UGC01281,4,2.38,3.07,2.7249999999999996,0.69,0.35,4.134885710838545,325617153.5791263,476918312.4036541,151301158.8245278,36591376.256889164,25.118562460484434,48.379999999999995,6.388,5,4.99,-1.1926767205174778,2.582563147818883,2.7522516091874434,-0.16968846136856053,-0.4968290999587919,0.2678893591940335,0.5,0.5460921843687374,1.0989825067530399,0.5460921843687374,0.468184943254437,0.8540638501927579,0.27563332848749267,0.15920612650352728,0.33993049343969445,231.53841470871848,41.78579809859487,0.42389708318905456,3.61356603010592,196.8076525024107,3.613160013115646,235.15157472183412,25.313791519979734,UGC01281_segment_structure_v6.csv
UGC01281,5,3.46,4.99,4.225,1.5300000000000002,0.35,14.215628217677475,568452970.1853794,871260513.4727304,302807543.287351,21301031.41771832,26.65534840303284,55.620000000000005,4.0,5,4.99,-1.2337386136382433,2.568191485226615,2.7522516091874434,-0.18406012396082838,-0.014371662592267853,0.17560470153271013,0.5,0.846693386773547,1.0807921615183582,0.846693386773547,0.014371662592267853,0.15228790292916888,0.0340846739181415,0.796736587806972,0.30333336036016345,168.16747893184981,30.35322168052332,0.021636896674393467,0.1823006827246047,142.94235709207234,0.18230058388716894,168.34977951573697,26.669792246172236,UGC01281_segment_structure_v6.csv
UGC04278,1,0.14,1.25,0.6950000000000001,1.1099999999999999,0.35,1.6965071568282921,638111.9344510816,235006661.38096362,234368549.44651255,138147692.7481265,17.252937366659097,22.345999999999997,5.018,5,6.69,-0.8254679419715758,2.7110862203099484,3.497948312726774,-0.7868620924168255,0.0,0.5800925096269416,0.5,0.1038863976083707,1.093486005924828,0.1038863976083707,0.0,0.0,0.6191519524825848,0.016120239523804626,0.0,428.2933061551967,77.30436035189196,0.0,0.0,364.0493102319172,0.0,428.2933061551967,17.252937366659097,UGC04278_segment_structure_v6.csv
UGC04278,2,1.52,2.63,2.075,1.1099999999999999,0.35,5.065111295566483,334206435.38227963,617872818.3105435,283666382.9282639,56003978.26925511,31.76649967257124,42.42,4.0,5,6.69,-0.8254679419715758,2.7110862203099484,3.497948312726774,-0.7868620924168255,0.0,0.358990705817739,0.5,0.3101644245142003,1.0999652832565863,0.3101644245142003,0.0,0.0,0.6191519524825848,0.016120239523804626,0.0,486.31831395058725,87.67200096151191,0.0,0.0,413.37056685799917,0.0,486.31831395058725,31.76649967257124,UGC04278_segment_structure_v6.csv
UGC04278,3,2.91,4.01,3.46,1.0999999999999996,0.35,8.369831147693924,707221253.1766534,1157875880.4532065,450654627.27655315,53842738.2015608,33.98739353469354,55.120000000000005,6.544,5,6.69,-0.07696971301467687,2.973060600444863,3.497948312726774,-0.5248877122819109,0.2619743801349146,0.3499855685811925,0.5,0.5171898355754858,1.1258476562331674,0.5171898355754858,0.1842105837279962,0.6972112211710001,0.3441376863516108,0.10083686738532067,0.17576148862194405,333.8563350526382,60.226220009570326,0.6021390320877817,3.7113825179776474,283.7778847947425,3.711170926051934,337.5675059786901,34.17577461720901,UGC04278_segment_structure_v6.csv
UGC04278,4,4.29,5.4,4.845000000000001,1.1100000000000003,0.35,11.826729747961265,1268485384.953417,1924982712.9607458,656497328.0073287,55509624.55369357,36.39439984531107,75.44,4.0,5,6.69,0.09055780151539107,3.031695230530387,3.497948312726774,-0.46625308219638706,0.05863463008552383,0.3569529841834805,0.5,0.7242152466367714,1.1518849887050004,0.7242152466367714,0.04414958736512619,0.3556160620568624,0.22082995650289708,0.2294202716586086,0.20396383390812498,273.3854159133908,49.343483470977546,0.15410340864461344,1.293814458050609,232.37760352638216,1.2938010889921336,274.6792170023829,36.48041675168398,UGC04278_segment_structure_v6.csv
UGC04278,5,5.68,6.69,6.1850000000000005,1.0100000000000007,0.35,13.737540647654189,2401349816.666705,4122672387.9365077,1721322571.2698026,125300635.34798233,48.335042283998504,89.08000000000001,10.664,5,6.69,3.0,4.05,3.497948312726774,0.552051687273226,1.018304769469613,0.5561486107416095,0.5,0.9245142002989537,1.267373064728655,0.9245142002989537,1.018304769469613,0.9271604729172209,1.3417056689457774,0.00013042601072166789,0.0003023146044535203,377.7326293606989,68.19336126435074,0.9255769915310443,0.022357942485344756,321.0727349565941,0.02235794244920648,377.75498730314814,48.336472735088684,UGC04278_segment_structure_v6.csv
UGC05721,1,0.09,0.81,0.45,0.7200000000000001,0.35,0.7125132138341652,5818834.153702356,384908020.16317475,379089186.00947237,532045130.7415387,35.85206097057993,42.86,5.208,5,6.74,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.8417834500478212,0.5,0.06676557863501484,1.1087543647523568,0.06676557863501484,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,2856.378390751512,514.563300198299,0.0,0.0,2427.9216321387853,0.0,2856.378390751512,35.85206097057993,UGC05721_segment_structure_v6.csv
UGC05721,2,0.99,1.53,1.26,0.54,0.35,1.4962777490517467,471398674.93158436,718376534.2683294,246977859.33674502,165061506.45711675,45.44545181502869,71.3,4.57,4,6.74,-1.1367405544095228,2.602140805956667,2.8529296238923685,-0.2507888179357014,0.0,0.622729073954846,0.5,0.18694362017804153,1.1346246140197789,0.18694362017804153,0.0,0.0,0.06289503120158639,0.6575067768345884,0.0,1639.1183259302338,295.27255594428345,0.0,0.0,1393.2505770406988,0.0,1639.1183259302338,45.44545181502869,UGC05721_segment_structure_v6.csv
UGC05721,3,1.71,2.67,2.19,0.96,0.35,4.6234190764350265,779887165.2743257,800389568.4866692,20502403.212343454,4434467.841524809,40.42297225977421,82.12,7.4959999999999996,5,6.74,-3.0,1.9500000000000002,2.8529296238923685,-0.9029296238923683,-0.6521408059566669,0.04246172679554358,0.5,0.3249258160237389,1.01210207291356,0.3249258160237389,0.580068382111133,0.878800436183581,1.2405695364962248,0.00025596660361040916,0.0005623589072531434,746.1263407828656,134.3406460580451,0.95232559919881,0.023660014267754395,634.2073896654357,0.023660014256777964,746.1500007971223,40.4236131703451,UGC05721_segment_structure_v6.csv
UGC05721,4,3.15,4.49,3.8200000000000003,1.3400000000000003,0.35,11.256829132636806,877396773.008503,1042384237.9868449,164987464.97834194,14656655.35421476,32.80303406408797,78.525,4.57,4,6.74,2.1488079698647944,3.752082789452678,2.8529296238923685,0.8991531655603096,1.8020827894526779,0.12783082943537113,0.5,0.5667655786350149,1.0481179752454413,0.5667655786350149,1.300763459659875,0.9420610391727424,4.05597879517867,1.806086737778008e-12,4.253609872568146e-12,281.68561356275274,50.772321661969386,0.9909219258698116,1.2712698632789177e-10,239.43277152833983,1.2712698632789177e-10,281.68561356287984,32.80303406409537,UGC05721_segment_structure_v6.csv
UGC05721,5,4.93,6.74,5.835,1.8100000000000005,0.35,23.225621700393397,1170689734.2655392,1486828100.0997467,316138365.83420753,13611621.247962235,31.605710564737638,78.7,4.57,5,6.74,-0.17461385261361442,2.938885151585235,2.8529296238923685,0.08595552769286652,-0.813197637867443,0.11980835321638697,0.5,0.865727002967359,1.0557375127912745,0.865727002967359,0.565550305869492,0.8760747237302847,0.6686787509741482,0.011587152475953271,0.025378028510478618,171.19467700119424,30.881450935531063,0.24849138524044737,0.17799337266769222,145.5154754510151,0.17799328389658906,171.37267028509083,31.622136725931487,UGC05721_segment_structure_v6.csv
UGC05750,1,0.31,4.09,2.1999999999999997,3.78,0.35,18.2878391550769,1254333.3852603287,704342312.9058734,703087979.5206131,38445656.348931104,19.55186144552288,25.28,7.7,5,22.85,-0.40538148818982794,2.8581164791335603,2.8581164791335603,0.0,0.0,0.2776949263907183,0.5,0.09628008752735227,1.0430830248693372,0.09628008752735227,0.0,0.0,0.0,1.0,0.0,173.76149362951097,31.388677063839037,0.0,0.0,147.6972695850843,0.0,173.76149362951097,19.55186144552288,UGC05750_segment_structure_v6.csv
UGC05750,2,4.82,22.85,13.835,18.03,0.35,548.5583155880371,997329972.0291758,11005393816.657406,10008063844.628231,18244302.492980905,41.681157619043795,68.21666666666665,9.233333333333333,6,22.85,-0.40538148818982794,2.8581164791335603,2.8581164791335603,0.0,0.0,0.1542932903178477,0.5,0.6054704595185996,1.060029333904513,0.6054704595185996,0.0,0.0,0.0,1.0,0.0,125.57418868547687,22.680237992987085,0.0,0.0,106.73806038265533,0.0,125.57418868547687,41.681157619043795,UGC05750_segment_structure_v6.csv
