galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
DDO168,1,0.41,2.06,1.235,1.6500000000000001,0.35,2.073273072695132,22.801932483717632,29.560000000000002,1.8199999999999998,5,4.12,0.41,2.3074512826452187,0.43337859720861316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.801932483717632
DDO168,2,2.47,4.12,3.295,1.65,0.35,2.0230133684180864,28.378055993417775,53.36,2.06,5,4.12,0.41,2.3074512826452187,0.43337859720861316,0.050259704277045625,0.8905003180447876,0.0025260378740160783,0.0022494375302044966,0.003711571924837419,1.4703048770038296e-09,6.960355285276477e-05,28.378055993503136
