ugc_norm,UGC_sample,_RAJ2000_sample,_DEJ2000_sample,Dist_sample,Vsys,Vrot,UGC_survey1,_RAJ2000_survey1,_DEJ2000_survey1,RAJ2000,DEJ2000,Type,Dist_survey1,hR,mu0,sigma,diskmass_display_name,diskmass_name_normalized,alias_match_status,candidate_sparc_galaxy_id,candidate_sparc_name_normalized,alias_source,alias_confidence,review_notes,sparc_reference_note,auto_exact_name_hint,coord_alias_recommendation,candidate_1_sparc_galaxy_id,candidate_1_catalog_prefix,candidate_2_sparc_galaxy_id,candidate_2_catalog_prefix,candidate_3_sparc_galaxy_id,candidate_3_catalog_prefix,dm_ra_deg,dm_dec_deg,candidate_1_sep_deg,candidate_2_sep_deg,candidate_3_sep_deg,best_coord_sep_deg,coord_candidate_count,candidate_1_catalog_number,candidate_2_catalog_number,candidate_3_catalog_number,auto_decision,review_reason,is_confirmed,needs_review,is_weak_or_none
UGC4658,,,,,,,4658,133.590417,32.680278,08 54 21.7,+32 40 49,Sc,63.9,16.9,21.2,,UGC4658,UGC4658,pending_review,NGC2683,NGC2683,coord_weak,,Only weak coordinate support exists; keep for manual review if needed.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,weak_candidate_found,NGC2683,NGC,,,,,133.590417,32.680278,0.8203172860475827,,,0.8203172860475827,1.0,2683.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC5202,,,,,,,5202,146.288333,68.594444,09 45 09.2,+68 35 40,SABab,64.6,14.0,19.9,,UGC5202,UGC5202,pending_review,NGC2976,NGC2976,coord_weak,,Only weak coordinate support exists; keep for manual review if needed.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,weak_candidate_found,NGC2976,NGC,,,,,146.288333,68.594444,0.7051169354685576,,,0.7051169354685576,1.0,2976.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC5302,5302.0,148.5907767,68.3323494,67.1,4378.2,112.8,5302,148.590833,68.3325,09 54 21.8,+68 19 57,Sdm,64.1,19.3,21.1,,UGC5302,UGC5302,pending_review,NGC2976,NGC2976,coord_weak,,Only weak coordinate support exists; keep for manual review if needed.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,weak_candidate_found,NGC2976,NGC,,,,,148.5907767,68.3323494,0.7817373781360317,,,0.7817373781360317,1.0,2976.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC6180,,,,,,,6180,166.881667,0.783056,11 07 31.6,+00 46 59,SABb,169.1,12.1,20.5,,UGC6180,UGC6180,pending_review,NGC3521,NGC3521,coord_weak,,Only weak coordinate support exists; keep for manual review if needed.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,weak_candidate_found,NGC3521,NGC,,,,,166.881667,0.783056,0.9246648310885324,,,0.9246648310885324,1.0,3521.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC6813,,,,,,,6813,177.6625,55.353889,11 50 39.0,+55 21 14,Scd,19.2,20.4,21.2,,UGC6813,UGC6813,pending_review,NGC3972,NGC3972,coord_weak,,Only weak coordinate support exists; keep for manual review if needed.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,weak_candidate_found,NGC3972,NGC,,,,,177.6625,55.353889,0.7262398586254266,,,0.7262398586254266,1.0,3972.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC6849,,,,,,,6849,178.162917,50.037778,11 52 39.1,+50 02 16,Sm,19.9,19.3,21.8,,UGC6849,UGC6849,pending_review,UGC06917,UGC06917,coord_weak,,Only weak coordinate support exists; keep for manual review if needed.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,weak_candidate_found,UGC06917,UGC,,,,,178.162917,50.037778,0.7260680651287337,,,0.7260680651287337,1.0,6917.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC6909,,,,,,,6909,179.03,55.391111,11 56 07.2,+55 23 28,Sab,85.1,10.1,20.3,,UGC6909,UGC6909,pending_review,NGC3972,NGC3972,coord_close,,Coordinate candidate found within the close-match radius.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,coord_candidate_within_threshold,NGC3972,NGC,,,,,179.03,55.391111,0.0879512737203115,,,0.0879512737203115,1.0,3972.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC6918,,,,,,,6918,179.1175,55.125278,11 56 28.2,+55 07 31,SABb,21.8,10.1,18.6,"P,M,C",UGC6918,UGC6918,pending_review,NGC3972,NGC3972,coord_review,,Coordinate candidate found within the widened review radius; manual inspection recommended.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,review_candidate_found,NGC3972,NGC,,,,,179.1175,55.125278,0.2203070422163367,,,0.2203070422163367,1.0,3972.0,,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
UGC7690,,,,,,,7690,188.1125,42.704167,12 32 27.0,+42 42 15,Im,8.9,14.3,20.8,,UGC7690,UGC7690,pending_review,UGC07690,UGC07690,catalog_exact_match,,Exact UGC/NGC catalog-number match found; manual review recommended.,CamB | D512-2 | D564-8 | D631-7 | DDO064 | DDO154 | DDO161 | DDO168 | DDO170 | ESO079-G014 | ESO116-G012 | ESO444-G084 | ESO563-G021 | F561-1 | F563-1 | F563-V1 | F563-V2 | F565-V2 | F567-2 | F568-1 | F568-3 | F568-V1 | F571-8 | F571-V1 | F574-1 | F574-2 | F579-V1 | F583-1 | F583-4 | IC2574 | IC4202 | KK98-251 | NGC0024 | NGC0055 | NGC0100 | NGC0247 | NGC0289 | NGC0300 | NGC0801 | NGC0891 | NGC1003 | NGC1090 | NGC1705 | NGC2366 | NGC2403 | NGC2683 | NGC2841 | NGC2903 | NGC2915 | NGC2955 | NGC2976 | NGC2998 | NGC3109 | NGC3198 | NGC3521 | NGC3726 | NGC3741 | NGC3769 | NGC3877 | NGC3893 | NGC3917 | NGC3949 | NGC3953 | NGC3972 | NGC3992 | NGC4010 | NGC4013 | NGC4051 | NGC4068 | NGC4085 | NGC4088 | NGC4100 | NGC4138 | NGC4157 | NGC4183 | NGC4214 | NGC4217 | NGC4389 | NGC4559 | NGC5005 | NGC5033 | NGC5055 | NGC5371 | NGC5585 | NGC5907 | NGC5985 | NGC6015 | NGC6195 | NGC6503 | NGC6674 | NGC6789 | NGC6946 | NGC7331 | NGC7793 | NGC7814 | PGC51017 | UGC00128 | UGC00191 | UGC00634 | UGC00731 | UGC00891 | UGC01230 | UGC01281 | UGC02023 | UGC02259 | UGC02455 | UGC02487 | UGC02885 | UGC02916 | UGC02953 | UGC03205 | UGC03546 | UGC03580 | UGC04278 | UGC04305 | UGC04325 | UGC04483 | UGC04499 | UGC05005 | UGC05253 | UGC05414 | UGC05716 | UGC05721 | UGC05750 | UGC05764 | UGC05829 | UGC05918 | UGC05986 | UGC05999 | UGC06399 | UGC06446 | UGC06614 | UGC06628 | UGC06667 | UGC06786 | UGC06787 | UGC06818 | UGC06917 | UGC06923 | UGC06930 | UGC06973 | UGC06983 | UGC07089 | UGC07125 | UGC07151 | UGC07232 | UGC07261 | UGC07323 | UGC07399 | UGC07524 | UGC07559 | UGC07577 | UGC07603 | UGC07608 | UGC07690 | UGC07866 | UGC08286 | UGC08490 | UGC08550 | UGC08699 | UGC08837 | UGC09037 | UGC09133 | UGC09992 | UGC10310 | UGC11455 | UGC11557 | UGC11820 | UGC11914 | UGC12506 | UGC12632 | UGC12732 | UGCA281 | UGCA442 | UGCA444,,catalog_exact_match_candidate,UGC07690,UGC,UGC07608,UGC,,,188.1125,42.704167,,0.8543297680973916,,,2.0,7690.0,7608.0,,review_needed,candidate_exists_but_not_auto_confirmed,False,True,False
