galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
DDO154,0.49,13.8,1.6,0.13249086491678713,337.8034693877552,294.84469549512335,632.6481648828785,12.865601423952167,12.019729647234602,17.606748728615695,,1090.4442422000145,1090.4442422000145,formula
DDO154,0.99,21.6,0.8,0.45661722418647327,270.0546464646465,502.94507374090205,772.9997202055486,16.350966332299752,22.31402301252495,27.663508870052855,,1090.4442422000145,1090.4442422000145,formula
DDO154,1.48,28.9,0.7,0.7749707095481331,193.1482432432432,570.9880730408254,764.1363162840686,16.907377088123397,29.069956107645254,33.629180009337446,,1090.4442422000145,1090.4442422000145,formula
DDO154,1.97,34.3,0.5,0.9186977463603369,157.66192893401015,508.52216641662875,666.1840953506389,17.623677255328978,31.651045288280113,36.22682249163952,,1090.4442422000145,1090.4442422000145,formula
DDO154,2.47,38.2,0.4,1.0151462611823903,130.27744939271255,448.1621034401658,578.4395528328783,17.938375065763346,33.27101434427886,37.79875256535868,,1090.4442422000145,1090.4442422000145,formula
DDO154,2.96,42.0,0.2,1.0765308600959969,117.00864864864865,396.58678308861795,513.5954317372666,18.61036270468687,34.262178534680324,38.99028696922233,,1090.4442422000145,1090.4442422000145,formula
DDO154,3.46,44.6,0.2,1.0911988145414127,109.77367052023122,343.89926717114594,453.6729376913772,19.48889170784219,34.49480344069473,39.61954523227349,,1090.4442422000145,1090.4442422000145,formula
DDO154,3.95,46.3,0.2,1.128641757706705,96.4913924050633,311.5749129614634,408.06630536652665,19.522832786253126,35.081632034410546,40.14800002737098,,1090.4442422000145,1090.4442422000145,formula
DDO154,4.44,47.4,0.3,1.1849627115964598,80.78704954954955,291.0215689374045,371.80861848695406,18.93923176900267,35.946290018332576,40.63041060686042,,1090.4442422000145,1090.4442422000145,formula
DDO154,4.94,48.2,0.6,1.2395123748712733,67.63097165991901,273.6071118044627,341.2380834643817,18.27832049177385,36.76437313914173,41.05747352570596,,1090.4442422000145,1090.4442422000145,formula
DDO154,5.43,47.4,0.7,1.2645733020837107,56.71103130755065,253.94966410626924,310.6606954138199,17.548244926487662,37.13417127252259,41.071736950085786,,1090.4442422000145,1090.4442422000145,formula
DDO154,5.92,45.5,1.3,1.264483693179808,47.93871621621622,232.9136761121168,280.85239232833305,16.8462814888034,37.132855567323816,40.775558396958,,1090.4442422000145,1090.4442422000145,formula
