galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F583-1,0.26,14.6,13.0,1.399250518660853,99.43692307692307,6836.801795952154,6936.238719029077,5.084643546995206,42.1612199414054,42.46671716706579,,1270.3718478151966,1270.3718478151966,formula
F583-1,0.44,10.0,7.0,0.3442252635202398,153.3829545454545,993.8501910974546,1147.2331456429092,8.215138465053403,20.911577752118085,22.467367092805514,,1270.3718478151966,1270.3718478151966,formula
F583-1,0.77,10.7,7.13,0.0,227.35337662337665,0.0,227.35337662337665,13.23110350651071,0.0,13.23110350651071,,1270.3718478151966,1270.3718478151966,formula
F583-1,0.89,17.4,9.6,0.30475868742427964,241.42797752808988,435.00770436057985,676.4356818886697,14.658475364102502,19.676301910697447,24.536253929255707,,1270.3718478151966,1270.3718478151966,formula
F583-1,1.22,23.5,11.2,0.49218215796268194,249.87622950819673,512.5035716989535,762.3798012071502,17.45992554394205,25.005086631977967,30.497595929396194,,1270.3718478151966,1270.3718478151966,formula
F583-1,1.55,31.0,5.2,0.770426039212226,223.4434193548387,631.4371297025668,854.8805490574056,18.61013970930901,31.284621638098464,36.4014402330317,,1270.3718478151966,1270.3718478151966,formula
F583-1,1.8,32.3,2.41,0.8259705240726398,190.6527222222222,582.9387227261365,773.5914449483587,18.524980431838518,32.39274148489204,37.31574199861294,,1270.3718478151966,1270.3718478151966,formula
F583-1,2.21,40.9,5.9,1.0496405471191366,170.02013574660631,603.3637110341591,773.3838467807655,19.384130106868348,36.516212856558546,41.34220968193998,,1270.3718478151966,1270.3718478151966,formula
F583-1,2.31,43.8,4.26,1.1076717591225569,168.55744588744588,609.1580170602736,777.7154629477194,19.732402286594503,37.51206498460505,42.385406915697196,,1270.3718478151966,1270.3718478151966,formula
F583-1,2.54,44.8,4.5,1.0860417598674033,166.56377952755906,543.1798729477248,709.7436524752839,20.568714106623194,37.14400190188479,42.45879034177989,,1270.3718478151966,1270.3718478151966,formula
F583-1,3.1,51.7,12.7,1.1343367843484968,166.99716129032257,464.84823121856385,631.8453925088864,22.752828395608315,37.960894572935814,44.25743685277705,,1270.3718478151966,1270.3718478151966,formula
F583-1,3.43,55.7,4.5,1.148066966192863,171.01099125364433,425.21048199942106,596.2214732530654,24.21915977072698,38.18994570902156,45.222114648233934,,1270.3718478151966,1270.3718478151966,formula
F583-1,3.86,59.4,9.85,1.1792657732810918,163.5825129533679,388.11037291925317,551.6928858726211,25.128241084485005,38.70537481369115,46.14688006212681,,1270.3718478151966,1270.3718478151966,formula
F583-1,4.09,62.0,4.5,1.216804570451693,157.41606356968214,377.94480943635546,535.3608730060375,25.37383888969109,39.316590271724905,46.793439396935696,,1270.3718478151966,1270.3718478151966,formula
F583-1,4.37,63.0,3.2,1.2022374766917547,156.08329519450797,349.4939690566553,505.5772642511633,26.11673792800318,39.080540487275556,47.00396413897006,,1270.3718478151966,1270.3718478151966,formula
F583-1,4.76,66.6,6.9,1.2255502921037722,153.68172268907563,327.08079604418555,480.7625187332612,27.046718839814933,39.45763030353348,47.83753326803466,,1270.3718478151966,1270.3718478151966,formula
F583-1,5.4,71.3,2.95,1.2440640458202923,150.26507407407408,292.6711001276248,442.9361742016989,28.48563497624724,39.75454616379332,48.90659813040746,,1270.3718478151966,1270.3718478151966,formula
F583-1,5.86,72.3,15.5,1.2239755040839722,147.5257337883959,265.3419834135994,412.86771720199533,29.402394460315644,39.43227133711286,49.187445784505755,,1270.3718478151966,1270.3718478151966,formula
F583-1,6.08,73.4,6.0,1.2276534236074506,145.59810855263157,256.50926780013964,402.1073763527712,29.75292422603197,39.491471841713484,49.445048773611795,,1270.3718478151966,1270.3718478151966,formula
F583-1,6.43,72.4,5.81,1.187700173281112,143.7341368584759,234.65332251657165,378.38745937504757,30.400830580758807,38.84354339889135,49.32576774649895,,1270.3718478151966,1270.3718478151966,formula
F583-1,6.97,77.1,12.1,1.2149039204768703,143.3251793400287,221.4318132531031,364.7569925931318,31.606589502823617,39.285871994574954,50.421783371615575,,1270.3718478151966,1270.3718478151966,formula
F583-1,7.96,80.3,13.5,1.1837435007207802,143.82734924623117,188.91889677762398,332.7462460238552,33.83586410895989,38.77878825272764,51.46513497844815,,1270.3718478151966,1270.3718478151966,formula
F583-1,10.29,84.7,6.0,1.0943915491860283,144.8322351797862,135.1102249341876,279.9424601139738,38.60471085243354,37.28651518408218,53.6712950707619,,1270.3718478151966,1270.3718478151966,formula
F583-1,15.49,86.9,5.6,0.9953325001533538,120.32046481601034,81.62959247323019,201.95005728924053,43.17133308110835,35.558998684022804,55.9303708856855,,1270.3718478151966,1270.3718478151966,formula
F583-1,16.26,85.8,8.6,0.982898868960177,114.16178351783516,76.79256164676548,190.95434516460062,43.08445891501946,35.33620031039567,55.72178795028392,,1270.3718478151966,1270.3718478151966,formula
