galaxy,matched_sparc_name,h_kpc_source,v_vis_source,r_kpc,v_obs_kms,v_vis_kms,h_kpc,r_min_kpc,r_max_kpc,delta_r_kpc,Dw,sigma,sigma_scale,beta,rho_struct,M_struct,g_topo_kms2_per_kpc,v_struct_kms,v_topo_kms,residual_kms,abs_residual_kms,sq_error
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),0.87,20.9,19.68121185293223,9.19,0.87,9.16,0.87,3.06307872810129,0.0,0.4247893025696053,1.0,9.382451294546616,8.162732626255556,4.6373035133966033e-05,0.006351735240589807,19.68121287788282,1.2187871221171775,1.2187871221171775,1.485442049038672
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),1.74,36.4,34.07028323921009,9.19,0.87,9.16,0.87,2.6134146916880323,0.4496640364132576,0.4247893025696053,0.3469558238050594,2.369686193103944,10.224359614255988,1.452131930945328e-05,0.005026638598352651,34.07028361001851,2.329716389981492,2.329716389981492,5.427578457748395
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),2.61,43.4,44.03643264389158,9.19,0.87,9.16,0.8699999999999999,2.4435935762715704,0.16982111541646194,0.4247893025696053,0.6704693508784585,4.003472773511315,13.707380927210831,8.652506273690432e-06,0.004752161758014138,44.03643290030473,-0.6364329003047331,0.6364329003047331,0.40504683659029433
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),3.5,51.2,48.7767905873275,9.19,0.87,9.16,0.8900000000000001,2.348629833275884,0.09496374299568622,0.4247893025696053,0.7996709643679859,4.411034694025559,17.63320180489358,6.189613694778971e-06,0.004654422405812176,48.77679080939672,2.4232091906032807,2.4232091906032807,5.871942781424207
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),4.37,59.7,52.13794971035973,9.19,0.87,9.16,0.8700000000000001,2.2891176870860463,0.0595121461898378,0.4247893025696053,0.869273012838115,4.5550425570458035,21.59608882952343,4.862735939704914e-06,0.004609789155320498,52.137949914147526,7.562050085852476,7.562050085852476,57.18460150094145
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),5.24,64.5,53.93761303580276,9.19,0.87,9.16,0.8700000000000001,2.247180621107948,0.04193706597809843,0.4247893025696053,0.9059923716083781,4.575099071947836,25.57642502211805,4.005398417746184e-06,0.0045812976010067286,53.93761323036354,10.562386769636461,10.562386769636461,111.56401427139136
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),6.11,67.9,54.11803119109194,9.19,0.87,9.16,0.8700000000000001,2.2158924885399243,0.03128813256802365,0.4247893025696053,0.9289915361865144,4.561515215949511,29.544943259994124,3.4030567800358066e-06,0.004559898784624367,54.11803138319683,13.781968616803177,13.781968616803177,189.94265895454765
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),6.55,72.8,54.11797945230401,9.19,0.87,9.16,0.4399999999999995,2.2028874912852516,0.013004997254672634,0.4247893025696053,0.9698487269186498,4.7063978153895105,31.615758298765506,3.168760810784726e-06,0.004555807646360846,54.117979644064526,18.68202035593547,18.68202035593547,349.0178845795873
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),6.98,70.3,54.096145888593576,9.19,0.87,9.16,0.4300000000000006,2.191591486330047,0.011296004955204442,0.4247893025696053,0.973758436007739,4.677033089089842,33.626882527074144,2.96786551149865e-06,0.004551450457849737,54.09614608006471,16.203853919935284,16.203853919935284,262.56488185860206
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),7.85,73.7,53.82706010920529,9.19,0.87,9.16,0.8699999999999992,2.1721430250941505,0.01944846123589672,0.4247893025696053,0.9552484808550125,4.507058465691637,37.548023392225865,2.620090074024443e-06,0.004535163401807246,53.82706030025889,19.87293969974111,19.87293969974111,394.93373230954626
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),8.72,77.6,53.22826692651189,9.19,0.87,9.16,0.870000000000001,2.1562116608002495,0.015931364293900963,0.4247893025696053,0.9631904146405367,4.478111808327604,41.44398066547088,2.3436726293757466e-06,0.004520710710514057,53.22826711848532,24.371732881514674,24.371732881514674,593.9813636479035
UGC07089,UGC07089,structure_2014_z0,sqrt(v_gas^2 + v_disk^2 + v_bul^2),9.16,79.1,52.60427739262274,9.19,0.87,9.16,0.4399999999999995,2.1492010199584484,0.007010640841801141,0.4247893025696053,0.9836316342891477,4.543458478632279,43.44310239606908,2.226375120410283e-06,0.004515926937291854,52.60427758646245,26.495722413537543,26.495722413537543,702.0233062152357
