r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,r_scale,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
1.74,96.4,148.01974530446944,12.1,NGC4157,5.73,129.95,70.64,5340.781609195403,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.0239713525938265,0.0,1.0,0.023971352593826545,0.023971352593826545,0.1256098875916511,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,79.33917044608128,11.7494747361821,148.48533650356248,-52.08533650356247,-51.61974530446943
3.5,157.0,223.45501605468607,10.5,NGC4157,16.49,217.21,49.8,7042.571428571428,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.0239713525938265,0.0,1.0,0.023971352593826545,0.023971352593826545,0.1256098875916511,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,19.608756934086177,8.284361729747296,223.60853035890494,-66.60853035890494,-66.45501605468607
5.24,192.0,242.04169165662347,8.4,NGC4157,21.44,237.63,40.7,7035.114503816793,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,1,2.0239713525938265,0.0,1.0,0.023971352593826545,0.023971352593826545,0.1256098875916511,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,8.748298192214747,6.77060429557106,242.1363698053789,-50.136369805378905,-50.04169165662347
8.72,201.0,254.82678999665637,7.3,NGC4157,30.5,251.02,31.55,4633.142201834862,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.007285148478932,0.016686204114894743,0.953808376695676,0.023971352593826545,0.022864076904717378,0.24496036903427576,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,6.160630798008119,7.329440671608633,254.93217451031686,-53.932174510316855,-53.82678999665637
10.47,194.0,236.26904007931296,6.4,NGC4157,41.92,230.73,28.8,3594.6513849092644,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.007285148478932,0.016686204114894743,0.953808376695676,0.023971352593826545,0.022864076904717378,0.24496036903427576,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,4.27331383770121,6.68891589726853,236.36370469232523,-42.36370469232523,-42.26904007931296
12.19,190.0,216.51426142404569,6.0,NGC4157,51.62,208.57,26.69,2961.443806398688,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,2,2.007285148478932,0.016686204114894743,0.953808376695676,0.023971352593826545,0.022864076904717378,0.24496036903427576,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,3.152468395006738,6.199079749054059,216.6029870286537,-26.6029870286537,-26.514261424045685
15.68,184.0,187.18058499748312,6.4,NGC4157,48.39,179.28,23.53,2159.183673469388,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.004071992516984,0.0032131559619479333,0.9909345279590299,0.007285148478931802,0.00721910516908173,0.2826440980168824,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,2.1984172819681627,5.871216482234392,187.2726423773138,-3.2726423773137867,-3.1805849974831233
17.42,182.0,178.4644572456936,7.3,NGC4157,52.05,169.24,22.32,1901.4925373134329,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.004071992516984,0.0032131559619479333,0.9909345279590299,0.007285148478931802,0.00721910516908173,0.2826440980168824,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,1.7811723501174104,5.570280274729925,178.55136662131446,3.4486333786855425,3.535542754306391
19.16,181.0,169.2039024372665,6.6,NGC4157,50.54,160.07,21.29,1709.8643006263048,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,3,2.004071992516984,0.0032131559619479333,0.9909345279590299,0.007285148478931802,0.00721910516908173,0.2826440980168824,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,1.472350596520917,5.31133104121187,169.2872435756142,11.712756424385788,11.796097562733507
22.65,185.0,155.37222821341015,6.5,NGC4157,52.27,145.0,19.58,1511.037527593819,NGC4157,NGC4157,Bizyaev_2014,,False,unique_to_2014,NGC04157,,EON_182.770_50.485,NGC04157,NGC04157,182.766998,50.485317,r,46.54,1.29,14.28,1.39,0.3068328319724968,3.2591036414565826,20.93,0.12,0.171,10.98,0.11,SC,778.0,NGC4157,NED,thick_like,NGC04157,NGC04157,NGC4157,182.766998,50.485317,NGC4157,NGC4157,NED,,True,name_exact,NGC4157,73.0,0.0,Bizyaev_2014,0.35,4,2.002654873270447,0.0014171192465370908,0.995991617426219,0.004071992516983869,0.004055670413138224,0.3108715640923244,1912.3277398627456,0.009495841715047248,0.005329119830844942,0.9851836305202313,2.8342270288870623,0.31652805720157495,0.5329119831844942,1.1336908115552249,1.0,1912.3277398627456,1.1587957946255214,5.123155741168529,155.45666928359256,29.54333071640744,29.627771786589847
