galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC2998,1,0.33,2.64,1.485,2.31,0.35,2.055594555551112,106.16040290309387,135.75,16.75,4,42.28,0.33,4.852976785523648,0.20605909407664674,0.0,1.0,0.055594555551111924,0.055594555551111924,0.12842342332306855,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,1421.0100589414296,45.936912581583265,115.6729487913023
NGC2998,2,3.63,17.48,10.555,13.850000000000001,0.35,2.0056557873497147,209.6220323237375,208.25,8.75,4,42.28,0.33,4.852976785523648,0.20605909407664674,0.0499387682013972,0.784780135356104,0.055594555551111924,0.04362950283046406,0.7326920375249958,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,160.4762671328515,41.15612955061794,213.62402354398557
NGC2998,3,22.46,42.28,32.370000000000005,19.82,0.35,2.0015612216528678,164.01718193338445,211.2,2.4,5,42.28,0.33,4.852976785523648,0.20605909407664674,0.0040945656968469635,0.9803252915181241,0.005655787349714725,0.005544511382373606,0.8425842531236407,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,19.621570114580745,25.20218690131828,165.94211699860261
