r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,r_scale,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.87,47.1,39.23971967280092,8.2,NGC4183,2.5,39.16,0.0,2549.896551724138,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.036824330139482,0.0,1.0,0.036824330139482164,0.036824330139482164,0.12888515548818757,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,616.3016799038135,23.155614038852818,45.56246329508883,1.5375367049111688,7.860280327199078
1.74,65.9,49.12124591253768,6.6,NGC4183,5.78,48.78,0.0,2495.8678160919544,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.036824330139482,0.0,1.0,0.036824330139482164,0.036824330139482164,0.12888515548818757,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,154.07541997595337,16.373491709411248,51.778258282392606,14.1217417176074,16.778754087462325
2.61,76.1,58.009813824903794,5.6,NGC4183,11.64,56.83,0.0,2218.854406130268,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.036824330139482,0.0,1.0,0.036824330139482164,0.036824330139482164,0.12888515548818757,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,68.47796443375707,13.368899998582753,59.530378691657134,16.56962130834286,18.0901861750962
3.5,85.7,61.092308026461076,5.6,NGC4183,13.9,59.49,0.0,2098.4257142857145,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.036824330139482,0.0,1.0,0.036824330139482164,0.036824330139482164,0.12888515548818757,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,38.079897266873175,11.544680178941993,62.17354534232431,23.526454657675693,24.607691973538927
5.24,99.3,72.29271747555214,5.2,NGC4183,23.49,68.37,0.0,1881.7729007633584,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,2,2.012057522595498,0.024766807543984193,0.9241547395564731,0.036824330139482164,0.03403137922939472,0.21770705527690776,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,28.697157845415177,12.262671287691582,73.32537151020769,25.97462848979231,27.00728252444786
6.11,103.0,76.5028267451602,5.2,NGC4183,25.97,71.96,0.0,1736.3338788870703,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,2,2.012057522595498,0.024766807543984193,0.9241547395564731,0.036824330139482164,0.03403137922939472,0.21770705527690776,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,21.10663694933507,11.356123976094894,77.34108902621192,25.658910973788082,26.497173254839794
6.98,107.0,80.57107421401305,5.2,NGC4183,27.48,75.74,0.0,1640.2578796561604,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,2,2.012057522595498,0.024766807543984193,0.9241547395564731,0.036824330139482164,0.03403137922939472,0.21770705527690776,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,16.173001068469713,10.624855173503242,81.26860123970337,25.731398760296628,26.428925785986948
8.72,114.0,87.84098929315404,6.1,NGC4183,35.45,80.37,0.0,1490.366972477064,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,3,2.0068292377466848,0.005228284848813214,0.9834871476214405,0.012057522595497971,0.011858418504827368,0.260278777709238,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,12.388957002330141,10.393830143903585,88.4537794843178,25.546220515682194,26.15901070684596
9.6,115.0,86.74577396046449,6.1,NGC4183,36.42,78.73,0.0,1377.6041666666667,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,3,2.0068292377466848,0.005228284848813214,0.9834871476214405,0.012057522595497971,0.011858418504827368,0.260278777709238,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,10.221749871158641,9.905998120488563,87.30955330754546,27.690446692454543,28.25422603953551
10.47,111.0,83.76407344440693,5.6,NGC4183,37.82,74.74,0.0,1176.7908309455586,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,3,2.0068292377466848,0.005228284848813214,0.9834871476214405,0.012057522595497971,0.011858418504827368,0.260278777709238,3619.336453079343,0.012747364075023793,0.006686461283944123,0.9793454926773684,3.1847364327823127,0.4249121358674598,0.6686461284944123,1.273894573113325,1.0,3619.336453079343,8.593584509212933,9.48550630232564,84.29943552486847,26.70056447513153,27.235926555593068
