galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC01281,1,0.23,0.84,0.535,0.61,0.35,2.1599482940564743,8.881473492568254,10.914000000000001,4.356,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.881473492568254
UGC01281,2,1.0,1.61,1.3050000000000002,0.6100000000000001,0.35,2.0588337451926773,17.14148187160106,26.139999999999997,5.038,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.101114548863797,0.7326107320134823,0.010224151991929192,0.007490323475024348,0.004569097319764853,1.1539041619206909e-08,0.0001227128734610392,17.1414818720403
UGC01281,3,1.76,2.22,1.9900000000000002,0.4600000000000002,0.35,2.0363232998740926,22.166147625823672,38.525000000000006,4.865,4,4.99,0.23,3.077111879822369,0.32498005891736587,0.022510445318584704,0.9330773670309876,0.000506720148440992,0.00047280910192887206,0.004786589506652134,5.198527985418354e-09,0.00010171072062955077,22.166147626057025
UGC01281,4,2.38,3.07,2.7249999999999996,0.69,0.35,2.0253075013708703,25.118562460484434,48.379999999999995,6.388,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.011015798503222207,0.966671217005207,0.00012134781666359262,0.00011730344161511981,0.004867528881366567,2.819264862036298e-09,8.764985310340748e-05,25.118562460637357
UGC01281,5,3.46,4.99,4.225,1.5300000000000002,0.35,2.0152662878215204,26.65534840303284,55.620000000000005,4.0,5,4.99,0.23,3.077111879822369,0.32498005891736587,0.010041213549349948,0.9695745252257474,0.00010082596954364898,9.775829155070912e-05,0.005017099067439152,1.2088143440434005e-09,7.146496067013098e-05,26.65534840312864
