galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC2403,1,0.16,1.57,0.865,1.4100000000000001,0.3499999999999999,2.0851523460390853,67.7444087710755,67.01333333333334,1.6440000000000003,15,20.87,0.16,4.87089418483742,0.20530111352303537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.7444087710755
NGC2403,2,1.67,2.98,2.325,1.31,0.35,2.0281647992198613,103.12050731849263,97.4,1.6521428571428576,14,20.87,0.16,4.87089418483742,0.20530111352303537,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,2.5644489780624305e-09,7.721621509757619e-05,103.12050731852155
NGC2403,3,3.08,6.46,4.77,3.38,0.3499999999999999,2.012427902467385,102.2789615368371,113.33333333333333,3.049333333333334,15,20.87,0.16,4.87089418483742,0.20530111352303537,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,7.558117189759294e-10,6.004350006049933e-05,102.27896153685472
NGC2403,4,6.96,13.42,10.19,6.46,0.35,2.0052304362957885,81.8632729073081,128.64285714285714,1.542142857142857,14,20.87,0.16,4.87089418483742,0.20530111352303537,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,1.7899965614306196e-10,4.270838905997042e-05,81.86327290731924
NGC2403,5,13.91,20.87,17.39,6.960000000000001,0.3499999999999999,2.0028503035508365,66.5174223471972,134.26666666666668,4.1066666666666665,15,20.87,0.16,4.87089418483742,0.20530111352303537,0.0023801327449519682,0.9884735694696073,5.665031883592591e-06,5.599734287133901e-06,0.004360530796845091,6.201554272947088e-11,3.283976686984088e-05,66.51742234720531
