r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.41,15.0,4.1,13.569856263512998,13.301372109673498,431.5280487804878,396.51695419393207,51.925734853982924,0.4823899764495015,86.26374052843411,2.105260279152427,0.48104986798632976,0.2935769729122428,0.17337245617091313,101.49454576087132,17.596358686513398,17.596339054641316,449.1243878351291,0.040776814169927934,0.7690837549778305
0.82,23.4,1.3,22.13674413648806,22.071746645881923,594.0999999999999,94.07833221161597,18.711099179909304,0.18733584456740568,81.33247363156217,2.1674388828760884,0.5407413275610449,0.3361393021789534,0.1885894592316118,18.58108248600604,3.504196297973852,3.504196297973852,597.6041962979738,0.005898327382452229,0.7690837549778305
1.24,29.2,1.5,25.136259356181665,25.138022993067693,509.61306451612904,-230.9666121356334,-0.555221856185323,-0.005625265206227749,72.40982357902651,2.2128333818869326,0.5843200466114553,0.36831521520076366,0.21767801156695937,-0.3284874686840222,-0.07150449900780179,-0.07150449900780179,509.54156001712124,0.00014031135381957144,0.7690837549778305
1.64,36.2,1.1,25.367761075103118,25.762765767673315,404.7073780487805,-166.07317837036808,-101.85877431164032,-0.7747090201840583,109.72591867912598,2.2489741104537733,0.6190151460356224,0.3945973470709507,0.23759357066912007,-51.832718871159365,-12.315120754087436,-12.31512075395315,392.3922572948274,0.030429691726955563,0.7690837549778305
2.06,44.0,1.1,27.24795979896018,27.735754902291735,373.4330582524272,-96.33160518047313,-139.59217576467253,-0.8884041662622925,119.03238231984182,2.3067100181433275,0.6744416174175945,0.43780765272881195,0.25362718506642956,-51.334400181103646,-13.01979941500693,-13.019799414684368,360.41325883774283,0.03486514952710695,0.7690837549778305
2.47,52.1,1.2,27.87726402263221,28.32203735609428,324.7521457489878,-110.00080808334295,-108.85726881223304,-0.8015404026159767,119.42711095700602,2.334561033556681,0.7011785922144136,0.45918993207165704,0.2611207070557982,-38.75532574888321,-10.119818061726166,-10.119818061722953,314.6323276872648,0.031161666501299406,0.7690837549778305
2.89,52.9,1.7,28.256381329677527,28.554554803043242,282.13238754325255,-94.58867505354503,-89.22532951944804,-0.7182407303188431,118.75838722608732,2.359341380213115,0.7249677250045903,0.4785092259227151,0.19859423136829513,-29.514571201644607,-5.861423581955429,-5.861423581955429,276.2709639612971,0.02077543678266673,0.7690837549778305
3.3,54.8,2.2,28.272448091635727,28.506204587773517,246.24354545454545,-77.292077373436,-83.71432253494996,-0.6901100672989341,120.80419513463097,2.3995360362276226,0.7635545947785176,0.5104355377098297,0.159201953517902,-25.263088252834468,-4.021933001746409,-4.021933001746409,242.22161245279904,0.016333150963039125,0.7690837549778305
3.71,55.0,2.5,28.36905366516629,28.488123841348344,218.75288409703504,-67.91348190644308,-61.714160918281365,-0.5547849195296697,112.19760544997823,2.3649962025871623,0.7303963544836758,0.4829567077071424,0.10876271932256285,-16.77777345309644,-1.8247962649366742,-1.8247962649366742,216.92808783209836,0.00834181579998647,0.7690837549778305
4.12,52.0,2.7,27.94522170432728,28.01935937882949,190.5544902912621,-68.77657025798271,-42.796425907572356,-0.4083248666985161,101.61232475363346,2.313035731545539,0.6805143022837175,0.4426333979917863,0.1,-10.070591980571288,-1.0070591980571288,-1.0070591980571288,189.54743109320498,0.005284888309191728,0.7690837549778305
