r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.26,14.6,13.0,5.916733027329158,5.084643546995206,99.43692307692307,299.7001748251747,149.234471406907,0.9986905419450828,108.21754727269057,2.203978235484477,0.5758191060650979,0.36196557288917497,0.3341504791913799,415.6763112835806,138.89843860391366,35.208191218029526,134.64511429495258,0.35407563030939915,0.933768059529392
0.44,10.0,7.0,9.478956217900308,8.215138465053403,153.3829545454545,250.81657558128154,159.24462824460483,0.9991989621653781,110.34281100315553,2.219123374907089,0.5903584399108055,0.37284700660234016,0.36768240420455384,250.57823235628058,92.13320691408457,50.822979501979354,204.20593404743386,0.33134698473685137,0.933768059529392
0.77,10.7,7.13,14.551078627379274,13.23110350651071,227.35337662337665,195.6556066280786,153.7947621314984,0.9989532019382391,111.79581408284827,2.2297460457263654,0.6005562038973107,0.38054095528297505,0.35108682877369224,145.0373849887706,50.92071554933659,47.625700285940106,274.97907690931675,0.2094787462195466,0.933768059529392
0.89,17.4,9.6,15.80881713436619,14.658475364102502,241.42797752808988,50.050784188489075,73.4328281023343,0.947174320096765,110.1614835333516,2.223763801728257,0.5948132496591267,0.37620177709994035,0.3433431957913147,117.23834636691379,40.252988510905254,39.37954964924726,280.80752717733714,0.16311096191423954,0.933768059529392
1.22,23.5,11.2,17.590504481957428,17.45992554394205,249.87622950819673,-27.24933056553208,7.080639165401482,0.17217390357362714,83.85579099739115,2.227325247764955,0.598232237854357,0.3787831000052278,0.31700498878232836,11.834244978094308,3.751514696528112,3.751514696528112,253.62774420472485,0.015013491694514765,0.933768059529392
1.55,31.0,5.2,18.06077421908278,18.61013970930901,223.4434193548387,-102.10949532064573,-40.71529640914613,-0.7615941559557649,106.00763257158775,2.219360942415054,0.5905865047184519,0.3730185185243394,0.24953111516313733,-52.0869635182111,-12.997318092160867,-12.99724813375148,210.44617122108724,0.05816796113619062,0.933768059529392
1.8,32.3,2.41,17.69567734972074,18.524980431838518,190.6527222222222,-80.94436910338243,-52.82021459172106,-0.8610281255541165,107.64190833702045,2.2160407582796404,0.5873991279484548,0.37062382170282837,0.3242305358975873,-51.49039475916263,-16.69475828634162,-16.687723963655756,173.96499825856642,0.08752942925897213,0.933768059529392
2.21,40.9,5.9,18.63528641567294,19.384130106868348,170.02013574660631,-43.32407124465944,-47.765357237380044,-0.825280987725796,105.89479971228677,2.207595938123109,0.5792921005981846,0.364555392711567,0.3258200007254768,-39.544328009765316,-12.884332980830226,-12.882624527527382,157.13751121907893,0.07577116951588372,0.933768059529392
2.31,43.8,4.26,19.36751993268108,19.732402286594503,168.55744588744588,-10.473806724385607,-26.344084751658695,-0.5696682905103314,93.97136821403659,2.15419061504956,0.5280229904475776,0.32692426589818874,0.26650856674976464,-23.174246185024725,-6.17613513627714,-6.176134916537233,162.38131097090866,0.03664112779861965,0.933768059529392
2.54,44.8,4.5,20.455714483288414,20.568714106623194,166.56377952755906,-1.9750437938269794,-11.053802598601857,-0.26501089270930916,78.68575863480629,2.0909444219749194,0.46730664509592257,0.28402478232083095,0.22231034626321702,-8.20967840130679,-1.8250964481041667,-1.8250964481041667,164.7386830794549,0.010957342905950445,0.933768059529392
3.1,51.7,12.7,22.69834049967131,22.752828395608315,166.99716129032257,4.996867107960978,-6.508663405416091,-0.15851001661415529,74.0787850848763,2.0834697433339597,0.46013095360060136,0.2790741133740409,0.21090871802197306,-3.7878159530839293,-0.7988834067681095,-0.7988834067681095,166.19827788355445,0.004783814290899365,0.933768059529392
3.43,55.7,4.5,24.158202534124825,24.21915977072698,171.01099125364433,-4.492958338098233,-7.354771769895809,-0.1786995650609055,76.70775832463248,2.1064556958259595,0.4821974679929211,0.29437879598432676,0.21513182897858044,-3.996397390498215,-0.8597522799431071,-0.8597522799431071,170.15123897370123,0.005027467963258827,0.933768059529392
3.86,59.4,9.85,25.061109861151227,25.128241084485005,163.5825129533679,-20.59837527873061,-8.074491632206984,-0.1957563142752632,78.3439075064525,2.1184113812745418,0.4936749260235601,0.30243354675427125,0.21969245022124756,-3.9731384920687214,-0.8728685303909302,-0.8728685303909302,162.709644422977,0.005335952569614805,0.933768059529392
4.09,62.0,4.5,25.286893716946164,25.37383888969109,157.41606356968214,-14.704348546784193,-10.203616727669836,-0.24549097698768593,81.01411162662092,2.12613974559666,0.5010941557727938,0.3076746273487357,0.2214729712990711,-4.862648756236825,-1.076945268427502,-1.076945268427502,156.33911830125464,0.0068413937176263154,0.933768059529392
4.37,63.0,3.2,26.029507503812766,26.11673792800318,156.08329519450797,-5.5736431053828515,-10.424295769264683,-0.2505775676283707,82.04341617687516,2.13647345524489,0.5110145170350943,0.3147246970041877,0.22126111880011617,-4.704402669456177,-1.0409013979301267,-1.0409013979301267,155.04239379657784,0.006668884050444262,0.933768059529392
4.76,66.6,6.9,26.99317025360013,27.046718839814933,153.68172268907563,-5.64875836935329,-7.677257631589887,-0.18635614680612408,77.79425614938955,2.1164995297448694,0.49183954855507467,0.30114116378953365,0.1996049023390193,-3.0456802142119455,-0.6079327017136588,-0.6079327017136588,153.07378998736198,0.003955790519761758,0.933768059529392
5.4,71.3,2.95,28.450773924652555,28.48563497624724,150.26507407407408,-5.596353546072467,-6.066772809924284,-0.14791170712064358,75.36637902127123,2.106591545092818,0.48232788328910514,0.2944699574124154,0.17805343472939875,-2.0643647741736455,-0.36756723857599716,-0.36756723857599716,149.8975068354981,0.0024461255605566826,0.933768059529392
5.86,72.3,15.5,29.37499455725444,29.402394460315644,147.5257337883959,-6.86318459035663,-5.46281479842139,-0.13337171306052248,74.42071619260396,2.1025942345941884,0.4784904652104208,0.29179105395069654,0.1622563648358054,-1.6937915368256917,-0.27482845755498897,-0.27482845755498897,147.2509053308409,0.001862918763248187,0.933768059529392
6.08,73.4,6.0,29.73397134922051,29.75292422603197,145.59810855263157,-6.65192443845618,-4.320878498700369,-0.10572758997082839,71.98505086978298,2.0860081640028043,0.46256783744269214,0.28075254442265385,0.1481377678353586,-1.2517772931561906,-0.18543549403514537,-0.18543549403514537,145.41267305859643,0.0012736119711017882,0.933768059529392
6.43,72.4,5.81,30.38909720635214,30.400830580758807,143.7341368584759,-2.553853047868384,-3.1108212931149426,-0.07625591403048433,69.42412692522764,2.0688329300617183,0.4460796128592496,0.269452857017096,0.1347319510007234,-0.8233281888727204,-0.11092861320071372,-0.11092861320071372,143.62320824527518,0.0007717624749242352,0.933768059529392
6.97,77.1,12.1,31.598816565544443,31.606589502823617,143.3251793400287,0.06092312925181217,-2.3625372151557236,-0.05796075287095999,68.23011478130556,2.0638399953543973,0.4412863955402214,0.26619296752423627,0.12423079637944849,-0.567384335896196,-0.07048660790160893,-0.07048660790160893,143.2546927321271,0.000491795009231885,0.933768059529392
7.96,80.3,13.5,33.82944656707388,33.83586410895989,143.82734924623117,0.4539324818546683,-2.0596381452852928,-0.05054324213713513,70.23160635957218,2.1011374944174226,0.4770919946407257,0.29081657490107904,0.12233172325465326,-0.4459463675768614,-0.05455338762483049,-0.05455338762483049,143.77279585860634,0.00037929773375467406,0.933768059529392
10.29,84.7,6.0,38.595717566334464,38.60471085243354,144.8322351797862,-3.121764200560534,-3.148525015757115,-0.07717649726651159,76.5109106766623,2.194275521608337,0.5665045007440037,0.3550488330882377,0.11757897910806017,-0.5738429629441925,-0.06747186975132255,-0.06747186975132255,144.76476331003488,0.00046586224166815017,0.933768059529392
15.49,86.9,5.6,43.164466636351136,43.17133308110835,120.32046481601034,-5.137429089104026,-3.1607096416074776,-0.07747397199002393,76.51860155130281,2.1940239193375857,0.5662629625640823,0.3548700397575045,0.1,-0.38271142629447613,-0.03827114262944761,-0.03827114262944761,120.2821936733809,0.00031807675182097807,0.933768059529392
16.26,85.8,8.6,43.077377700730125,43.08445891501946,114.16178351783516,-7.998287400227495,-3.2514961379784113,-0.07968999024455994,76.56299451993945,2.19188581574985,0.5642103831198559,0.35335181659251974,0.1,-0.37523396595253816,-0.03752339659525382,-0.03752339659525382,114.12426012123991,0.0003286861455357763,0.933768059529392
